TrackName,Imp,On,Name,TrackRefs,TrackRefsLatex,Notes,from-Members,width_phi2,width_phi2_Ref,width_pm_phi1_cosphi2,width_pm_phi1_cosphi2_Ref,width_pm_phi2,width_pm_phi2_Ref,total_v_sigma,total_v_sigma_Ref,Lv_stream,L_Ref,width_comment,length,ra_o,dec_o,distance_o,ra_f,dec_f,distance_f,ra_mid,dec_mid,distance_mid,ra_pole,dec_pole,InfoFlags,has_empirical_track,has_D,has_pm,has_vrad,DiscoveryRefs,ID,InfoFlags_raw,InfoFlags_str,has_empirical_track_from_flag,has_D_from_flag,has_pm_from_flag,has_vrad_from_flag
20.0-1-M18,po,True,20.0-1,mateu2018,Mateu2018,-,0,1.8,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,36.6197564151311,280.22587880281264,-41.03140510411615,27.65255864361741,311.5228167599443,-16.281973327905295,25.12672508215169,298.18216814851223,-29.913159157392855,26.83994786642687,235.75857510639696,38.82188065837841,0,0,0,0,0,Mateu2018,1,0,0000,0,0,0,0
300S-F18,st,True,300S,fu2018,Fu2018,-,0,0.4,Fu2018,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,11.084050035883632,151.80000501357952,16.046962361139933,17.963332941831744,163.17000930877413,14.448968680194918,14.350059975054725,157.51043124647902,15.343948560876,15.929408526687904,308.0564701505804,72.50938813171143,1101,1,1,0,1,"NiedersteOstholt2009,Simon2011",2,1101,1101,1,1,0,1
AAU-ATLAS-L21,st,True,AAU-ATLAS,li2021,Li2021,-,1,0.3,Li2021,0.14,Li2021,0.13,Li2021,-1.0,Li2021,0.0,--------,apparent,23.561679820019336,8.928510296135647,-20.20628716831248,18.995105354992702,30.745903146539856,-33.545163510556115,25.557784325161418,19.83735580474365,-26.863125248564497,21.478243775239648,74.25906739590538,47.93312434806639,1111,1,1,1,1,Koposov2014,3,1111,1111,1,1,1,1
AAU-AliqaUma-L21,st,True,AAU-AliqaUma,li2021,Li2021,-,1,0.26,Li2021,0.16,Li2021,0.09,Li2021,-1.0,Li2021,0.0,--------,apparent,9.677187191198756,31.157871414867984,-32.879052435292685,25.60982328595285,40.87617046477374,-38.48681074855997,30.84590462749396,20.29300371880518,-26.23355186572417,21.981943139079156,74.25906739590538,47.93312434806639,1111,1,1,1,1,Shipp2018,4,1111,1111,1,1,1,1
ACS-R21,st,True,ACS,ramos2021,Ramos2021,-,0,2.1,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,57.66413634261946,154.39841805705242,80.03816201409792,11.699999999999523,125.52507630167663,23.95004456548837,11.699999999999068,128.51898202124207,52.59559991950584,11.699999999999994,212.30163850594295,-4.733141452813517,1110,1,1,1,0,Grillmair2006_acs,5,1110,1110,1,1,1,0
ATLAS-I21,st,False,AAU-ATLAS,ibata2021,Ibata2021,-,1,0.35,from-Members,0.31,from-Members,0.27,from-Members,-1.0,from-Members,0.0,--------,apparent,18.11524327341305,17.350232192485915,-25.24873522701077,24.83901518211964,35.12020797434247,-34.861328881123505,20.39427870350686,25.81911715971101,-30.33120453253332,24.642129541727822,80.54484247050658,44.6260765453759,1111,1,1,1,1,Koposov2014,,1111,1111,1,1,1,1
ATLAS-I24,st,False,AAU-ATLAS,ibata2024,Ibata2024,-,1,0.41,from-Members,0.23,from-Members,0.25,from-Members,-1.0,from-Members,0.0,--------,apparent,40.7916732528738,2.4254387319781867,-16.012923522343247,1.0000000000000029,41.31992970607222,-38.23093289847924,0.9999999999999996,20.68949141366402,-27.386696721481457,1.0,76.34323165442085,47.43968531038728,1111,1,1,1,1,Koposov2014,,1111,1111,1,1,1,1
Acheron-G09,ep,True,Acheron,grillmair2009,Grillmair2009,-,0,0.4,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,36.53209164130622,230.0,-2.0,3.5,259.0,21.0,3.8,244.604605842248,10.300418553972731,3.656381685929916,142.33942832888778,49.453184084738695,0,0,0,0,0,Grillmair2009,6,0,0000,0,0,0,0
Alpheus-G13,st,True,Alpheus,grillmair2013,Grillmair2013,-,0,1.4,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,24.216057808776853,21.580100101512134,-68.9999800837423,1.6000089280546443,27.67477137381197,-44.99998721590151,2.0000082972012883,24.95547707814855,-56.984491954755576,1.8002637451402963,301.5714070423531,4.28071854481944,1100,1,1,0,0,Grillmair2013,7,1100,1100,1,1,0,0
Aquarius-W11,st,True,Aquarius,williams2011,Williams2011,-,1,3.78,from-Members,14.31,from-Members,32.75,from-Members,-1.0,from-Members,0.0,--------,apparent,12.37414457982118,338.7831993505229,-7.539445802209777,4.835233745338127,351.0692596864032,-9.924148342400178,3.342025418794275,344.9064233935819,-8.78238980891426,4.0886295820662015,47.762970869740776,70.95362916309949,1111,1,1,1,1,Williams2011,8,1111,1111,1,1,1,1
C-10-I24,st,True,C-10,ibata2024,Ibata2024,-,1,0.53,from-Members,0.4,from-Members,0.38,from-Members,-1.0,from-Members,0.0,--------,apparent,14.768667124010776,145.34476601830482,-5.557668452138304,1.0,147.1667156304075,9.0670662623065,1.0000000000000009,145.87052300925814,1.7934876361964092,1.0000000000000009,55.688623430228965,5.743018048839959,1111,1,1,1,1,Ibata2024,9,1111,1111,1,1,1,1
C-11-I24,st,True,C-11,ibata2024,Ibata2024,-,1,2.2,from-Members,0.69,from-Members,0.66,from-Members,-1.0,from-Members,0.0,--------,apparent,35.03272272625439,103.05502377082756,30.11394393530636,1.0000000000000004,128.93459666775112,57.13413810819493,1.0000000000000002,106.66600286938665,47.989152700665215,1.0000000000000002,346.2172321783179,24.733491853731937,1111,1,1,1,1,Ibata2024,10,1111,1111,1,1,1,1
C-12-I24,st,True,C-12,ibata2024,Ibata2024,-,1,0.8,from-Members,0.61,from-Members,0.43,from-Members,-1.0,from-Members,0.0,--------,apparent,28.10871697058951,81.09126605131847,-26.72684871586565,0.9999999999999986,112.55114055416846,-32.91206343618494,1.000000000000004,96.4532835417892,-29.802343297830244,1.0,108.93910628132724,59.60464435638812,1111,1,1,1,1,Ibata2024,11,1111,1111,1,1,1,1
C-13-I24,st,True,C-13,ibata2024,Ibata2024,-,1,0.6,from-Members,0.59,from-Members,0.59,from-Members,-1.0,from-Members,0.0,--------,apparent,23.22823477018179,29.673750835717662,55.25469127258882,1.0000000000000029,37.7794929841231,32.880922632031144,0.9999999999999992,34.23616547680704,44.11212651340089,1.0000000000000002,129.10002268017254,5.106115518452886,1111,1,1,1,1,Ibata2024,12,1111,1111,1,1,1,1
C-19-I21,st,True,C-19,martin2022,Martin2022,-,1,0.76,from-Members,0.21,from-Members,0.34,from-Members,-1.0,from-Members,0.0,--------,apparent,29.73075053772676,354.1550433865781,36.11542317395166,17.999999999999993,355.3062966454956,6.406326471136983,18.000000000000018,354.98633167946286,21.269701513542334,18.0,85.91694440535736,2.2861562523035257,1010,1,0,1,0,Ibata2021,13,1010,1010,1,0,1,0
C-19-I24,st,False,C-19,ibata2024,Ibata2024,-,1,0.63,from-Members,0.17,from-Members,0.12,from-Members,-1.0,from-Members,0.0,--------,apparent,18.50978979744317,353.6840059464548,17.76679090162591,1.000000000000003,353.732256569499,36.09786416262334,1.0000000000000009,354.88209903967726,26.97841826673088,1.0000000000000009,265.9303717454987,-2.076769484314433,1111,1,1,1,1,Ibata2021,,1111,1111,1,1,1,1
C-20-I24,st,True,C-20,ibata2024,Ibata2024,-,1,0.04,from-Members,0.23,from-Members,0.16,from-Members,-1.0,from-Members,0.0,--------,apparent,17.278203971538737,353.197831825051,18.868516002945302,0.9999999999999988,2.382249009629175,4.108687205938407,1.0,358.00227197299165,11.581386047246276,0.9999999999999998,95.289269581105,31.756333671192017,1111,1,1,1,1,Ibata2024,14,1111,1111,1,1,1,1
C-22-I24,st,True,C-22,ibata2024,Ibata2024,-,1,0.36,from-Members,0.22,from-Members,0.32,from-Members,-1.0,from-Members,0.0,--------,apparent,10.148674838746246,194.15759393715663,15.690556471742136,1.000000000000001,204.46467343342437,18.062266150595057,1.000000000000001,199.27362753331096,16.96465760767232,1.0000000000000009,54.233679325285074,69.58125517879857,1111,1,1,1,1,Ibata2024,15,1111,1111,1,1,1,1
C-23-I24,st,True,C-23,ibata2024,Ibata2024,-,1,0.31,from-Members,0.19,from-Members,0.21,from-Members,-1.0,from-Members,0.0,--------,apparent,20.52291535937776,189.11398320411655,53.72296483680055,1.0000000000000022,200.19080908923823,34.787398890711664,0.9999999999999996,195.12209276345897,44.23653230716285,1.0,303.8913419857476,18.28279095329105,1111,1,1,1,1,Ibata2024,16,1111,1111,1,1,1,1
C-24-I24,st,True,C-24,ibata2024,Ibata2024,-,1,0.81,from-Members,0.32,from-Members,0.54,from-Members,-1.0,from-Members,0.0,--------,apparent,37.46243393881154,143.3614578759173,35.079134198119455,0.9999999999999992,169.70956126787897,69.1689546017997,0.999999999999998,153.23227372071509,52.08877365737246,1.0000000000000002,38.53206349307162,18.03144166828153,1111,1,1,1,1,Ibata2024,17,1111,1111,1,1,1,1
C-25-I24,st,True,C-25,ibata2024,Ibata2024,-,1,2.65,from-Members,0.57,from-Members,0.27,from-Members,-1.0,from-Members,0.0,--------,apparent,28.316731429081173,98.3138656870488,31.997782519642094,0.9999999999999996,127.15645940139736,47.58610778119871,0.9999999999999994,111.32037464009082,39.82585503943442,1.0,309.8668340737037,48.53376721355068,1111,1,1,1,1,Ibata2024,18,1111,1111,1,1,1,1
C-4-I21,st,True,C-4,ibata2021,Ibata2021,-,1,0.55,from-Members,0.45,from-Members,0.32,from-Members,-1.0,from-Members,0.0,--------,apparent,13.556859976794671,165.19788583465953,84.32581717510506,3.980760253739239,249.6181476912542,77.11341213718113,3.2401906798767546,226.5603284720653,82.67378275022635,3.5539597293584637,5.943231432893061,5.587262313917085,1110,1,1,1,0,Ibata2021,19,1110,1110,1,1,1,0
C-5-I21,st,True,C-5,ibata2021,Ibata2021,-,1,0.11,from-Members,0.1,from-Members,0.31,from-Members,-1.0,from-Members,0.0,--------,apparent,6.1147332236628,113.35053109462348,36.67835341937529,3.3518629495384307,119.80309502497622,33.59945430352415,5.6241849249486044,116.65843086104648,35.21409854912786,4.29986341538193,254.7616214624925,46.52459432999039,1111,1,1,1,1,Ibata2021,20,1111,1111,1,1,1,1
C-7-I21,st,True,C-7,ibata2021,Ibata2021,-,1,0.73,from-Members,0.83,from-Members,0.76,from-Members,-1.0,from-Members,0.0,--------,apparent,24.933248818411823,270.87146584824586,-53.13402347861628,6.120265710848967,305.03581361092245,-42.58159153905414,5.895672735121788,289.9278184010252,-49.36668042514621,5.726281612390426,257.3337908257544,35.86337298963044,1111,1,1,1,1,Ibata2021,21,1111,1111,1,1,1,1
C-7-I24,st,False,C-7,ibata2024,Ibata2024,-,1,0.7,from-Members,0.78,from-Members,0.64,from-Members,-1.0,from-Members,0.0,--------,apparent,33.68828326903751,263.39500528695214,-54.80959047657132,1.0,309.42457882125825,-40.07489228674864,1.0000000000000009,289.5289256948638,-49.34615079210954,0.9999999999999996,256.91957602636745,35.88448128181013,1111,1,1,1,1,Ibata2021,,1111,1111,1,1,1,1
C-8-I21,st,True,C-8,ibata2021,Ibata2021,-,1,0.3,from-Members,0.32,from-Members,0.5,from-Members,-1.0,from-Members,0.0,--------,apparent,10.245352481574312,327.4044428990838,-81.77774076615553,3.593323701917813,346.57217500675,-72.58495394395058,3.5002941301251096,341.0986546710247,-77.35355016960774,3.438848673031061,258.2583703994293,1.5903315226646897,1110,1,1,1,0,Ibata2021,22,1110,1110,1,1,1,0
C-9-I24,st,True,C-9,ibata2024,Ibata2024,-,1,2.74,from-Members,0.37,from-Members,0.35,from-Members,-1.0,from-Members,0.0,--------,apparent,33.68071517159925,146.03594059801907,32.88150758593555,0.9999999999999988,166.32218026035673,14.934752442957205,1.0000000000000002,152.1951351643996,17.189362253697702,1.0000000000000002,273.3831638789729,53.32348251998048,1111,1,1,1,1,Ibata2024,23,1111,1111,1,1,1,1
Cetus-New-Y21,st,True,Cetus-New,yuan2021,Yuan2021,-,1,3.16,from-Members,0.57,from-Members,0.44,from-Members,-1.0,from-Members,0.0,--------,apparent,67.76718807479222,25.605029877710397,-0.2226967218416419,20.36723898363518,26.613432026846407,-67.96085478980963,18.73386782284806,25.798157670085228,-34.095782037016626,18.4677251124595,114.76274917951936,1.794739695852563,1110,1,1,1,0,Yuan2021,24,1110,1110,1,1,1,0
Cetus-Palca-T21,st,True,Cetus-Palca,thomas2021,Thomas2021,-,1,4.4,from-Members,0.12,from-Members,0.23,from-Members,-1.0,from-Members,0.0,--------,apparent,101.209357267844,12.881532015564057,29.899274594927856,26.4877547570798,46.77558430202136,-67.98970707166082,35.02164766549307,22.203187904848903,-6.680627296443707,33.39126164754218,125.1809832,15.91290743,1110,1,1,1,0,"Yanny2009,Newberg2009,Shipp2018,Thomas2021",25,1110,1110,1,1,1,0
Cetus-Palca-Y21,st,False,Cetus-Palca,yuan2021,Yuan2021,-,1,6.25,from-Members,0.28,from-Members,0.27,from-Members,-1.0,from-Members,0.0,--------,apparent,152.20187990676646,0.4544051373771358,46.21542506185415,25.03391340027161,127.39376692628537,-72.110816031796,55.59676805288817,25.98322500916843,-22.479593387177005,39.10364828725673,105.66490786281778,12.442173172740906,1110,1,1,1,0,"Yanny2009,Newberg2009,Shipp2018,Thomas2021",,1110,1110,1,1,1,0
Cetus-Y13,st,True,Cetus,yam2013,Yam2013,-,0,9.4,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,30.1097943384106,20.008469246906145,-4.119747000087533,27.176725991527427,32.22085837770322,23.53091737807431,32.48916169833269,25.70827519781234,9.82383774613772,30.620961866025198,291.4294930423592,23.31092975898008,1100,1,1,0,0,"Yanny2009,Newberg2009",26,1100,1100,1,1,0,0
Chenab-S19,st,False,Orphan-Chenab,shipp2019,"Shipp2019,Shipp2018",-,1,0.19,from-Members,0.01,from-Members,0.02,from-Members,-1.0,from-Members,0.0,--------,apparent,10.113636429667553,322.14893253433434,-58.98089483497112,39.79999999999997,328.59649947449265,-49.64315980982226,39.8,326.87950512441967,-51.66703523455629,39.8,255.5149674897775,14.36298489575702,1011,1,0,1,1,"Grillmair2006_orphan,Shipp2018,Koposov2019",,1011,1011,1,0,1,1
Cocytos-G09,ep,True,Cocytos,grillmair2009,Grillmair2009,-,0,0.3,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,75.1397042931387,186.0,-3.0,11.0,259.0,20.0,11.0,221.2110986696777,10.529429982603457,11.0,103.52716616811006,68.19509334162281,0,0,0,0,0,Grillmair2009,27,0,0000,0,0,0,0
Corvus-M18,po,True,Corvus,mateu2018,Mateu2018,-,0,1.6,Riley2020,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,72.95965436940455,140.72710360954883,-12.957172589531869,4.904067206838191,215.9470359227305,-19.027462043684988,14.829469443727248,178.2067594705406,-14.39531812674777,8.707238875177259,198.97012173522185,74.64953305775337,0,0,0,0,0,Mateu2018,28,0,0000,0,0,0,0
Elqui-S19,st,True,Elqui,shipp2019,"Shipp2019,Shipp2018",-,1,0.41,from-Members,0.18,from-Members,0.18,from-Members,-1.0,from-Members,0.0,--------,apparent,10.939632803078672,10.818410683980384,-37.15286586065531,50.10000000000005,22.63395969629885,-43.37324205378437,50.1,15.457258121866186,-39.74996941458061,50.10000000000001,64.04744268022733,38.48741891493707,1011,1,0,1,1,Shipp2018,29,1011,1011,1,0,1,1
Eridanus-M17,st,True,Eridanus,myeong2017,"Myeong2017,Harris1996",GC,0,0.1,visual,-9.0,-----------,-9.0,------------,-9.0,-----------,0.0,--------,apparent,0.5999993937593776,65.97858431221825,-21.416713332935693,95.0000000000001,66.39221568778181,-20.95708666706432,95.0000000000001,66.18546642577654,-21.18682618716746,95.0,353.0567157868175,36.82203676731035,1000,1,0,0,0,Myeong2017,30,1000,1000,1,0,0,0
Fimbulthul-I21,st,False,Fimbulthul,ibata2021,Ibata2021,GC,1,1.62,from-Members,1.3,from-Members,0.97,from-Members,-1.0,from-Members,0.0,--------,apparent,38.81190599723941,188.6747011652052,-39.9553931067814,5.139315331063893,223.570402486192,-24.683933955099285,3.3899450599008176,201.601201354055,-26.054462626154532,4.115888447815694,144.41961604279314,47.91748286001399,1111,1,1,1,1,Ibata2019,,1111,1111,1,1,1,1
Fimbulthul-I24,st,False,OmegaCen-Fimbulthul,ibata2024,Ibata2024,-,1,3.52,from-Members,1.31,from-Members,1.78,from-Members,-1.0,from-Members,0.0,--------,apparent,53.556704800320354,285.1682769663871,-30.093925872681886,1.0000000000000016,260.5768000957299,-81.74974865300457,1.000000000000003,290.0873423893669,-54.381181795399314,1.0000000000000009,353.2824784568677,22.22442211138529,1111,1,1,1,1,"Ibata2019_OCen,Ibata2019",,1111,1111,1,1,1,1
Fjorm-I21,st,False,M68-Fjorm,ibata2021,Ibata2021,GC,1,1.21,from-Members,0.94,from-Members,0.54,from-Members,-1.0,from-Members,0.0,--------,apparent,141.4181356108047,189.3192158729308,-47.20393455207298,0.0001777348446481,292.1680912238947,65.27732001177611,7.183484200075318,200.43337275804183,22.49102807072872,5.801630559281567,103.57345884781896,16.121942438158072,1111,1,1,1,1,"Palau2019,Ibata2019",,1111,1111,1,1,1,1
Fjorm-I24,st,False,M68-Fjorm,ibata2024,Ibata2024,-,1,1.39,from-Members,0.48,from-Members,0.54,from-Members,-1.0,from-Members,0.0,--------,apparent,105.3162482546608,192.37294947405456,-15.07692430333471,0.9999999999999988,283.519260887008,67.11067693697412,1.0,205.97375741809887,35.86313170463314,1.0000000000000004,102.50820936996782,17.87666380435929,1111,1,1,1,1,"Palau2019,Ibata2019",,1111,1111,1,1,1,1
GD-1-I21,st,True,GD-1,ibata2021,Ibata2021,-,1,0.65,from-Members,0.46,from-Members,0.38,from-Members,-1.0,from-Members,0.0,--------,apparent,102.52109985505336,123.2755445128934,-10.088678886107273,9.199134134222826,219.91332538819165,57.91071902630444,11.684442740062588,148.14590426569234,35.43732836633419,7.620636575836133,34.78577977781821,29.13133331909712,1111,1,1,1,1,Grillmair2006_gd1,31,1111,1111,1,1,1,1
GD-1-I24,st,False,GD-1,ibata2024,Ibata2024,-,1,0.54,from-Members,0.58,from-Members,0.38,from-Members,-1.0,from-Members,0.0,--------,apparent,119.53775488702593,119.65729629530544,-20.104947303308997,0.9999999999999948,231.4447478492768,56.43127199706875,1.0000000000000009,146.7025988451614,33.76347807731619,1.0,35.12127699050831,28.826755309518457,1111,1,1,1,1,Grillmair2006_gd1,,1111,1111,1,1,1,1
GD-1-PB18,st,False,GD-1,pricewhelan2018,"PriceWhelanBonaca2018_gd1,Koposov2010",-,1,0.67,from-Members,1.15,from-Members,0.85,from-Members,-1.0,from-Members,0.0,--------,apparent,100.03048012775923,124.06463770069882,-7.970772979642348,5.508347580561652,219.5622271248329,58.205264182117816,10.498741139672248,200.48591243638376,58.31146515731768,9.99999999996168,34.598699997816645,29.7330999997394,1110,1,1,1,0,Grillmair2006_gd1,,1110,1110,1,1,1,0
Gaia-1-I21,st,True,Gaia-1,ibata2021,Ibata2021,-,1,0.38,from-Members,0.61,from-Members,0.51,from-Members,-1.0,from-Members,0.0,--------,apparent,34.57025166743803,183.0902710466832,-20.80116214711275,4.988265960487717,203.25671346592807,7.502964549814063,4.481766425070455,193.08898771204576,-6.481304964927956,5.10823124227772,107.69268655998718,35.2389442306554,1111,1,1,1,1,Malhan2018,32,1111,1111,1,1,1,1
