galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,use_dimension_proxy,d_eff_proxy,d_eff_ratio,d_eff_g_hat,d_eff_sigma_hat,d_eff_signed_delta,d_eff_response,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,formula_d_ref,formula_dim_sensitivity,formula_dim_g_power,formula_dim_sigma_power,formula_d_min,formula_d_max,formula_dim_response_lambda,formula_dim_transition,formula_dim_response_min,formula_dim_response_max,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
UGC06667,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06667_normalized.csv,formula,,1318.9350511328867,1912.2309914183022,1912.2309914183022,False,False,0.6594675255664433,1.9365774928320847,,,gbar_char_logmean,sigma_char_rms,154.1405714285714,124.05541688680894,1.4897765875042384,1.4686374283195307,1.503815972802123,9,True,1.5,12.898918394730783,0.22110859660584303,2.852061743992217,1.5,1.4498295346505574,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,21.292527417553103,19.457370723661988,0.3465981464564558,0.2898921300801668,352.7831669718833,44.09789587148541,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC06667_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC06667_rotation_curve.png,ok,
UGC06786,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06786_normalized.csv,formula,,1947.6023245126185,2000.0,2000.0,False,True,0.9738011622563092,37.16963217159591,,,gbar_char_logmean,sigma_char_rms,7267.390083333333,5301.8250205954455,0.3665019822712988,0.12589322898164934,0.5512606867484545,39,True,2.9108052471968424,0.11063842017505705,9.449640484649038,1.04549329444383,0.08919475280315758,1.1122592180584447,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,47.78621788941997,35.54696478483827,0.1649321323008823,0.0663868565269363,23280.492879637866,529.1021109008606,45,45,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC06786_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC06786_rotation_curve.png,ok,
UGC06787,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06787_normalized.csv,formula,,1967.7531375360297,2000.0,2000.0,False,True,0.9838765687680149,61.021537823551526,,,gbar_char_logmean,sigma_char_rms,7986.838723076924,8462.316507365202,0.32431207928166506,0.044510349109936745,0.5480150028560073,37,True,2.943357075063164,0.06890924914838911,15.082702343301992,1.0393376936055894,0.05664292493683609,1.072197403607383,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,61.703835650974234,50.34740012374173,0.20974900826412043,0.21608360696841764,37863.88509554983,540.9126442221404,71,71,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC06787_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC06787_rotation_curve.png,ok,
UGC06818,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06818_normalized.csv,formula,,1479.496805225883,2000.0,2000.0,False,True,0.7397484026129415,2.8424355894067874,,,gbar_char_logmean,sigma_char_rms,466.52635174893754,474.2857438586534,0.4165937196512789,0.4259473319849431,0.5623065232760326,5,True,2.306353958792996,1.2615584745299309,0.845337171454833,1.0664422724840057,0.6936460412070038,1.4332250224812122,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,9.557027628003775,8.3420399484555,0.17147502774744794,0.168209715990216,24.440146212352055,3.4914494589074363,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC06818_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC06818_rotation_curve.png,ok,
UGC06917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06917_normalized.csv,formula,,1693.8828570182886,2000.0,2000.0,False,True,0.8469414285091443,5.533446577082056,,,gbar_char_logmean,sigma_char_rms,748.2353682487725,800.3939649736453,0.5891831557958612,0.6515875803049213,0.6196304224159144,11,True,2.48923247694182,0.8237648589704307,1.4265720173153278,1.175159896654924,0.5107675230581799,1.4038855824562533,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.101234704625345,20.21085297482116,0.20210902794629496,0.23031584355830148,308.2396763352053,30.823967633520528,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC06917_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC06917_rotation_curve.png,ok,
UGC06923,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06923_normalized.csv,formula,,1666.7208168254735,2000.0,2000.0,False,True,0.8333604084127367,5.000974861225191,,,gbar_char_logmean,sigma_char_rms,1134.680917912405,1238.3223750453294,0.2948791054005948,0.3939390586623493,0.3644865464257545,4,True,2.7684029596981734,0.31320026210442764,2.207108156685428,0.6912668531666962,0.2315970403018266,1.260773881889921,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,9.87996580532447,9.396334512713794,0.1452049378776472,0.13763830952146577,22.950522878698024,4.590104575739605,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC06923_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC06923_rotation_curve.png,ok,
UGC06930,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06930_normalized.csv,formula,,1588.2504738024663,2000.0,2000.0,False,True,0.7941252369012332,3.8573219220670487,,,gbar_char_logmean,sigma_char_rms,580.5852936196032,579.6618449525785,0.582829496068722,0.5994085327423395,0.6113944122455258,10,True,2.3603621085615565,1.1223313256735707,1.0331529268114272,1.1595398939717987,0.6396378914384435,1.4273130422699123,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,23.22883062140151,21.710910153603628,0.21116201622703543,0.22041940811926036,142.74183098696588,15.860203442996209,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC06930_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC06930_rotation_curve.png,ok,
UGC06973,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06973_normalized.csv,formula,,645.8595607218278,646.1328730397039,646.1328730397039,False,False,0.3229297803609139,0.47695168240164576,,,gbar_char_logmean,sigma_char_rms,9035.44296992481,11789.680600410595,0.001430369965410047,0.0,0.004291109896230142,1,True,2.999670862950976,0.0003872950370394446,21.013187472228033,0.00813830322037335,0.00032913704902393093,1.0004231760811446,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,88.38564633596636,65.40081428068035,0.38145766824022115,0.2821369911923809,3515.0912200428347,439.38640250535434,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC06973_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC06973_rotation_curve.png,ok,
UGC06983,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06983_normalized.csv,formula,,1642.160328703862,2000.0,2000.0,False,True,0.821080164351931,4.5890952301508685,,,gbar_char_logmean,sigma_char_rms,442.7627637614679,494.99017992570657,0.8094250785412715,0.8885782338000905,0.841697972822903,16,True,2.1219754009415803,1.8093976938337246,0.882239460102805,1.5963220445191255,0.8780245990584197,1.4440789684638005,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.9657009649167,28.553573789426885,0.2723928245246672,0.3047506043239274,551.3534624183789,34.45959140114868,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC06983_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC06983_rotation_curve.png,ok,
UGC07089,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07089_normalized.csv,formula,,1323.5262557683702,1862.3468416296212,1862.3468416296212,False,False,0.6617631278841851,1.9565079458799886,,,gbar_char_logmean,sigma_char_rms,463.2386382229107,484.8245974981575,0.33033344243155316,0.3523260610367894,0.3884784442202887,11,True,2.475888284828545,0.8526221572488428,0.8641209633805922,0.7367686799215089,0.5241117151714549,1.4071098578610666,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.786635539000963,7.047534443880477,0.10893454112753559,0.11956811250641605,25.426002395185687,2.311454763198699,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07089_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07089_rotation_curve.png,ok,
UGC07125,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07125_normalized.csv,formula,,990.024991212745,1431.098138302578,1431.098138302578,False,False,0.4950124956063725,0.9802470185886427,,,gbar_char_logmean,sigma_char_rms,195.46571428571426,230.83766476417622,0.3935552944603017,0.47897462575074795,0.4286724534493823,12,True,2.0729987154489438,1.9760286577079726,0.4114305798218173,0.8129986163853186,0.9270012845510562,1.4455171849243262,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.511069181424023,7.636919693722913,0.12787913177935897,0.14635265526687746,154.67320902802481,12.889434085668734,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07125_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07125_rotation_curve.png,ok,
UGC07151,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07151_normalized.csv,formula,,1633.6481399326667,2000.0,2000.0,False,True,0.8168240699663334,4.459232552094623,,,gbar_char_logmean,sigma_char_rms,897.0361666666668,909.1989800239639,0.4113824009069274,0.4538555096590238,0.446152915060188,10,True,2.642892179383498,0.522154625314452,1.620499253909957,0.8461511807477026,0.3571078206165019,1.3464963911103696,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.763465146569513,6.8633064335348735,0.10008337040686516,0.10728925811893124,91.70989117319321,9.170989117319321,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07151_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07151_rotation_curve.png,ok,
UGC07232,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07232_normalized.csv,formula,,1723.054434436079,2000.0,2000.0,False,True,0.8615272172180395,6.22163576054221,,,gbar_char_logmean,sigma_char_rms,1218.6287596006146,1225.2857735396542,0.32390976223481704,0.24669402104832716,0.451449761360941,4,True,2.718836433260108,0.39205443500242526,2.183872535575392,0.8561969130523241,0.2811635667398922,1.2996510558748162,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.660578239135201,3.164054881010557,0.10763239904480591,0.12269595196525501,4.921885415915582,1.6406284719718605,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07232_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07232_rotation_curve.png,ok,
UGC07261,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07261_normalized.csv,formula,,1647.4243729441453,2000.0,2000.0,False,True,0.8237121864720727,4.6725418506684315,,,gbar_char_logmean,sigma_char_rms,682.9812073490813,632.0580493809181,0.6470505045876703,0.7136660815280809,0.6703231174070842,7,True,2.3578951180591656,1.128500004000766,1.1265406362670625,1.2713011125344054,0.6421048819408344,1.4276227225082025,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.229830664207384,9.278312871751423,0.1317933528828488,0.12894193024894193,22.86662487758942,3.811104146264903,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07261_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07261_rotation_curve.png,ok,
UGC07323,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07323_normalized.csv,formula,,1439.3241057468822,1799.7142622462788,1799.7142622462788,False,False,0.7196620528734411,2.5671232177089056,,,gbar_char_logmean,sigma_char_rms,938.6746986175115,935.5176888288884,0.21452123623387798,0.22021199111020637,0.2592733147787017,8,True,2.7803291514259487,0.29490365207300223,1.6674080702629288,0.49172472941653483,0.21967084857405128,1.2503884671009424,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.031491645064931,5.419616259437204,0.08145919197481222,0.09911875375389856,33.012088452629,3.668009828069889,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07323_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07323_rotation_curve.png,ok,
UGC07399,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07399_normalized.csv,formula,,1786.00091563718,2000.0,2000.0,False,True,0.89300045781859,8.34583438034317,,,gbar_char_logmean,sigma_char_rms,503.45770818580934,561.0610296982485,1.2709054263515167,1.3317341400017866,1.2960904401429068,10,True,1.945388603848265,2.458099945698622,1.0,2.458099945698622,1.054611396151735,1.4478323740209105,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,26.90595742044801,24.74942839850583,0.26255835813113676,0.29397383344317946,627.8290136606195,69.75877929562438,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07399_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07399_rotation_curve.png,ok,
UGC07524,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07524_normalized.csv,formula,,1422.9817126173327,2000.0,2000.0,False,True,0.7114908563086664,2.4660946519943474,,,gbar_char_logmean,sigma_char_rms,283.75669691470057,299.001174426733,0.7638965947793888,0.7842607039499573,0.78144473095007,30,True,1.8695115986171944,2.780991793950381,0.5329209454941874,1.4820487762436136,1.1304884013828056,1.4485937910929492,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,12.909879633914159,11.728862826662427,0.1884250611554143,0.20224685697499675,446.1823869233695,14.872746230778983,31,31,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07524_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07524_rotation_curve.png,ok,
UGC07559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07559_normalized.csv,formula,,1039.4811962207625,1499.9042203787776,1499.9042203787776,False,False,0.5197405981103812,1.0822080651943937,,,gbar_char_logmean,sigma_char_rms,269.80758620689653,259.9692146886231,0.34333159833981564,0.44694221672164813,0.41738054393077556,5,True,2.1531017646153625,1.7083805281068578,0.4633528278170389,0.7915829486858789,0.8468982353846375,1.4429354045383151,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.736232063104099,4.068624297962058,0.15680125383802299,0.16687510036998612,15.050777740515787,2.508462956752631,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07559_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07559_rotation_curve.png,ok,
UGC07577,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07577_normalized.csv,formula,,201.59827074505193,279.0218703763841,279.0218703763841,False,False,0.10079913537252597,0.11209857478760944,,,gbar_char_logmean,sigma_char_rms,160.38688741721853,142.72823697664685,0.03494990823688618,0.0,0.092024875892693,2,True,2.5559586885482073,0.6860719655877432,0.2543898603212727,0.174529751496207,0.4440413114517927,1.3840489273305556,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,1.4958872639398637,1.223373665271322,0.13283875606832674,0.13623995401082892,2.0041107342850886,0.25051384178563607,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07577_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07577_rotation_curve.png,ok,
UGC07603,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07603_normalized.csv,formula,,1669.955874244756,2000.0,2000.0,False,True,0.834977937122378,5.059795778589835,,,gbar_char_logmean,sigma_char_rms,518.8142209409124,487.26363246183627,0.8446940658726594,0.9408801762482026,0.9364412740076787,11,True,2.0535274272380213,2.0449885607603577,0.8684681463688502,1.7760074247090505,0.9464725727619787,1.4459871114173484,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.361350035370709,3.9653785472869667,0.072380546648745,0.0800595764782707,27.329233315254488,2.4844757559322264,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07603_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07603_rotation_curve.png,ok,
UGC07608,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC07608_normalized.csv,formula,,1369.3416817914745,1985.312013289345,1985.312013289345,False,False,0.6846708408957373,2.1712893372774094,,,gbar_char_logmean,sigma_char_rms,175.68189850634627,177.08222902010695,1.1463301138021715,1.2436636148573856,1.1719361264465447,8,True,1.5,7.042117975522746,0.3156202616947854,2.2226351183200417,1.5,1.4498295346505574,561.0610296982485,0.5272732878135848,1.0737936939240849,1.0737936939240849,3.1772138142832826,3.0,0.85,1.0,1.0,1.5,4.5,0.45,0.35,0.55,1.85,formula,,0.5368968469620424,0.5368968469620424,1.782474071139124,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,11.33668456730686,9.526710824575147,0.31857645513183136,0.15746687949018512,22.972585543175303,3.281797934739329,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\tables\UGC07608_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_171815_formula\figures\UGC07608_rotation_curve.png,ok,
