_Glon,_Glat,_RAJ2000,_DEJ2000,_RAB1950,_DEB1950,_Elon2000,_Elat2000,recno,Name,Band,RAJ2000,DEJ2000,PA,h,e_h,z0,e_z0,S0,e_S0,gradz0,mag,B/T,Type,RV,AName,NED,preferred_name,catalog_name_normalized,z0_over_h,h_over_z0,thickness_flag
109.45150528,-62.05931031,006.58871389,+00.15415306,005.94800006,-00.12253418,006.11027102,-02.47439457,237,EON_6.589_0.154,r,6.588714,0.154153,150.21,5.22,0.04,2.16,0.35,21.27,0.2,0.274,15.49,0.38,SA,17911.0,PGC172049,NED,PGC172049,PGC172049,0.4137931034482759,2.4166666666666665,thick_like
102.99634506,-72.24850073,006.79393000,-10.32233389,006.15902116,-10.59892594,002.08142210,-12.16306272,240,EON_6.794_-10.322,r,6.79393,-10.322334,52.76,13.46,0.77,1.96,0.14,22.76,0.21,0.057,15.45,0.07,SB,14426.0,PGC090478,NED,PGC90478,PGC90478,0.14561664190193163,6.867346938775511,intermediate
097.72748494,-76.17892556,006.82774306,-14.50197306,006.19528326,-14.77855245,000.35706536,-15.99376189,243,EON_6.828_-14.502,r,6.827743,-14.501973,12.89,4.55,0.07,1.69,0.16,21.99,0.12,0.099,16.82,0.08,SC,,PGC923806,NED,PGC923806,PGC923806,0.37142857142857144,2.692307692307692,thick_like
115.89117671,-38.78773027,006.86752111,+23.75613194,006.21295297,+23.47963051,016.00511595,+19.03035671,246,EON_6.868_23.756,r,6.867521,23.756132,161.53,4.89,0.96,1.09,0.11,22.37,0.33,0.069,16.92,0.07,SC,,,NED,NED,,0.22290388548057263,4.486238532110091,thick_like
116.28436361,-37.72798710,007.06867694,+24.84459889,006.41294024,+24.56821184,016.66530195,+19.94196779,249,EON_7.069_24.845,r,7.068677,24.844599,120.78,8.82,0.13,0.77,0.07,22.72,0.27,-0.029,17.6,0.04,SD,,,NED,NED,,0.0873015873015873,11.454545454545455,thin_like
106.45030036,-69.52381154,007.11584806,-07.39056000,006.47949752,-07.66696701,003.57862153,-09.60666301,252,EON_7.116_-7.390,r,7.115848,-7.39056,62.27,9.12,0.27,2.84,0.41,21.61,0.17,0.248,15.0,0.09,SB,7669.0,PGC001751,NED,PGC1751,PGC1751,0.31140350877192985,3.2112676056338025,thick_like
083.21510226,-81.79130218,007.26224806,-20.70563889,006.63436324,-20.98197910,358.01547693,-21.80364287,255,EON_7.262_-20.706,r,7.262248,-20.705639,156.5,8.25,0.13,1.31,0.12,22.55,0.13,0.076,16.33,0.04,SD,,PGC091877,NED,PGC91877,PGC91877,0.15878787878787878,6.297709923664122,intermediate
117.42609558,-31.25321786,007.34606194,+31.38265389,006.68473223,+31.10643656,019.94730053,+25.74456251,258,EON_7.348_31.382,r,7.346062,31.382654,120.36,10.56,0.11,1.88,0.17,22.66,0.15,0.003,15.93,0.03,IR,,,NED,NED,,0.178030303030303,5.617021276595746,intermediate
114.37053936,-51.81425166,007.48522000,+10.69979194,006.83804598,+10.42362954,011.10888742,+06.85891067,261,EON_7.485_10.700,r,7.48522,10.699792,64.07,9.98,0.15,2.44,0.17,21.41,0.13,0.005,14.34,0.22,SB,11847.0,PGC090482,NED,PGC90482,PGC90482,0.24448897795591182,4.09016393442623,thick_like
097.40786738,-77.97348282,007.49539389,-16.17857611,006.86487368,-16.45477097,000.24725913,-17.78665984,264,EON_7.495_-16.179,r,7.495394,-16.178576,33.39,5.75,0.72,1.24,0.16,21.76,0.29,-0.125,16.46,0.11,SC,20378.0,PGC901474,NED,PGC901474,PGC901474,0.21565217391304348,4.637096774193548,thick_like
112.27262013,-63.36240793,008.10191889,-00.88519000,007.46188897,-01.16097972,007.09119253,-04.02707409,267,EON_8.102_-0.885,r,8.101919,-0.88519,62.38,4.11,0.07,0.38,0.1,22.29,0.47,-0.55,18.23,0.04,SD,,,NED,NED,,0.09245742092457421,10.81578947368421,thin_like
112.38960560,-63.41779469,008.16268806,-00.93124889,007.52269399,-01.20699855,007.12893121,-04.09337882,270,EON_8.163_-0.931,r,8.162688,-0.931249,92.63,5.35,0.76,0.92,0.17,22.57,0.33,-0.295,17.37,0.05,SD,15232.0,SDSSJ003239.04-005552.3,NED,SDSSJ003239.04-005552.3,,0.17196261682242991,5.815217391304347,intermediate
107.29454384,-73.42707774,008.36567611,-11.10344306,007.73271967,-11.37907055,003.20608528,-13.50198091,273,EON_8.366_-11.103,r,8.365676,-11.103443,107.71,13.69,0.42,1.06,0.13,23.69,0.15,0.08,17.13,0.04,SD,11367.0,PGC969956,NED,PGC969956,PGC969956,0.07742878013148284,12.915094339622641,thin_like
115.24252460,-55.21719990,008.44508694,+07.39070389,007.79937969,+07.11515659,010.66846449,+03.44481976,276,EON_8.445_7.391,r,8.445087,7.390704,117.37,5.26,0.05,2.69,0.34,20.85,0.14,0.125,15.28,0.13,SC,,PGC1320660,NED,PGC1320660,PGC1320660,0.5114068441064639,1.9553903345724906,thick_like
108.79262750,-71.92593921,008.45197111,-09.53985000,007.81798527,-09.81541634,003.93283578,-12.10561678,279,EON_8.452_-9.540,r,8.451971,-9.53985,96.04,5.92,0.07,0.78,0.14,23.31,0.23,-0.318,17.93,0.04,SD,,,NED,NED,,0.13175675675675677,7.589743589743589,intermediate
109.22187586,-73.22287931,008.86612306,-10.77774194,008.23340134,-11.05301793,003.80357014,-13.40279099,282,EON_8.866_-10.778,r,8.866123,-10.777742,97.71,9.56,0.18,2.29,0.1,21.85,0.14,-0.024,15.37,0.06,SD,5954.0,PGC090484,NED,PGC90484,PGC90484,0.2395397489539749,4.17467248908297,thick_like
083.27906838,-84.29214782,008.91527500,-22.67933500,008.29209095,-22.95459020,358.60606407,-24.24473273,285,EON_8.915_-22.680,r,8.915275,-22.679335,25.7,4.96,0.12,1.36,0.15,21.42,0.22,0.12,16.1,0.18,SB,,PGC143625,NED,PGC143625,PGC143625,0.2741935483870968,3.6470588235294117,thick_like
099.88323056,-80.46840032,008.94388889,-18.30520611,008.31711608,-18.58043526,000.64065145,-20.29620365,288,EON_8.944_-18.305,r,8.943889,-18.305206,163.49,4.85,0.53,0.88,0.07,23.09,0.22,-0.134,17.75,0.05,SD,,PGC869853,NED,PGC869853,PGC869853,0.1814432989690722,5.511363636363636,intermediate
110.71958036,-71.69948709,009.00131500,-09.19460611,008.36751988,-09.46978155,004.58224580,-12.00741598,291,EON_9.001_-9.195,r,9.001315,-9.194606,56.41,5.28,0.09,1.23,0.07,21.54,0.18,0.033,15.92,0.19,SB,16390.0,PGC143643,NED,PGC143643,PGC143643,0.23295454545454544,4.2926829268292686,thick_like
114.70884257,-62.92046096,009.12626500,-00.28737500,008.48587975,-00.56244605,008.27100982,-03.88147173,294,EON_9.126_-0.287,r,9.126265,-0.287375,23.51,4.78,0.19,0.87,0.1,21.98,0.22,0.06,17.15,0.08,SC,5276.0,PGC1147118,NED,PGC1147118,PGC1147118,0.18200836820083682,5.494252873563219,intermediate
095.31235539,-82.46658172,009.14128389,-20.40556000,008.51659162,-20.68064601,359.87139803,-22.27925366,297,EON_9.141_-20.406,r,9.141284,-20.40556,26.07,7.61,0.05,1.64,0.12,22.42,0.14,-0.031,16.29,0.07,SB,,PGC091883,NED,PGC91883,PGC91883,0.2155059132720105,4.640243902439025,thick_like
118.86650322,-37.10910223,009.26362500,+25.64908194,008.60229783,+25.37414821,018.94075381,+19.84130886,300,EON_9.264_25.649,r,9.263625,25.649082,178.88,7.56,0.09,1.5,0.16,23.11,0.16,0.068,17.1,0.06,SD,,,NED,NED,,0.19841269841269843,5.04,intermediate
119.23867782,-33.62138858,009.33831500,+29.14933806,008.67345042,+28.87446493,020.59129243,+22.98709244,303,EON_9.338_29.149,r,9.338315,29.149338,45.52,15.86,0.09,3.13,0.17,22.16,0.07,0.016,14.41,0.06,SD,5278.0,UGC00371,NED,UGC00371,UGC00371,0.1973518284993695,5.067092651757188,intermediate
117.88994060,-47.70545044,009.34869389,+15.02877194,008.69638558,+14.75388915,014.53556769,+10.10781856,306,EON_9.349_15.029,r,9.348694,15.028772,171.91,5.24,0.13,1.65,0.1,20.9,0.22,0.109,15.32,0.37,SA,17260.0,PGC3127897,NED,PGC3127897,PGC3127897,0.3148854961832061,3.1757575757575762,thick_like
118.12596784,-47.14084980,009.46738111,+15.60424611,008.81444514,+15.32945503,014.87563606,+10.58985630,309,EON_9.467_15.604,r,9.467381,15.604246,69.48,5.6,0.14,1.06,0.09,21.94,0.24,0.017,17.04,0.09,SC,24008.0,SDSSJ003752.17+153615.2,NED,SDSSJ003752.17+153615.2,,0.1892857142857143,5.283018867924528,intermediate
119.23134330,-37.16457093,009.58960889,+25.61318000,008.92757121,+25.33849629,019.20870545,+19.68612768,312,EON_9.590_25.613,r,9.589609,25.61318,34.87,4.61,0.03,1.56,0.14,21.48,0.12,0.062,16.32,0.15,SC,9915.0,PGC1742958,NED,PGC1742958,PGC1742958,0.3383947939262473,2.9551282051282053,thick_like
117.26999245,-56.14815850,009.68812694,+06.58407111,009.04230871,+06.30944038,011.48661290,+02.21795246,315,EON_9.688_6.584,r,9.688127,6.584071,14.13,5.33,0.12,1.49,0.09,22.23,0.07,-0.125,16.92,0.07,SC,,PGC1303555,NED,PGC1303555,PGC1303555,0.2795497185741088,3.5771812080536916,thick_like
102.15064715,-81.68457521,009.74251389,-19.32046111,009.11792511,-19.59508205,000.91832021,-21.53512538,318,EON_9.743_-19.320,r,9.742514,-19.320461,215.85,6.09,0.22,1.99,0.16,21.84,0.09,0.039,16.15,0.08,SC,,PGC856862,NED,PGC856862,PGC856862,0.32676518883415434,3.0603015075376883,thick_like
117.46588060,-56.33665754,009.81374389,+06.40573806,009.16800240,+06.13120702,011.53148953,+02.00495197,321,EON_9.814_6.406,r,9.813744,6.405738,62.86,5.47,0.04,1.69,0.14,20.95,0.16,0.05,15.2,0.31,SB,,PGC073384,NED,PGC73384,PGC73384,0.30895795246800734,3.2366863905325443,thick_like
113.53637137,-71.48614152,009.85239111,-08.83415194,009.21897055,-09.10867206,005.51727795,-12.01446192,324,EON_9.852_-8.834,r,9.852391,-8.834152,27.35,8.17,1.28,0.69,0.18,23.89,0.35,-0.565,18.0,0.02,IR,,,NED,NED,,0.08445532435740513,11.840579710144928,thin_like
119.45443557,-38.42005783,009.86891306,+24.37090694,009.20745201,+24.09644310,018.90715697,+18.45077263,327,EON_9.869_24.371,r,9.868913,24.370907,23.12,5.26,0.21,1.61,0.18,22.17,0.22,0.094,16.9,0.11,SC,,PGC1705804,NED,PGC1705804,PGC1705804,0.3060836501901141,3.2670807453416146,thick_like
117.61338346,-56.02636716,009.86979194,+06.72183806,009.22376319,+06.44735245,011.70680491,+02.27388867,330,EON_9.870_6.722,r,9.869792,6.721838,57.73,4.26,0.1,1.6,0.16,20.89,0.25,0.068,15.9,0.15,SC,,PGC073391,NED,PGC73391,PGC73391,0.37558685446009393,2.6624999999999996,thick_like
099.12417586,-83.13273772,009.89959806,-20.81504389,009.27665001,-21.08954035,000.37889710,-22.95155868,333,EON_9.900_-20.815,r,9.899598,-20.815044,147.71,4.21,0.05,0.8,0.08,22.3,0.23,0.049,17.52,0.08,SB,,PGC836595,NED,PGC836595,PGC836595,0.19002375296912116,5.262499999999999,intermediate
117.99040562,-53.79330992,009.90678500,+08.96508000,009.25888873,+08.69062722,012.62263509,+04.32269289,336,EON_9.907_8.965,r,9.906785,8.96508,98.12,22.67,0.26,4.56,0.43,22.68,0.12,-0.026,13.79,0.27,SB,4444.0,UGC00418,NED,UGC00418,UGC00418,0.20114689016321127,4.971491228070176,thick_like
118.65592002,-48.10952795,009.90966111,+14.66423306,009.25695384,+14.38979005,014.89316552,+09.55757743,339,EON_9.910_14.664,r,9.909661,14.664233,43.22,4.27,0.04,2.33,0.19,20.55,0.19,-0.024,15.28,0.34,SC,5210.0,PGC1463891,NED,PGC1463891,PGC1463891,0.5456674473067916,1.8326180257510727,thick_like
113.70119380,-71.80591880,009.95158389,-09.14294306,009.31849615,-09.41738330,005.48246791,-12.33663132,342,EON_9.952_-9.143,r,9.951584,-9.142943,179.23,6.0,0.26,2.61,0.4,20.82,0.21,0.205,14.94,0.13,SC,11198.0,PGC172710,NED,PGC172710,PGC172710,0.435,2.298850574712644,thick_like
119.84544733,-34.68145795,009.98185000,+28.12130000,009.31636025,+27.84693177,020.67288917,+21.81654586,345,EON_9.982_28.121,r,9.98185,28.1213,90.95,12.28,0.2,1.43,0.19,23.82,0.16,-0.07,17.1,0.06,SB,,PGC090487,NED,PGC90487,PGC90487,0.11644951140065146,8.587412587412587,intermediate
118.00658192,-55.59497732,010.05687694,+07.16952694,009.41037220,+06.89519409,012.05351262,+02.61289709,348,EON_10.057_7.170,r,10.056877,7.169527,157.38,3.58,0.06,2.16,0.3,20.07,0.19,0.143,15.21,0.26,SB,,PGC073411,NED,PGC73411,PGC73411,0.6033519553072626,1.6574074074074074,thick_like
117.98374692,-57.03688780,010.15602111,+05.73093000,009.51066583,+05.45667707,011.58017323,+01.25073662,351,EON_10.156_5.731,r,10.156021,5.73093,127.15,8.72,0.36,1.59,0.09,22.45,0.13,-0.093,16.15,0.06,SD,6400.0,PGC090488,NED,PGC90488,PGC90488,0.1823394495412844,5.484276729559749,intermediate
113.91593006,-72.97098664,010.18605306,-10.28670500,009.55413070,-10.56095366,005.22808752,-13.47685993,354,EON_10.186_-10.287,r,10.186053,-10.286705,120.98,5.43,0.59,1.07,0.14,22.15,0.23,0.025,17.61,0.06,SD,17499.0,PGC980105,NED,PGC980105,PGC980105,0.1970534069981584,5.074766355140186,intermediate
116.80215207,-64.61191590,010.23406194,-01.86522806,009.59503801,-02.13942591,008.66972889,-05.76786670,357,EON_10.234_-1.865,r,10.234062,-1.865228,173.89,9.59,0.12,2.07,0.12,22.23,0.09,-0.004,15.56,0.05,SD,5729.0,PGC090490,NED,PGC90490,PGC90490,0.21584984358706985,4.632850241545894,thick_like
120.35528211,-31.08663233,010.26501611,+31.73319111,009.59479236,+31.45906026,022.59454362,+24.97831602,360,EON_10.265_31.733,r,10.265016,31.733191,74.33,18.15,0.33,4.25,0.3,21.94,0.14,0.035,13.66,0.11,IR,4655.0,UGC00433,NED,UGC00433,UGC00433,0.23415977961432508,4.270588235294118,thick_like
120.02330172,-37.22828106,010.29200806,+25.58546111,009.62839875,+25.31134634,019.80779993,+19.39756018,363,EON_10.292_25.585,r,10.292008,25.585461,85.13,6.06,0.2,2.06,0.14,21.5,0.09,-0.041,15.81,0.08,SC,10001.0,PGC090491,NED,PGC90491,PGC90491,0.33993399339933994,2.9417475728155336,thick_like
119.25245254,-47.74584929,010.29833000,+15.05269611,009.64479227,+14.77857404,015.39941881,+09.76484303,366,EON_10.298_15.053,r,10.29833,15.052696,9.9,6.25,0.1,2.23,0.17,21.48,0.17,-0.069,15.6,0.18,SC,5045.0,PGC090492,NED,PGC90492,PGC90492,0.3568,2.802690582959641,thick_like
119.29414200,-47.58281482,010.31742889,+15.21710000,009.66371845,+14.94299421,015.48286597,+09.90839912,369,EON_10.317_15.217,r,10.317429,15.2171,103.5,3.96,0.05,2.5,0.3,19.92,0.14,0.076,15.14,0.14,SC,5270.0,PGC002468,NED,PGC2468,PGC2468,0.6313131313131313,1.584,thick_like
118.97827872,-51.90554444,010.37670694,+10.88995111,009.72678182,+10.61588992,013.80974079,+05.91060048,372,EON_10.377_10.890,r,10.376707,10.889951,80.02,10.23,0.35,1.59,0.15,22.79,0.22,-0.252,16.32,0.05,SD,11868.0,PGC090493,NED,PGC90493,PGC90493,0.15542521994134897,6.433962264150943,intermediate
117.18875328,-65.10493797,010.44316611,-02.34102306,009.80458437,-02.61504478,008.67463774,-06.28750355,375,EON_10.443_-2.341,r,10.443166,-2.341023,108.83,6.48,0.46,2.05,0.16,21.93,0.22,-0.029,15.72,0.07,SB,14846.0,PGC090495,NED,PGC90495,PGC90495,0.316358024691358,3.160975609756098,thick_like
121.03544269,-20.88256642,010.47661889,+41.95408194,009.79210334,+41.68013852,028.07116146,+34.02666210,378,EON_10.477_41.954,r,10.476619,41.954082,103.14,7.78,0.14,1.77,0.21,22.37,0.14,0.121,15.96,0.08,SD,14035.0,PGC090494,NED,PGC90494,PGC90494,0.2275064267352185,4.395480225988701,thick_like
115.16043552,-72.56373483,010.50264389,-09.83438806,009.87059933,-10.10836823,005.70833553,-13.18808964,381,EON_10.503_-9.834,r,10.502644,-9.834388,57.05,7.87,0.35,1.89,0.13,21.37,0.29,0.127,15.35,0.11,SB,15627.0,PGC985821,NED,PGC985821,PGC985821,0.24015247776365944,4.164021164021165,thick_like
117.56053270,-64.27458573,010.52995806,-01.50006111,009.89066919,-01.77400733,009.08728727,-05.54839993,384,EON_10.530_-1.500,r,10.529958,-1.500061,128.15,7.06,0.62,2.17,0.22,22.62,0.2,0.244,16.75,0.06,IR,,PGC090496,NED,PGC90496,PGC90496,0.3073654390934844,3.2534562211981566,thick_like
119.72275330,-47.09252994,010.59029806,+15.72265306,009.93576641,+15.44878081,015.93200985,+10.26784808,387,EON_10.590_15.723,r,10.590298,15.722653,123.61,4.63,0.17,1.59,0.27,21.6,0.18,0.212,16.4,0.24,SB,24311.0,PGC3128317,NED,PGC3128317,PGC3128317,0.3434125269978402,2.9119496855345908,thick_like
115.95925600,-71.63298497,010.64064306,-08.88149389,010.00786150,-09.15535350,006.22802239,-12.36974304,390,EON_10.641_-8.881,r,10.640643,-8.881494,43.92,4.31,0.34,1.91,0.2,20.78,0.27,0.125,15.9,0.13,SC,17726.0,PGC093263,NED,PGC93263,PGC93263,0.4431554524361949,2.256544502617801,thick_like
115.95654325,-73.38782008,010.83507111,-10.62583694,010.20403215,-10.89952773,005.68897529,-14.04427746,393,EON_10.835_-10.626,r,10.835071,-10.625837,49.83,5.03,0.44,1.93,0.2,21.98,0.22,0.083,16.84,0.07,SC,6212.0,PGC975875,NED,PGC975875,PGC975875,0.3836978131212723,2.6062176165803113,thick_like
115.78777926,-73.85577610,010.83998889,-11.09618111,010.20938772,-11.36986809,005.49790905,-14.47666156,396,EON_10.840_-11.096,r,10.839989,-11.096181,175.68,5.54,0.16,1.55,0.09,21.41,0.22,0.01,16.18,0.09,SC,10651.0,PGC970029,NED,PGC970029,PGC970029,0.27978339350180503,3.574193548387097,thick_like
116.88003773,-73.98059636,011.15994306,-11.18878194,010.52973383,-11.46218072,005.75610304,-14.68804791,399,EON_11.160_-11.189,r,11.159943,-11.188782,48.54,8.35,0.13,1.81,0.53,23.37,0.31,0.181,17.03,0.06,SB,8114.0,PGC090498,NED,PGC90498,PGC90498,0.21676646706586827,4.613259668508287,thick_like
106.56507027,-84.78946381,011.27655000,-22.12013806,010.65752297,-22.39344135,001.03546956,-24.67911519,402,EON_11.277_-22.120,r,11.27655,-22.120138,15.83,3.82,0.13,1.71,0.18,20.15,0.18,0.126,15.18,0.29,SB,18752.0,PGC172838,NED,PGC172838,PGC172838,0.4476439790575916,2.2339181286549707,thick_like
121.15742324,-37.19837045,011.29152694,+25.65176806,010.62557424,+25.37853382,020.70586138,+19.08493116,405,EON_11.292_25.652,r,11.291527,25.651768,35.14,6.33,0.15,1.09,0.08,22.88,0.11,-0.028,17.1,0.05,SD,,,NED,NED,,0.1721958925750395,5.807339449541284,intermediate
120.43321112,-52.33884154,011.30708306,+10.50277806,010.65668616,+10.22954096,014.50185953,+05.19565763,408,EON_11.307_10.503,r,11.307083,10.502778,81.78,8.82,0.31,2.55,0.48,22.34,0.26,0.235,15.56,0.15,SB,11965.0,UGC00474,NED,UGC00474,UGC00474,0.2891156462585034,3.458823529411765,thick_like
121.95712683,-23.26183274,011.69716111,+39.60111611,011.01134867,+39.32827430,027.74508703,+31.51366613,411,EON_11.697_39.601,r,11.697161,39.601116,74.82,6.74,0.14,1.57,0.13,22.33,0.16,0.112,16.64,0.06,IR,,PGC090500,NED,PGC90500,PGC90500,0.23293768545994065,4.292993630573249,thick_like
121.83128959,-32.52133960,011.78415889,+30.34121694,011.11130346,+30.06845159,023.23124548,+23.16343787,414,EON_11.784_30.341,r,11.784159,30.341217,178.61,22.36,0.58,3.89,0.24,22.27,0.11,0.025,13.82,0.04,SD,5248.0,UGC00485,NED,UGC00485,UGC00485,0.17397137745974955,5.748071979434447,intermediate
122.28928919,-34.65030238,012.25952806,+28.21845194,011.58814838,+27.94615183,022.67502721,+21.06283729,417,EON_12.260_28.218,r,12.259528,28.218452,109.24,17.59,1.44,3.87,0.35,21.61,0.25,-0.184,13.93,0.06,UN,5087.0,UGC00501,NED,UGC00501,UGC00501,0.22001137009664584,4.5452196382428935,thick_like
121.95832296,-61.75286091,012.39863194,+01.11540306,011.75694056,+00.84321449,011.83937345,-03.87221321,420,EON_12.399_1.115,r,12.398632,1.115403,127.7,21.85,0.15,4.01,0.23,22.15,0.08,-0.073,13.7,0.06,SD,5269.0,UGC00507,NED,UGC00507,UGC00507,0.18352402745995422,5.448877805486285,intermediate
122.49130118,-36.92598215,012.46777000,+25.94442611,011.79878222,+25.67233453,021.85400077,+18.91566516,423,EON_12.468_25.944,r,12.46777,25.944426,28.27,6.47,0.51,1.29,0.18,23.41,0.15,-0.024,17.55,0.04,SD,4984.0,AGC102276,NED,AGC102276,,0.1993817619783617,5.015503875968992,intermediate
122.46893538,-57.81503963,012.61191000,+05.05581889,011.96611495,+04.78385341,013.56849147,-00.32435021,426,EON_12.612_5.056,r,12.61191,5.055819,56.39,6.3,0.09,1.66,0.17,22.12,0.12,-0.103,16.46,0.06,SD,11250.0,PGC090501,NED,PGC90501,PGC90501,0.2634920634920635,3.7951807228915664,thick_like
122.66881398,-38.87762867,012.63528500,+23.99366194,011.96836231,+23.72174059,021.16232247,+17.07288853,429,EON_12.635_23.994,r,12.635285,23.993662,91.08,4.29,0.13,1.7,0.17,21.03,0.19,0.13,15.63,0.31,SB,,PGC1697598,NED,PGC1697598,PGC1697598,0.39627039627039623,2.523529411764706,thick_like
122.52083475,-59.77209397,012.65222306,+03.09899306,012.00845102,+02.82706713,012.84560061,-02.14327823,432,EON_12.652_3.099,r,12.652223,3.098993,22.37,3.86,0.04,1.4,0.15,20.98,0.22,0.011,16.47,0.08,SD,,PGC090503,NED,PGC90503,PGC90503,0.3626943005181347,2.757142857142857,thick_like
122.75977793,-37.13363895,012.70713111,+25.73790611,012.03785919,+25.46606084,021.97208754,+18.63897159,435,EON_12.707_25.738,r,12.707131,25.737906,13.7,4.43,0.28,1.64,0.19,21.42,0.3,0.126,16.56,0.1,SC,,PGC1747842,NED,PGC1747842,PGC1747842,0.37020316027088035,2.701219512195122,thick_like
122.62394196,-62.02011615,012.71497500,+00.85128694,012.07353374,+00.57942377,012.02839544,-04.23861477,438,EON_12.715_0.851,r,12.714975,0.851287,118.22,10.35,0.07,1.75,0.12,22.62,0.13,-0.02,15.95,0.05,SD,4575.0,PGC090504,NED,PGC90504,PGC90504,0.16908212560386474,5.914285714285714,intermediate
122.82891676,-71.89185170,012.82706611,-09.02012889,012.19608974,-09.29188532,008.20220759,-13.35961711,441,EON_12.827_-9.020,r,12.827066,-9.020129,38.39,5.62,0.03,2.47,0.17,20.66,0.14,0.063,14.92,0.25,SB,5696.0,PGC996252,NED,PGC996252,PGC996252,0.43950177935943063,2.2753036437246963,thick_like
122.99814857,-63.41702738,012.88912000,-00.54529389,012.24914507,-00.81697576,011.64364039,-05.59280100,444,EON_12.889_-0.545,r,12.88912,-0.545294,29.08,6.14,0.12,1.35,0.14,22.0,0.19,0.02,16.8,0.05,SD,10180.0,PGC090506,NED,PGC90506,PGC90506,0.2198697068403909,4.548148148148147,thick_like
123.14558996,-64.00498135,012.95315000,-01.13338806,012.31380381,-01.40500270,011.47248790,-06.15934117,447,EON_12.953_-1.133,r,12.95315,-1.133388,2.39,3.94,0.52,1.55,0.22,21.98,0.34,-0.116,16.98,0.17,SB,20500.0,PGC1125962,NED,PGC1125962,PGC1125962,0.3934010152284264,2.541935483870968,thick_like
123.26793595,-63.14382259,013.01127889,-00.27247000,012.37101977,-00.54402181,011.86341074,-05.38909001,450,EON_13.011_-0.272,r,13.011279,-0.27247,35.94,5.85,0.23,1.64,0.25,21.83,0.23,0.181,15.55,0.45,SA,16756.0,PGC1147497,NED,PGC1147497,PGC1147497,0.28034188034188035,3.567073170731707,thick_like
123.29450761,-31.23653720,013.22361194,+31.63418611,012.54488660,+31.36289331,025.04706759,+23.81229768,453,EON_13.224_31.634,r,13.223612,31.634186,34.3,9.35,0.3,1.52,0.15,23.09,0.16,-0.076,16.52,0.05,SD,8279.0,PGC090508,NED,PGC90508,PGC90508,0.1625668449197861,6.151315789473684,intermediate
123.83809446,-61.72429204,013.28882194,+01.14443500,012.64702770,+00.87318409,012.67272263,-04.19148918,456,EON_13.289_1.144,r,13.288822,1.144435,133.22,6.94,0.19,1.23,0.12,22.53,0.2,-0.009,16.95,0.06,SD,10096.0,PGC1185888,NED,PGC1185888,PGC1185888,0.17723342939481268,5.642276422764228,intermediate
123.45720544,-33.59937056,013.36104500,+29.27033194,012.68539016,+28.99918693,024.08797656,+21.61701011,459,EON_13.361_29.270,r,13.361045,29.270332,158.03,15.31,0.25,5.0,0.6,21.7,0.17,0.16,13.21,0.4,SB,4509.0,UGC00542,NED,UGC00542,UGC00542,0.3265839320705421,3.0620000000000003,thick_like
123.48678288,-34.59251360,013.37814389,+28.27700000,012.70385579,+28.00587295,023.66056130,+20.70703071,462,EON_13.378_28.277,r,13.378144,28.277,63.73,6.77,0.17,1.71,0.13,21.55,0.21,0.04,15.61,0.09,SB,7501.0,PGC090510,NED,PGC90510,PGC90510,0.25258493353028066,3.95906432748538,thick_like
123.98258077,-59.94332111,013.38637611,+02.92412806,012.74261728,+02.65298576,013.45403509,-02.58882356,465,EON_13.386_2.924,r,13.386376,2.924128,42.36,20.48,0.36,3.19,0.17,22.38,0.11,-0.073,14.29,0.06,SD,,,NED,NED,,0.15576171875,6.4200626959247655,intermediate
123.60242168,-38.53261905,013.43513194,+24.33613194,012.76608392,+24.06506429,022.00545002,+17.09010434,468,EON_13.435_24.336,r,13.435132,24.336132,166.93,4.84,0.06,1.25,0.08,21.1,0.1,0.053,15.84,0.1,SC,,PGC1705008,NED,PGC1705008,PGC1705008,0.2582644628099174,3.872,thick_like
