r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,r_scale,sigma_scale,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
2.28,98.2,106.99600226176678,1.6,NGC2403,7.54,106.73,0.0,4229.491228070176,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0281647992198613,0.05698754681922402,0.7576147178111515,0.00324758049247325,0.002460414778374122,0.0032231433596700996,2.6666761901813498e-09,7.797449399395598e-05,106.99600226179518,-8.79600226179518,-8.796002261766773,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.37,98.2,106.47681531676274,1.0,NGC2403,7.81,106.19,0.0,4068.877637130801,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0281647992198613,0.05698754681922402,0.7576147178111515,0.00324758049247325,0.002460414778374122,0.0032231433596700996,2.467989372614561e-09,7.647963659103323e-05,106.47681531679021,-8.276815316790206,-8.276815316762736,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.47,97.2,105.8918665431864,1.12,NGC2403,8.25,105.57,0.0,3825.036437246964,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0281647992198613,0.05698754681922402,0.7576147178111515,0.00324758049247325,0.002460414778374122,0.0032231433596700996,2.2721974638231613e-09,7.491547060282815e-05,105.8918665432129,-8.691866543212896,-8.691866543186393,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.57,98.2,105.44533797186104,1.41,NGC2403,8.77,105.08,0.0,3752.23346303502,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0281647992198613,0.05698754681922402,0.7576147178111515,0.00324758049247325,0.002460414778374122,0.0032231433596700996,2.0988129278321744e-09,7.344351043168271e-05,105.44533797188662,-7.245337971886613,-7.245337971861034,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.68,98.2,104.8043329256954,1.12,NGC2403,9.31,104.39,0.0,3598.2238805970146,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0281647992198613,0.05698754681922402,0.7576147178111515,0.00324758049247325,0.002460414778374122,0.0032231433596700996,1.9300581291822687e-09,7.192048238303523e-05,104.80433292572009,-6.604332925720087,-6.604332925695402,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.78,98.2,104.27580016475538,1.6,NGC2403,9.95,103.8,0.0,3468.791366906475,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0281647992198613,0.05698754681922402,0.7576147178111515,0.00324758049247325,0.002460414778374122,0.0032231433596700996,1.793702384327769e-09,7.061510198556111e-05,104.2758001647793,-6.075800164779295,-6.075800164755378,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.88,99.1,103.74163339759018,2.69,NGC2403,10.97,103.16,0.0,3410.003472222222,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,2,2.0281647992198613,0.05698754681922402,0.7576147178111515,0.00324758049247325,0.002460414778374122,0.0032231433596700996,1.6713022650268528e-09,6.937831450300113e-05,103.74163339761337,-4.641633397613376,-4.641633397590184,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.08,102.0,103.28898876453384,3.16,NGC2403,13.06,102.46,0.0,3377.9220779220777,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,1.8127960512615346e-09,7.472223121592078e-05,103.28898876456087,-1.2889887645608695,-1.2889887645338405,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.19,101.0,103.25176850785657,3.4,NGC2403,14.06,102.29,0.0,3197.8056426332287,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,1.689931158369849e-09,7.342261501199626e-05,103.25176850788267,-2.251768507882673,-2.2517685078565677,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.29,101.0,103.60889247550135,3.4,NGC2403,15.05,102.51,0.0,3100.607902735562,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,1.5887610480952156e-09,7.229815936960816e-05,103.60889247552659,-2.608892475526588,-2.6088924755013494,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.39,103.0,104.08061731177423,2.93,NGC2403,16.15,102.82,0.0,3129.4985250737464,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,1.4964113139189026e-09,7.122383276814777e-05,104.0806173117986,-1.0806173117986049,-1.0806173117742333,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.49,107.0,104.47720373363751,2.46,NGC2403,17.15,103.06,0.0,3280.515759312321,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,1.4118856545256131e-09,7.019601793758953e-05,104.4772037336611,2.5227962663389008,2.5227962663624908,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.59,110.0,104.53593688296863,2.46,NGC2403,18.14,102.95,0.0,3370.473537604457,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,1.3343245676777354e-09,6.921145279477285e-05,104.53593688299154,5.464063117008465,5.4640631170313725,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.69,112.0,104.8995328874252,3.4,NGC2403,19.24,103.12,0.0,3399.457994579946,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,1.2629834138033227e-09,6.826718682452252e-05,104.8995328874474,7.100467112552593,7.100467112574805,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.79,114.0,104.90110819243047,5.1,NGC2403,20.24,102.93,0.0,3429.023746701847,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,1.1972144764160247e-09,6.736054383403338e-05,104.9011081924521,9.0988918075479,9.09889180756953,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.9,118.0,104.635132245341,5.1,NGC2403,21.03,102.5,0.0,3570.25641025641,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,1.1306317199663e-09,6.640379287261059e-05,104.63513224536207,13.364867754637928,13.364867754659002,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.99,118.0,104.30009108337345,4.85,NGC2403,21.83,101.99,0.0,3489.7243107769423,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,1.0802010327000094e-09,6.565060639836496e-05,104.3000910833941,13.699908916605906,13.699908916626555,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.47,118.0,102.76078288919368,5.36,NGC2403,25.72,99.49,0.0,3114.9888143176736,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,8.606673603635183e-10,6.20256648559685e-05,102.7607828892124,15.239217110787607,15.239217110806322,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.97,121.0,100.96553718967677,2.57,NGC2403,27.81,97.06,0.0,2945.8752515090546,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,6.962057439480919e-10,5.8822976356369594e-05,100.9655371896939,20.034462810306096,20.034462810323234,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.47,124.0,98.87521479116998,0.22,NGC2403,29.41,94.4,0.0,2810.9689213893967,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,5.747456948383044e-10,5.607012529650282e-05,98.87521479118587,25.12478520881413,25.12478520883002,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.96,125.0,96.16219059484865,0.88,NGC2403,30.7,91.13,0.0,2621.644295302013,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,3,2.012427902467385,0.015736896752476248,0.926211416463855,0.0002476499193980975,0.00022937618263287139,0.003998434856969205,4.84125390204479e-10,5.371580145188839e-05,96.16219059486365,28.837809405136355,28.837809405151347,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.96,126.0,91.23993971940139,0.55,NGC2403,33.29,84.95,0.0,2281.034482758621,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.0052304362957885,0.007197466171596556,0.965549319958169,5.180351929127679e-05,5.001885282313219e-05,0.004321556646206639,3.8369141802163e-10,5.167680591358704e-05,91.23993971941603,34.76006028058397,34.76006028059861,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.45,126.0,89.13484447734231,0.45,NGC2403,34.99,81.98,0.0,2131.006711409396,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.0052304362957885,0.007197466171596556,0.965549319958169,5.180351929127679e-05,5.001885282313219e-05,0.004321556646206639,3.3487908103664867e-10,4.9948464978646064e-05,89.13484447735631,36.86515552264369,36.86515552265769,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.95,126.0,87.15783671018917,0.24,NGC2403,36.58,79.11,0.0,1996.981132075472,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.0052304362957885,0.007197466171596556,0.965549319958169,5.180351929127679e-05,5.001885282313219e-05,0.004321556646206639,2.940805537001953e-10,4.835225332822197e-05,87.15783671020259,38.84216328979741,38.84216328981083,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.45,127.0,85.51631891048632,1.45,NGC2403,38.38,76.42,0.0,1908.7573964497044,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.0052304362957885,0.007197466171596556,0.965549319958169,5.180351929127679e-05,5.001885282313219e-05,0.004321556646206639,2.6030777907267386e-10,4.689990120633618e-05,85.51631891049918,41.48368108950082,41.48368108951368,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.94,128.0,84.18389988590455,1.12,NGC2403,39.97,74.09,0.0,1832.662192393736,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.0052304362957885,0.007197466171596556,0.965549319958169,5.180351929127679e-05,5.001885282313219e-05,0.004321556646206639,2.3255491738656161e-10,4.559650163593541e-05,84.1838998859169,43.8161001140831,43.81610011409545,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.44,128.0,82.87233193291956,1.68,NGC2403,41.47,71.75,0.0,1735.5932203389832,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.0052304362957885,0.007197466171596556,0.965549319958169,5.180351929127679e-05,5.001885282313219e-05,0.004321556646206639,2.0857227398777062e-10,4.437253955369869e-05,82.87233193293144,45.127668067068555,45.127668067080435,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.94,127.0,81.5694875550901,2.56,NGC2403,42.57,69.58,0.0,1622.6358148893362,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.0052304362957885,0.007197466171596556,0.965549319958169,5.180351929127679e-05,5.001885282313219e-05,0.004321556646206639,1.8811689245368182e-10,4.324213120314027e-05,81.56948755510157,45.430512444898426,45.430512444909894,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.43,127.0,80.64486158460439,1.24,NGC2403,43.96,67.61,0.0,1546.4046021093002,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.0052304362957885,0.007197466171596556,0.965549319958169,5.180351929127679e-05,5.001885282313219e-05,0.004321556646206639,1.7085667399829016e-10,4.221415769386103e-05,80.64486158461543,46.35513841538457,46.355138415395615,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.93,128.0,79.70863253123842,0.21,NGC2403,45.06,65.75,0.0,1498.9935956084173,NGC2403,NGC2403,Bizyaev_2014,,False,unique_to_2014,NED,,EON_113.582_65.473,NED,,113.582474,65.472786,r,3.2,0.45,0.53,0.16,0.165625,6.037735849056604,21.82,0.45,-0.004,17.87,0.09,SD,,,NED,intermediate,NED,NED,,113.582474,65.472786,,,NED,,True,coord_review,NGC2403,44.0,0.291989405019979,Bizyaev_2014,0.35,4,2.0052304362957885,0.007197466171596556,0.965549319958169,5.180351929127679e-05,5.001885282313219e-05,0.004321556646206639,1.5558231911830668e-10,4.123729801967015e-05,79.7086325312491,48.291367468750906,48.29136746876158,4.87089418483742,0.20530111352303537,NGC2403_pointwise_topostructure_v8_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
