galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,sigma_weight_mode,sigma_weight_value,sigma_weight_u,sigma_weight_v,sigma_weight_lambda,sigma_weight_g_choice,sigma_weight_sigma_choice,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,formula,,1562.2061552942303,1562.2061552942303,1562.2061552942303,False,False,0.7811030776471152,3.568360254914387,,,gbar_char_logmean,sigma_char_rms,1316.8768980570999,2070.048818358792,0.4419773004848055,0.5274177744913804,0.5529832869179998,16,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,58.50430971725674,53.833510937216715,0.25834343463561604,0.2973499201795925,7177.654541507529,341.7930734051204,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC5033_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC5033_rotation_curve.png,ok,
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,formula,,1514.121470280635,1514.121470280635,1514.121470280635,False,False,0.7570607351403176,3.116255149523002,,,gbar_char_logmean,sigma_char_rms,3173.368248375824,3114.545459378469,0.19767179969520282,0.0,0.3209683685700467,13,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.42426755562332,51.639861772529265,0.28140355350314133,0.28432231811909664,94091.77113120469,3484.8804122668403,28,28,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC5055_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC5055_rotation_curve.png,ok,
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,formula,,818.0520672766577,818.0520672766577,818.0520672766577,False,False,0.40902603363832885,0.6921219155498438,,,gbar_char_logmean,sigma_char_rms,4393.762316831684,4048.743956016753,0.01852721499728753,0.0,0.0548385784328695,3,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.607229115998685,31.435375343894982,0.1386884151291378,0.13206924789598626,2411.606219298586,133.9781232943659,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC5371_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC5371_rotation_curve.png,ok,
NGC5585,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5585_normalized.csv,formula,,1220.1228711755066,1220.1228711755066,1220.1228711755066,False,False,0.6100614355877533,1.5645065435046088,,,gbar_char_logmean,sigma_char_rms,1093.1413466299566,928.9264754329391,0.37546623749470603,0.30853309626465136,0.5402813081844968,13,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.49278014300308,14.869834478610423,0.2142254415850163,0.225746878330207,2464.249092411288,107.1412648874473,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC5585_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC5585_rotation_curve.png,ok,
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,formula,,1277.136826559194,1277.136826559194,1277.136826559194,False,False,0.638568413279597,1.7667753365828043,,,gbar_char_logmean,sigma_char_rms,1250.7879660404624,1428.5507842734771,0.33256791974849004,0.3322377529115171,0.3967432475130802,19,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,41.64933058471841,35.2160125955388,0.16183808878523667,0.1632021380532701,4465.308805571682,248.07271142064897,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC5907_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC5907_rotation_curve.png,ok,
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,formula,,1710.1680044270875,1710.1680044270875,1710.1680044270875,False,False,0.8550840022135437,5.900549389126582,,,gbar_char_logmean,sigma_char_rms,3347.1764769820966,3039.027176141767,0.6137558327439762,0.603075035801233,0.6228475578125402,33,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,77.50056006001297,76.7257256831067,0.26968829474679534,0.26742935510438043,7928.588412264661,247.76838788327066,33,33,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC5985_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC5985_rotation_curve.png,ok,
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,formula,,1454.5682397614435,1454.5682397614435,1454.5682397614435,False,False,0.7272841198807217,2.666819840350433,,,gbar_char_logmean,sigma_char_rms,1362.6143442616171,1428.604068416839,0.47195073512707386,0.3518001114751461,0.5988329580767724,40,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,38.79295890339258,30.610426100639902,0.202698163468797,0.1763440932106884,3852.8542364439004,89.60126131264884,44,44,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC6015_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC6015_rotation_curve.png,ok,
NGC6195,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6195_normalized.csv,formula,,901.2193351631494,901.2193351631494,901.2193351631494,False,False,0.45060966758157467,0.8201994847597397,,,gbar_char_logmean,sigma_char_rms,6786.696482982172,7362.152935486702,0.01104634340841732,0.0,0.035738684041574056,3,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,43.84020992441206,40.68184358964516,0.1712418449185998,0.1775811554198717,1353.7143343209002,61.5324697418591,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC6195_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC6195_rotation_curve.png,ok,
NGC6503,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6503_normalized.csv,formula,,1180.1276672328552,1180.1276672328552,1180.1276672328552,False,False,0.5900638336164276,1.4394041853440946,,,gbar_char_logmean,sigma_char_rms,455.9168646864688,647.0815798473902,0.6177209157195924,0.7309941589313651,0.7135881406791107,27,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.65129643902429,32.76939484016272,0.2850557137270733,0.32264970596959475,19134.586070064255,637.8195356688085,31,31,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC6503_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC6503_rotation_curve.png,ok,
NGC6674,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6674_normalized.csv,formula,,1389.1826134511598,1389.1826134511598,1389.1826134511598,False,False,0.6945913067255799,2.2743010334072777,,,gbar_char_logmean,sigma_char_rms,796.4537696614237,1082.2623934094274,0.6016890718677542,0.5848305703006041,0.6741232108709421,14,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,74.53274720951929,68.58247989307766,0.27704594501164387,0.27612295644674933,14224.463259619888,1016.0330899728491,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC6674_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC6674_rotation_curve.png,ok,
NGC6789,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6789_normalized.csv,formula,,1527.1953598740051,1527.1953598740051,1527.1953598740051,False,False,0.7635976799370026,3.230076928743829,,,gbar_char_logmean,sigma_char_rms,950.1695608947805,914.6273901386023,1.101507680091065,1.0537150683048055,1.1329025715411989,4,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,13.713912827296936,10.726658268211528,0.5624063011905038,0.22099551404402223,48.17895120931196,16.059650403103987,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC6789_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC6789_rotation_curve.png,ok,
NGC6946,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6946_normalized.csv,formula,,1255.612335431276,1255.612335431276,1255.612335431276,False,False,0.627806167715638,1.686772088248857,,,gbar_char_logmean,sigma_char_rms,3224.3933654391203,3815.497284551094,0.08475173216776616,0.0,0.14181728175832226,26,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.030561056460193,22.951422935908653,0.1464583575496624,0.12860107188091177,4994.9469163224385,87.63064765477962,58,58,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC6946_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC6946_rotation_curve.png,ok,
NGC7331,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7331_normalized.csv,formula,,1475.6817228736786,1475.6817228736786,1475.6817228736786,False,False,0.7378408614368394,2.814476983258302,,,gbar_char_logmean,sigma_char_rms,3822.9825423705015,5014.101651064085,0.09711405107557043,0.0,0.18006465238387181,14,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,70.51809957855077,55.972862508687534,0.22856018186788857,0.17398014586199406,5792.292332630693,165.49406664659122,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC7331_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC7331_rotation_curve.png,ok,
NGC7793,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7793_normalized.csv,formula,,1350.4208434380691,1350.4208434380691,1350.4208434380691,False,False,0.6752104217190346,2.078916525871193,,,gbar_char_logmean,sigma_char_rms,4123.389404761905,3508.6778753242224,0.1038104965154301,0.0,0.19007169735254315,20,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.21825105271843,7.763247898384476,0.15996587787221267,0.07905123218915855,93.06332342483499,2.068073853885222,46,46,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC7793_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC7793_rotation_curve.png,ok,
NGC7814,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC7814_normalized.csv,formula,,1761.4620063299299,1761.4620063299299,1761.4620063299299,False,False,0.8807310031649649,7.384408576716157,,,gbar_char_logmean,sigma_char_rms,3341.8771299975288,4887.148264294687,0.3699132570502768,0.36541990571701843,0.48471236994641353,13,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,51.017383317853415,45.9988882968459,0.20562435191063655,0.20932358322039007,2504.7567477729476,147.3386322219381,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\NGC7814_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\NGC7814_rotation_curve.png,ok,
PGC51017,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\PGC51017_normalized.csv,formula,,303.40951814268766,303.40951814268766,303.40951814268766,False,False,0.15170475907134384,0.1788348581388571,,,gbar_char_logmean,sigma_char_rms,275.5621774891775,254.07000398095437,0.09218219703603105,0.0,0.22579934610697594,1,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.0945719625114814,3.0123947460472302,0.15708855223603138,0.14670769421779126,15.714248589494746,3.142849717898949,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\PGC51017_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\PGC51017_rotation_curve.png,ok,
UGC00128,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00128_normalized.csv,formula,,540.4872126098337,540.4872126098337,540.4872126098337,False,False,0.27024360630491684,0.3703202995407173,,,gbar_char_logmean,sigma_char_rms,148.5613000584862,147.2859645782757,0.7931023459982096,0.7885675644057857,0.806566268806895,22,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,61.381315707490764,58.97381780886176,0.47916264693145183,0.4835950447998277,88047.10223910765,4192.719154243222,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC00128_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC00128_rotation_curve.png,ok,
UGC00191,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00191_normalized.csv,formula,,1123.628105921306,1123.628105921306,1123.628105921306,False,False,0.561814052960653,1.2821361724551268,,,gbar_char_logmean,sigma_char_rms,771.8001612903225,608.3984930448789,0.6568836507471586,0.7179179629932649,0.6760361550751401,9,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,16.268946261590013,13.16240473190272,0.19030292417253244,0.20122267336517635,2519.3381925671933,314.91727407089917,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC00191_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC00191_rotation_curve.png,ok,
UGC00634,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00634_normalized.csv,formula,,779.9362140285842,779.9362140285842,779.9362140285842,False,False,0.38996810701429213,0.6392585559841025,,,gbar_char_logmean,sigma_char_rms,250.42917462380393,244.05830165626531,0.8231898475567447,0.8608234576391081,0.8402467946508377,4,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,42.57798463372083,40.2145314248076,0.40503329457033,0.43410363418431963,3687.776674773755,1229.2588915912518,4,4,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC00634_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC00634_rotation_curve.png,ok,
UGC00731,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00731_normalized.csv,formula,,503.4572340940318,503.4572340940318,503.4572340940318,False,False,0.2517286170470159,0.3364135296122004,,,gbar_char_logmean,sigma_char_rms,111.98871959015825,113.72874023889182,0.9354234313217972,0.9479409147190518,0.9489145914275917,12,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,28.20854773578969,26.960615578975904,0.42232356276661354,0.43851353867213816,1249.1513506401102,113.55921369455547,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC00731_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC00731_rotation_curve.png,ok,
UGC00891,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC00891_normalized.csv,formula,,559.6673798838212,559.6673798838212,559.6673798838212,False,False,0.2798336899419106,0.3885681488201508,,,gbar_char_logmean,sigma_char_rms,198.90516853932587,179.97916358042096,0.656050203261023,0.7051084624697407,0.692578282278953,5,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.47833538970118,16.602631679040392,0.2923291458630285,0.3393600665624417,4368.305318839567,1092.0763297098918,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC00891_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC00891_rotation_curve.png,ok,
UGC01230,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC01230_normalized.csv,formula,,815.3098262862404,815.3098262862404,815.3098262862404,False,False,0.4076549131431202,0.6882051057538631,,,gbar_char_logmean,sigma_char_rms,394.7866162790698,295.7404102142434,0.7039949601658585,0.8063810186566389,0.7465022467050842,10,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,38.53943026696337,35.638721370918375,0.3554504704625674,0.4006898186880514,130.39070727098246,13.039070727098245,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC01230_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC01230_rotation_curve.png,ok,
UGC01281,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC01281_normalized.csv,formula,,579.4716974214776,579.4716974214776,579.4716974214776,False,False,0.2897358487107388,0.40792689337454874,,,gbar_char_logmean,sigma_char_rms,220.0106,206.2031812560267,0.5953307814137695,0.6576471101886784,0.6346157942063396,23,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,12.829055432985196,10.54110955336473,0.44287052255263026,0.32584220174926054,217.11219195092414,9.046341331288506,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC01281_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC01281_rotation_curve.png,ok,
UGC02023,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02023_normalized.csv,formula,,586.5458716118961,586.5458716118961,586.5458716118961,False,False,0.29327293580594804,0.414973404393951,,,gbar_char_logmean,sigma_char_rms,520.4113531353136,526.9971891872327,0.1557900951623718,0.0,0.25260146479669293,2,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.1813028445361144,5.33970288846413,0.13479914246457156,0.14249145935270668,3.414577192475677,0.8536442981189193,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC02023_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC02023_rotation_curve.png,ok,
UGC02259,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02259_normalized.csv,formula,,1135.5292557575121,1135.5292557575121,1135.5292557575121,False,False,0.567764627878756,1.3135542912473521,,,gbar_char_logmean,sigma_char_rms,462.5418891887065,425.073541303607,0.9875553547540674,0.9599564008591761,0.9913062724697682,8,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.41301856025373,26.59507078802279,0.3268864834548012,0.3347718419317327,1791.3419639098263,255.9059948442609,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC02259_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC02259_rotation_curve.png,ok,
UGC02455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02455_normalized.csv,formula,,1.57818234813096e-08,1.57818234813096e-08,1.57818234813096e-08,False,False,7.8909117406548e-12,7.890911740717068e-12,,,gbar_char_logmean,sigma_char_rms,2700.505703032457,2531.3435190963633,0.0,0.0,0.0,0,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.37808204018852,33.10474494883046,1.0790784060976484,1.1711010342629669,755.7110788807568,107.95872555439382,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC02455_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC02455_rotation_curve.png,ok,
UGC02487,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02487_normalized.csv,formula,,1609.539246094428,1609.539246094428,1609.539246094428,False,False,0.804769623047214,4.1221537119801654,,,gbar_char_logmean,sigma_char_rms,1511.1649415277432,1831.535516401697,0.6531750261893466,0.7050810877149449,0.7219925849556385,17,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,formula,,1.0,1.0,1.0,gbar_char_logmean,sigma_char_rms,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,106.73563159462182,99.5937900972786,0.286472296752089,0.31666499020074496,21810.089582467874,1363.130598904242,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\tables\UGC02487_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_140059_formula\figures\UGC02487_rotation_curve.png,ok,
