galaxy,source_file,beta_mode,beta_raw,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_numerator,beta_denominator,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
UGC01230,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC01230_normalized.csv,structural,9385.665273896713,2000.0,2000.0,False,True,56034.51911269089,5.97022347137537,394.7866162790698,295.7404102142434,0.6949065151633874,0.7957408326033941,0.7367140478549061,10,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.95570807159335,29.231306448641945,0.2892058943835193,0.3375860461169034,88.88746466227329,8.888746466227328,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC01230_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC01230_rotation_curve.png,ok,
UGC01281,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC01281_normalized.csv,structural,1808.9308054833596,1808.9308054833596,1808.9308054833596,False,False,22301.11342854884,12.328339680516315,220.0106,206.2031812560267,0.6558115603875406,0.7214775520998316,0.7022347094957729,23,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,9.630496364786833,7.844481429902979,0.5560729636906722,0.1427668442050751,125.74349146220517,5.239312144258549,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC01281_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC01281_rotation_curve.png,ok,
UGC02023,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02023_normalized.csv,structural,3040.994188705332,2000.0,2000.0,False,True,1140.4399343178395,0.3750220696092052,520.4113531353136,526.9971891872327,0.16814444418032745,0.0,0.2738693373155181,2,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.50824781525718,2.7329387031555026,0.0864931978719477,0.10588619969399198,0.8149124976830621,0.20372812442076552,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC02023_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC02023_rotation_curve.png,ok,
UGC02259,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02259_normalized.csv,structural,5556.291539583489,2000.0,2000.0,False,True,32036.44469807757,5.765796209548624,462.5418891887065,425.073541303607,0.8465303546244055,0.8262436905397368,0.8489549612278928,8,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.59258762046668,21.43558147344432,0.25969702954981616,0.2758831722320163,1232.4009999704426,176.05728571006324,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC02259_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC02259_rotation_curve.png,ok,
UGC02455,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02455_normalized.csv,structural,0.0,0.0,0.0,False,False,0.0,1e-12,2700.505703032457,2531.3435190963633,0.0,0.0,0.0,0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.37808204018852,33.10474494883046,1.0790784060976484,1.1711010342629669,755.7110788807568,107.95872555439382,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC02455_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC02455_rotation_curve.png,ok,
UGC02487,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02487_normalized.csv,structural,109208.0373717805,2000.0,2000.0,False,True,582077.2773363352,5.3299856983488345,1511.1649415277432,1831.535516401697,0.5185502453765543,0.568807742185373,0.5599362200206816,17,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,106.8520869262508,99.65772770964156,0.28667847305573846,0.3166497494398589,21847.628510660314,1365.4767819162696,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC02487_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC02487_rotation_curve.png,ok,
UGC02885,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02885_normalized.csv,structural,82444.41107301015,2000.0,2000.0,False,True,269225.3848524933,3.2655383348432903,1328.7440595329742,1924.8305680969843,0.34807878578890855,0.3493100712346529,0.4145725975940885,16,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,67.32585166165637,58.07927186968065,0.19984376123231498,0.18475214084823358,861.2263573737978,47.84590874298877,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC02885_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC02885_rotation_curve.png,ok,
UGC02916,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02916_normalized.csv,structural,37043.59243867111,2000.0,2000.0,False,True,43581.94386340914,1.1765042479495702,7102.860771312585,7192.199055220099,0.08731594125774068,0.0,0.16541028960067963,20,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.51052349417606,31.66660018387751,0.15355252773593525,0.14539545597443923,10391.190636204114,247.4093008620027,43,43,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC02916_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC02916_rotation_curve.png,ok,
UGC02953,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC02953_normalized.csv,structural,62701.8390032409,2000.0,2000.0,False,True,845902.329289471,13.490869530090633,17291.12234303216,10363.521537514807,0.18654055727965774,0.0,0.3425082611519044,41,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,60.429866017431024,52.457761942362225,0.19907449813309522,0.21258453791062704,57460.98816952414,504.04375587301877,115,115,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC02953_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC02953_rotation_curve.png,ok,
UGC03205,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03205_normalized.csv,structural,44288.90680677363,2000.0,2000.0,False,True,156404.7151663111,3.531464794303531,6876.622935190673,4826.403143758605,0.18536725759876052,0.15682808045601412,0.27124192746446124,34,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,31.895135071321167,24.06954397728913,0.11632951219659027,0.09738017781425658,7099.245195862448,151.04777012473292,48,48,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC03205_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC03205_rotation_curve.png,ok,
UGC03546,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03546_normalized.csv,structural,36081.80394038743,2000.0,2000.0,False,True,41697.69438706346,1.1556432836882082,14061.066894484411,11652.777962423943,0.10085246194908418,0.0,0.1962688023848253,11,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,71.73691302428018,60.71810300101802,0.27573993588858053,0.3180549910958203,2341.3908919979763,80.73761696544746,30,30,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC03546_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC03546_rotation_curve.png,ok,
UGC03580,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC03580_normalized.csv,structural,13219.624308081302,2000.0,2000.0,False,True,81547.7683251063,6.1686903065206815,5067.5679272727275,3064.8776324919586,0.20359928751236225,0.0,0.36228266578177687,17,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,36.34032469804885,32.95333241963855,0.3874588888820927,0.3500162006397241,11287.593395689515,245.3824651236851,47,47,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC03580_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC03580_rotation_curve.png,ok,
UGC04278,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04278_normalized.csv,structural,4524.252893150045,2000.0,2000.0,False,True,50914.52341578439,11.253686435802834,345.89316614420056,364.5335508652957,0.6396017868677,0.6339966743358582,0.6709302925282725,25,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,16.184501345351176,12.803111365023907,0.3563610124244148,0.20164300836249613,235.23625758795623,9.80151073283151,25,25,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC04278_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC04278_rotation_curve.png,ok,
UGC04305,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04305_normalized.csv,structural,1308.1434081253772,1308.1434081253772,1308.1434081253772,False,False,276.68684743842505,0.2115110971165834,448.5513031943025,416.658093586889,0.04338670547999559,0.0,0.0980517250127761,5,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.580675672035372,3.6738268185649816,0.16750893929686922,0.12306584239172341,45.38417613590048,2.16115124456669,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC04305_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC04305_rotation_curve.png,ok,
UGC04325,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04325_normalized.csv,structural,5820.34064903744,2000.0,2000.0,False,True,27138.740024658004,4.662740836165005,762.6720466246164,740.703741001593,0.7587553972377286,0.7238787459762854,0.7634412908144939,8,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.175401646515688,21.063086764645572,0.2492514175869001,0.2730394298190387,422.5851932022198,60.36931331460283,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC04325_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC04325_rotation_curve.png,ok,
UGC04483,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04483_normalized.csv,structural,442.3704081751118,442.3704081751118,442.3704081751118,False,False,1133.7470764126329,2.562890861279854,246.75249961520706,261.3179164439698,0.5343855042414616,0.5945630170662115,0.5660047328952795,8,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,3.050072632344705,2.0589400427007525,0.2536470467095136,0.060196522921544794,12.938241427109554,1.8483202038727935,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC04483_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC04483_rotation_curve.png,ok,
UGC04499,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC04499_normalized.csv,structural,4397.049741280272,2000.0,2000.0,False,True,11945.881208531848,2.716794649007907,446.4303516483517,458.1529855977813,0.5111112514207127,0.574261739189446,0.5494233996763139,8,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.928327015566145,9.5910736839097,0.1493206452819679,0.1659919717161474,144.00068963014382,18.000086203767978,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC04499_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC04499_rotation_curve.png,ok,
UGC05005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05005_normalized.csv,structural,7361.553694944122,2000.0,2000.0,False,True,32718.26471280901,4.444478172492276,276.00904651162784,218.6187850105924,0.5508940708031189,0.5769911281124666,0.635644138041467,10,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.36831241385578,17.105457175503922,0.2007230170730093,0.18077092517027904,52.29640237854662,5.229640237854662,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC05005_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC05005_rotation_curve.png,ok,
UGC05253,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05253_normalized.csv,structural,48855.14740533457,2000.0,2000.0,False,True,202422.55180309163,4.1433208690101875,17407.449125799572,13038.296600753401,0.11097279233678069,0.0,0.23823899790633254,19,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,43.067757231659066,40.04213316671233,0.1675470604384303,0.16665768246731957,11758.532095945104,163.31294577701533,73,73,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC05253_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC05253_rotation_curve.png,ok,
UGC05414,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05414_normalized.csv,structural,2901.327886013188,2000.0,2000.0,False,True,2858.7388735086943,0.9853208550781839,547.5696699227135,548.9784687790566,0.37117037292792737,0.4132449914200257,0.40524084506977326,6,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.498865721068032,3.7882908064188086,0.09303329219557917,0.07691552292748943,20.29132829342285,4.0582656586845705,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC05414_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC05414_rotation_curve.png,ok,
UGC05716,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05716_normalized.csv,structural,3771.2200575632573,2000.0,2000.0,False,True,37201.88402902976,9.864681312993294,147.90493832820238,168.98193932699417,0.9025532172234189,0.9373651386620792,0.9066734671769606,12,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,14.403018945124591,13.048518242202993,0.19209154691912245,0.22833149057746913,3245.5990466580633,295.0544587870967,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC05716_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC05716_rotation_curve.png,ok,
UGC05721,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05721_normalized.csv,structural,5095.077303480818,2000.0,2000.0,False,True,80333.46332887688,15.766878212818332,797.8060386473431,730.3185384878129,0.7644393091449413,0.8777185303932409,0.8279592043304647,22,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.137492454964168,16.910354677057587,0.21751411938012657,0.2865837335211421,380.04804837465974,17.27491128975726,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC05721_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC05721_rotation_curve.png,ok,
UGC05750,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05750_normalized.csv,structural,3776.2904322743393,2000.0,2000.0,False,True,13323.160930019116,3.5281081179963696,204.00340136054425,169.9264440844054,0.5031631378179022,0.6459596957253948,0.5663365621571176,9,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.526064082830437,8.24595445749481,0.1723460860332352,0.17838172500477661,13.046413711592631,1.304641371159263,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC05750_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC05750_rotation_curve.png,ok,
UGC05764,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05764_normalized.csv,structural,1622.1243634524174,1622.1243634524174,1622.1243634524174,False,False,19439.314511515608,11.983861995724123,196.75975720359003,179.2185507791722,1.0880230334914238,1.0726777072391132,1.0947082714460106,10,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,10.55992820358308,8.201514405000541,0.24607696046949315,0.117985387085912,809.2898747331928,89.92109719257698,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC05764_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC05764_rotation_curve.png,ok,
UGC05829,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05829_normalized.csv,structural,1979.9123658939643,1979.9123658939643,1979.9123658939643,False,False,13068.921148354384,6.600757373649486,198.61541114058355,182.12892246428072,0.7714384522300548,0.742613707720789,0.7746411118381612,11,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,11.96500476490473,9.822897687795775,0.3320781057048062,0.17544481078415342,61.50598858231349,6.1505988582313496,11,11,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC05829_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC05829_rotation_curve.png,ok,
UGC05918,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05918_normalized.csv,structural,1077.088639305104,1077.088639305104,1077.088639305104,False,False,6997.012402517616,6.496227095136588,125.3296171171171,127.55605586428472,0.898305397468547,0.859970058092792,0.9011261770096064,8,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,7.235055417366492,5.814992343393291,0.22218798803516457,0.11596925507978222,27.113688993707544,3.8733841419582205,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC05918_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC05918_rotation_curve.png,ok,
UGC05986,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05986_normalized.csv,structural,10930.307053772032,2000.0,2000.0,False,True,62838.9599200357,5.749057150077963,1133.4418525896413,914.2067931586926,0.573485761337473,0.603145156460257,0.6190884239523442,14,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,30.116424705561773,26.726933177871114,0.2512872112754808,0.2778854610214543,1591.1447744844656,113.65319817746183,15,15,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC05986_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC05986_rotation_curve.png,ok,
UGC05999,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC05999_normalized.csv,structural,7644.053182548003,2000.0,2000.0,False,True,18596.63799552401,2.432824255851811,245.6576295585413,267.5575143883259,0.6601610543709467,0.7426839625296944,0.6975420067423626,5,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,25.271099863971145,22.36726711819073,0.24084696951216839,0.2978284620235618,127.72569766696047,31.931424416740118,5,5,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC05999_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC05999_rotation_curve.png,ok,
UGC06399,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06399_normalized.csv,structural,5446.151563589188,2000.0,2000.0,False,True,20577.544914999053,3.7783643504474544,485.8862068965518,461.25779687869317,0.6337944994960044,0.6783179066304073,0.6479338401107918,9,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,17.29251836546905,15.298579629379937,0.21469503591522576,0.25543679419264664,127.22676271946673,15.903345339933342,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06399_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06399_rotation_curve.png,ok,
UGC06446,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06446_normalized.csv,structural,4940.319298396789,2000.0,2000.0,False,True,62076.4583398252,12.565272523978356,274.23346080305924,308.1731727433607,0.8558229063515741,0.871226073099829,0.8597288397401944,17,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.924505928121214,18.802677033377133,0.2513067605906781,0.2808008105033189,328.7824024932768,20.5489001558298,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06446_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06446_rotation_curve.png,ok,
UGC06614,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06614_normalized.csv,structural,37824.24536758153,2000.0,2000.0,False,True,80784.50445382856,2.1357862838703845,2271.783236040609,1482.1753118404506,0.26548973225356254,0.0,0.40532857363543623,6,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,48.07421829037506,41.097050994676074,0.21231919294535093,0.17985143503736367,187.23280404540375,15.602733670450313,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06614_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06614_rotation_curve.png,ok,
UGC06628,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06628_normalized.csv,structural,1443.834098519427,1443.834098519427,1443.834098519427,False,False,1.918941182367489,0.0013290593319102647,522.4674487471526,532.8048115084978,0.005208038000484943,0.0,0.013779173367857245,1,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,8.06857555355479,6.469337030011447,0.15829690108991698,0.1568086780162331,6.663167963983893,1.1105279939973156,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06628_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06628_rotation_curve.png,ok,
UGC06667,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06667_normalized.csv,structural,3291.9828453457917,2000.0,2000.0,False,True,45381.78881628315,13.785548390825902,154.1405714285714,124.05541688680894,1.2281857445149542,1.2121409177006934,1.2376298311613794,9,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.274081811813605,20.545609078547542,0.3436046687177866,0.3042259397554132,395.4285942769568,49.4285742846196,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06667_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06667_rotation_curve.png,ok,
UGC06786,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\UGC06786_normalized.csv,structural,44099.29020319155,2000.0,2000.0,False,True,328910.00128544756,7.458396717270603,7267.390083333333,5301.8250205954455,0.2855712078394599,0.12028212392702915,0.40711441791302094,39,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,48.87014208496135,36.154839738040565,0.16771362729939368,0.0665431269285675,24212.623484606996,550.2868973774317,45,45,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\tables\UGC06786_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-21_202420_structural\figures\UGC06786_rotation_curve.png,ok,
