r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,r_scale,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
0.68,50.1,40.152713482403655,3.69,UGC08490,7.1,39.52,0.0,3691.191176470588,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,1,2.0728745660628807,0.0,1.0,0.07287456606288067,0.07287456606288067,0.12315801664626833,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,3958.5586664068524,51.88275140310756,65.60533738314787,-15.505337383147868,9.947286517596346,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.02,60.2,45.68022876475117,3.69,UGC08490,10.23,44.52,0.0,3552.980392156863,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,1,2.0728745660628807,0.0,1.0,0.07287456606288067,0.07287456606288067,0.12315801664626833,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,1759.3594072919348,42.362089129760506,62.29951761801831,-2.0995176180183037,14.519771235248832,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36,68.2,47.83659686892453,3.69,UGC08490,12.18,46.26,0.0,3420.0294117647063,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,1,2.0728745660628807,0.0,1.0,0.07287456606288067,0.07287456606288067,0.12315801664626833,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,989.6396666017131,36.68664534375322,60.284740578178905,7.915259421821098,20.363403131075472,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.69,72.8,48.01641802550457,3.69,UGC08490,14.42,45.8,0.0,3135.9999999999995,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,1,2.0728745660628807,0.0,1.0,0.07287456606288067,0.07287456606288067,0.12315801664626833,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,640.8870583475821,32.91047141271929,58.21233141360526,14.587668586394734,24.783581974495426,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.37,76.6,46.876435444687985,3.69,UGC08490,18.41,43.11,0.0,2475.7637130801686,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,2,2.0227152452949775,0.05015932076790319,0.843365143717434,0.07287456606288067,0.061459868880966995,0.22702519505510252,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,600.7165403804444,37.73192548362266,60.17556315234327,16.42443684765672,29.72356455531201,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7,77.6,46.08538271512997,3.69,UGC08490,20.65,41.2,0.0,2230.281481481481,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,2,2.0227152452949775,0.05015932076790319,0.843365143717434,0.07287456606288067,0.061459868880966995,0.22702519505510252,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,462.8483862363399,35.35096381766865,58.08229629446582,19.517703705534174,31.514617284870027,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.05,78.5,44.954221158863376,3.69,UGC08490,21.24,39.62,0.0,2020.409836065574,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,2,2.0227152452949775,0.05015932076790319,0.843365143717434,0.07287456606288067,0.061459868880966995,0.22702519505510252,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,362.71590816048575,33.26084063714388,55.92106508185874,22.578934918141258,33.545778841136624,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.38,78.2,44.11988780584103,3.69,UGC08490,22.11,38.18,0.0,1809.242603550296,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,2,2.0227152452949775,0.05015932076790319,0.843365143717434,0.07287456606288067,0.061459868880966995,0.22702519505510252,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,295.3472161043835,31.595467878048844,54.26636242123491,23.933637578765094,34.08011219415897,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.72,78.8,43.91853595009743,3.69,UGC08490,23.77,36.93,0.0,1669.2043010752686,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,2,2.0227152452949775,0.05015932076790319,0.843365143717434,0.07287456606288067,0.061459868880966995,0.22702519505510252,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,243.82621803553286,30.116997378427058,53.25289974350864,25.547100256491355,34.88146404990257,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.39,79.2,42.21027836913659,3.69,UGC08490,24.74,34.2,0.0,1428.8473804100229,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,3,2.012834742091601,0.009880503203376634,0.9669998016132114,0.022715245294977482,0.02196563769383866,0.26436677913462825,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,203.8778589434462,29.916948386520453,51.73713753931241,27.462862460687596,36.989721630863414,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.74,79.2,40.773468088942344,3.69,UGC08490,24.74,32.41,0.0,1323.3417721518988,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,3,2.012834742091601,0.009880503203376634,0.9669998016132114,0.022715245294977482,0.02196563769383866,0.26436677913462825,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,174.88091675764161,28.791240776166998,49.914038560621606,29.285961439378397,38.42653191105766,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.08,78.8,39.16477243646387,3.69,UGC08490,23.87,31.05,0.0,1222.3307086614172,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,3,2.012834742091601,0.009880503203376634,0.9669998016132114,0.022715245294977482,0.02196563769383866,0.26436677913462825,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,152.25504081716122,27.811069870668028,48.03472709770692,30.765272902293077,39.63522756353613,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.41,78.5,37.26605157512666,3.69,UGC08490,22.31,29.85,0.0,1139.0480591497228,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,3,2.012834742091601,0.009880503203376634,0.9669998016132114,0.022715245294977482,0.02196563769383866,0.26436677913462825,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,134.24699537530586,26.949512889482897,45.989507988022716,32.510492011977284,41.23394842487334,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.75,80.1,36.600875672584664,3.69,UGC08490,22.6,28.79,0.0,1115.8278260869563,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,3,2.012834742091601,0.009880503203376634,0.9669998016132114,0.022715245294977482,0.02196563769383866,0.26436677913462825,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,118.84021127694486,26.140604714551515,44.977275538236334,35.12272446176366,43.49912432741533,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.42,80.1,35.44658657755355,3.69,UGC08490,22.99,26.98,0.0,999.3785046728972,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,4,2.0087639803149546,0.004070761776646226,0.9862696722440181,0.012834742091600848,0.012658516876019672,0.2858862578238617,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,103.08974098470716,25.726176107649966,43.79836340688793,36.301636593112065,44.65341342244644,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.77,80.1,34.84153412236608,3.69,UGC08490,22.99,26.18,0.0,947.711964549483,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,4,2.0087639803149546,0.004070761776646226,0.9862696722440181,0.012834742091600848,0.012658516876019672,0.2858862578238617,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,92.70606922804545,25.052346969373303,42.91331481805929,37.1866851819407,45.25846587763392,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.11,79.8,34.18422004375703,3.69,UGC08490,22.8,25.47,0.0,895.6455696202531,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,4,2.0087639803149546,0.004070761776646226,0.9862696722440181,0.012834742091600848,0.012658516876019672,0.2858862578238617,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,84.05166155950167,24.446008134009464,42.025804140885356,37.77419585911464,45.61577995624297,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.44,79.8,34.435581888505965,3.69,UGC08490,23.87,24.82,0.0,855.9193548387096,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,4,2.0087639803149546,0.004070761776646226,0.9862696722440181,0.012834742091600848,0.012658516876019672,0.2858862578238617,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,76.76082495668003,23.897709883536947,41.915508319447824,37.88449168055217,45.36441811149403,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.78,79.5,34.13930286341535,3.69,UGC08490,24.06,24.22,0.0,812.3714652956298,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,4,2.0087639803149546,0.004070761776646226,0.9862696722440181,0.012834742091600848,0.012658516876019672,0.2858862578238617,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,70.19825404805155,23.36969012404403,41.37190370884377,38.12809629115623,45.36069713658465,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.46,78.8,32.696645087837375,3.69,UGC08490,23.09,23.15,0.0,733.9763593380613,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,5,2.006579539707975,0.002184440606979532,0.992608473395268,0.008763980314954622,0.008699201121293288,0.30058790771884736,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,62.41989073228136,22.97982322810818,39.9642699870159,38.835730012984094,46.10335491216262,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8,77.9,32.5522180503879,3.69,UGC08490,23.38,22.65,0.0,689.5920454545455,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,5,2.006579539707975,0.002184440606979532,0.992608473395268,0.008763980314954622,0.008699201121293288,0.30058790771884736,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,57.68971399192341,22.531521988736714,39.58934683887732,38.31065316112269,45.347781949612106,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.13,77.2,31.829610428027546,3.69,UGC08490,22.8,22.21,0.0,652.775465498357,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,5,2.006579539707975,0.002184440606979532,0.992608473395268,0.008763980314954622,0.008699201121293288,0.30058790771884736,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,53.59474082570908,22.120578286715833,38.7613736049011,38.4386263950989,45.37038957197245,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.47,77.6,31.114115767606187,3.69,UGC08490,22.21,21.79,0.0,635.8775079197464,UGC08490,UGC8490,Bizyaev_2014,,False,unique_to_2014,PGC2579855,,EON_202.180_58.534,PGC2579855,PGC2579855,202.179565,58.534054,r,4.26,0.3,1.45,0.18,0.3403755868544601,2.9379310344827587,21.24,0.31,0.155,16.54,0.13,SC,15612.0,PGC2579855,NED,thick_like,PGC2579855,PGC2579855,PGC2579855,202.179565,58.534054,PGC2579855,PGC2579855,NED,,True,coord_review,UGC08490,157.0,0.1638271753419018,Bizyaev_2014,0.35,5,2.006579539707975,0.002184440606979532,0.992608473395268,0.008763980314954622,0.008699201121293288,0.30058790771884736,14862.512219597285,0.024753614694477743,0.013259005270981117,0.9578486181939863,3.396283366859726,0.8251204898492581,1.3259005271981117,1.3585133467442905,1.0,14862.512219597285,49.81541723527027,21.71985269788931,37.9452263297771,39.654773670222895,46.48588423239381,UGC08490_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
