kautsch_name,kautsch_sdss,RA_match_deg,DE_match_deg,nearest_sparc_name,nearest_sep_deg
J012751.60+131659.6,J012751.60+131659.6,21.9650375,13.283235,UGC00891,1.8171584993495842
J012840.79+003430.9,J012840.79+003430.9,22.16996667,0.57526111,UGC00634,9.790873769063897
J012926.57-011159.2,J012926.57-011159.2,22.36072917,-1.19978028,UGC00634,11.257178899003167
J013015.03+141806.0,J013015.03+141806.0,22.56264583,14.3016925,UGC00891,2.8795974962277495
J013043.21-095919.4,J013043.21-095919.4,22.68005417,-9.98874472,NGC0247,15.031664788197165
J013047.23-100510.5,J013047.23-100510.5,22.69681667,-10.08626306,NGC0247,14.971738471674055
J013140.78-094415.3,J013140.78-094415.3,22.9199375,-9.73760111,NGC0247,15.376519511728977
J013211.00-103311.3,J013211.00-103311.3,23.04583333,-10.55316556,NGC0247,14.877248353374402
J013317.67+131955.2,J013317.67+131955.2,23.32365833,13.33202389,UGC00891,3.0604717028693864
J013334.53-010526.2,J013334.53-010526.2,23.39389167,-1.09063611,UGC00634,11.84354096135431
J013437.54-010308.1,J013437.54-010308.1,23.65642083,-1.05225639,UGC00634,11.994495810192257
J013505.86+140012.0,J013505.86+140012.0,23.774425,14.00333583,UGC00891,3.712133581245466
J013531.92-095114.4,J013531.92-095114.4,23.88302917,-9.85401056,NGC0247,15.954838834579027
J013540.12-002759.1,J013540.12-002759.1,23.91717083,-0.46642944,UGC00634,11.763964849252696
J013551.83-095646.5,J013551.83-095646.5,23.9659875,-9.94626056,NGC0247,15.948857733554687
J013554.03-081339.2,J013554.03-081339.2,23.97515,-8.22757583,NGC0247,17.194399411776175
J013609.95-094254.7,J013609.95-094254.7,24.04148333,-9.71519556,NGC0247,16.163504937706122
J013624.39+143146.3,J013624.39+143146.3,24.10163333,14.52953194,UGC00891,4.235519489499609
J013629.54-084437.9,J013629.54-084437.9,24.12311667,-8.74387556,NGC0247,16.91369448481527
J013635.42-103226.1,J013635.42-103226.1,24.14759583,-10.54059,NGC0247,15.672775414398208
J013658.46-002358.5,J013658.46-002358.5,24.24360417,-0.39958639,UGC00634,11.957199389249949
J013724.95+143933.1,J013724.95+143933.1,24.3539625,14.65919889,UGC00891,4.511904415025068
J013751.75-002135.3,J013751.75-002135.3,24.46566667,-0.35981333,UGC00634,12.095866181858865
J013752.68+010234.8,J013752.68+010234.8,24.4695125,1.04300306,UGC00634,11.218032279518017
J013815.13-001649.4,J013815.13-001649.4,24.5630625,-0.28040194,UGC00634,12.116817576793041
J013822.02-093118.9,J013822.02-093118.9,24.5917875,-9.52193167,NGC0247,16.687404557017988
J013837.98-005608.1,J013837.98-005608.1,24.65826667,-0.93560694,UGC00634,12.625227331406244
J013838.86+134304.2,J013838.86+134304.2,24.66195,13.71783472,UGC00891,4.417604741380805
J013903.58+002611.2,J013903.58+002611.2,24.76495,0.43644889,UGC00634,11.818753983463276
J013909.08-103014.0,J013909.08-103014.0,24.78785417,-10.50389667,NGC0247,16.16821533379548
J013919.91+010218.2,J013919.91+010218.2,24.8329875,1.03839,UGC00634,11.515950227922481
J013922.56+131635.9,J013922.56+131635.9,24.8440375,13.27664417,UGC00891,4.485608106856595
J013940.05+001614.8,J013940.05+001614.8,24.91689583,0.27078806,UGC00634,12.040341461710325
J013958.92+134707.5,J013958.92+134707.5,24.995525,13.78541972,UGC00891,4.747476529211781
J014011.62+152211.8,J014011.62+152211.8,25.048425,15.36996361,UGC00891,5.452471148727045
J014029.99+143122.4,J014029.99+143122.4,25.12498333,14.52289944,UGC00891,5.118836263075136
J014035.88+001530.8,J014035.88+001530.8,25.1495125,0.25857833,UGC00634,12.232151455898984
J014056.93-092618.3,J014056.93-092618.3,25.23724583,-9.43843083,NGC0247,17.20845894109639
J014102.09-092022.6,J014102.09-092022.6,25.25875,-9.33961972,NGC0247,17.29112974974152
J014208.39+132438.1,J014208.39+132438.1,25.53497917,13.41061056,UGC00891,5.171064495734042
J014210.52+000729.1,J014210.52+000729.1,25.5438375,0.12475694,UGC00634,12.627674926481246
J014226.97+135837.2,J014226.97+135837.2,25.61239583,13.97701583,UGC00891,5.376034810550151
J014248.27+004409.1,J014248.27+004409.1,25.70112917,0.73586222,UGC00634,12.402329938797942
J014252.33+134616.6,J014252.33+134616.6,25.71806667,13.77128917,UGC00891,5.421472611063493
J014321.25-000310.1,J014321.25-000310.1,25.83857083,-0.05283194,UGC00634,12.970172209153366
J014338.60+133139.6,J014338.60+133139.6,25.91084167,13.52768389,UGC00891,5.552017703637421
J014401.80-103305.7,J014401.80-103305.7,26.007525,-10.55159833,NGC0247,17.06068413951641
J014419.61-101153.7,J014419.61-101153.7,26.08172917,-10.19827139,NGC0247,17.339128500132603
J014427.71-000838.7,J014427.71-000838.7,26.1155,-0.14408889,UGC00634,13.247325134740592
J014507.85-085532.7,J014507.85-085532.7,26.28274583,-8.92576722,NGC1090,17.584969547988525
J014512.55-083948.4,J014512.55-083948.4,26.30229167,-8.66346139,NGC1090,17.443183884320526
J014610.51-094722.8,J014610.51-094722.8,26.543825,-9.7896875,NGC1090,17.796242963329643
J014652.20-003230.3,J014652.20-003230.3,26.717525,-0.54175111,UGC00634,13.968063046096892
J014658.64-095940.4,J014658.64-095940.4,26.74436667,-9.99456083,NGC1090,17.737267320079525
J014758.91-004207.1,J014758.91-004207.1,26.99547917,-0.70199917,UGC00634,14.287149348586892
J014812.28-084832.9,J014812.28-084832.9,27.05119583,-8.80914278,NGC1090,16.865513946027633
J014813.05+134336.3,J014813.05+134336.3,27.0543875,13.72675444,UGC00891,6.680994477999784
J014833.47+132550.5,J014833.47+132550.5,27.1394625,13.43071444,UGC00891,6.7149523321913245
J014835.68+125144.0,J014835.68+125144.0,27.14867917,12.86222222,UGC00891,6.668974733358395
J014837.84+134608.0,J014837.84+134608.0,27.15769583,13.76888972,UGC00891,6.787406274217866
J014911.62+125111.6,J014911.62+125111.6,27.29842083,12.85324639,UGC00891,6.814281925815795
J014941.59-082301.0,J014941.59-082301.0,27.42331667,-8.38362056,NGC1090,16.335878887722608
J014954.50-091343.9,J014954.50-091343.9,27.47710417,-9.22887056,NGC1090,16.71841323969545
J015000.26-080054.1,J015000.26-080054.1,27.5011,-8.01503,NGC1090,16.09144562578835
J015007.05-004424.3,J015007.05-004424.3,27.5294,-0.74009028,NGC1090,14.119957742674337
J015029.08+144227.4,J015029.08+144227.4,27.62118333,14.70763528,UGC00891,7.450164025033986
J015032.27+133942.0,J015032.27+133942.0,27.63449583,13.66169417,UGC00891,7.225209691329063
J015102.86-083502.7,J015102.86-083502.7,27.76194583,-8.58408944,NGC1090,16.144704276409154
J015108.32-090613.0,J015108.32-090613.0,27.784675,-9.10362444,NGC1090,16.394381963289646
J015109.87+001531.7,J015109.87+001531.7,27.791125,0.25880611,NGC1090,13.859381041938725
J015111.69+145026.8,J015111.69+145026.8,27.79870833,14.84080083,UGC00891,7.6536980896795805
J015132.74+124158.5,J015132.74+124158.5,27.886425,12.69960806,UGC00891,7.381516502315873
J015134.98-083516.7,J015134.98-083516.7,27.895775,-8.58798389,NGC1090,16.032680421110094
J015139.15+145542.8,J015139.15+145542.8,27.91314583,14.92855972,UGC00891,7.785798244389774
J015156.74+010528.3,J015156.74+010528.3,27.98642917,1.0912125,UGC00891,13.629899758363734
J015212.69+142727.7,J015212.69+142727.7,28.05287917,14.45771278,UGC00891,7.7848848598439515
J015215.98-081436.5,J015215.98-081436.5,28.06659167,-8.24349333,NGC1090,15.713023186937594
J015216.46+143620.0,J015216.46+143620.0,28.06860833,14.60557417,UGC00891,7.837424763814728
J015218.59+142910.7,J015218.59+142910.7,28.07749583,14.48633333,UGC00891,7.815085753302175
J015222.75-002322.7,J015222.75-002322.7,28.09481667,-0.38965861,NGC1090,13.547037169591801
J015228.69+005632.9,J015228.69+005632.9,28.11958333,0.9424975,NGC1090,13.573464444452974
J015231.69-100313.9,J015231.69-100313.9,28.13205833,-10.0538675,NGC1090,16.635592529615415
J015242.46-091134.3,J015242.46-091134.3,28.17694167,-9.192875,NGC1090,16.1155326434199
J015249.06-100749.9,J015249.06-100749.9,28.20445,-10.13053778,NGC1090,16.62208501031186
J015251.52-090635.1,J015251.52-090635.1,28.21469167,-9.10976694,NGC1090,16.039097984226494
J015301.51-010841.5,J015301.51-010841.5,28.2563125,-1.14487972,NGC1090,13.413956408679809
J015302.88-081143.5,J015302.88-081143.5,28.2620125,-8.19542361,NGC1090,15.521524339099013
J015304.89-010431.0,J015304.89-010431.0,28.2703875,-1.07528444,NGC1090,13.395547871141783
J015309.08-001804.9,J015309.08-001804.9,28.28785,-0.30138028,NGC1090,13.35342313427444
J015327.59-080010.8,J015327.59-080010.8,28.36499167,-8.00300528,NGC1090,15.337124232483966
J015400.49+000647.3,J015400.49+000647.3,28.502075,0.11316167,NGC1090,13.144147485721934
J015408.02-004433.0,J015408.02-004433.0,28.53345,-0.74250667,NGC1090,13.116696034241226
J015427.36-004743.6,J015427.36-004743.6,28.614,-0.79547194,NGC1090,13.038264918880687
J015439.70-095133.4,J015439.70-095133.4,28.665425,-9.85930556,NGC1090,16.095215019948842
J015459.58+132858.6,J015459.58+132858.6,28.74826667,13.48294833,UGC00891,8.273820908116772
J015503.57+000048.3,J015503.57+000048.3,28.76490417,0.01344194,NGC1090,12.879009030938096
J015521.53-090501.5,J015521.53-090501.5,28.83972917,-9.08375556,NGC1090,15.50967127104071
J015529.96-081240.6,J015529.96-081240.6,28.87485417,-8.2112925,NGC1090,15.008538275783122
J015543.50+134743.3,J015543.50+134743.3,28.93128333,13.79537194,UGC00891,8.490626673780366
J015558.69-001940.0,J015558.69-001940.0,28.99455833,-0.32778278,NGC1090,12.646855297087434
J015604.89-080517.4,J015604.89-080517.4,29.02037917,-8.08818278,NGC1090,14.821448607008906
J015606.46+123403.2,J015606.46+123403.2,29.02692083,12.56756667,UGC00891,8.492601508809773
J015612.24-093911.8,J015612.24-093911.8,29.0510125,-9.65328417,NGC1090,15.666727001157371
J015705.33-002805.7,J015705.33-002805.7,29.27223333,-0.46825972,NGC1090,12.370811858010443
J015709.79+143259.5,J015709.79+143259.5,29.29080833,14.54987944,UGC00891,8.97179648353062
J015728.25+142550.2,J015728.25+142550.2,29.367725,14.43063722,UGC00891,9.019194112958465
J015746.24-011229.9,J015746.24-011229.9,29.44267083,-1.20831583,NGC1090,12.235334992518878
J015813.03+133312.1,J015813.03+133312.1,29.55429167,13.55336194,UGC00891,9.060500503092925
J015813.65-082334.2,J015813.65-082334.2,29.556875,-8.39285556,NGC1090,14.536413019432112
J015850.79-093513.7,J015850.79-093513.7,29.7116625,-9.58714222,NGC1090,15.105779900764217
J015950.79+130310.7,J015950.79+130310.7,29.96164167,13.05298389,UGC00891,9.416513828625735
J020004.87-001644.8,J020004.87-001644.8,30.02029167,-0.27913278,NGC1090,11.620946256899634
J020008.94+123922.0,J020008.94+123922.0,30.03727917,12.65613333,UGC00891,9.478987459930831
J020043.96+141238.0,J020043.96+141238.0,30.18317083,14.21057361,UGC00891,9.755103471122302
J020045.87-005429.0,J020045.87-005429.0,30.19115,-0.90807444,NGC1090,11.46858579531566
J020104.11+144203.5,J020104.11+144203.5,30.26715417,14.70099139,UGC00891,9.926899826415845
J020107.33+132832.0,J020107.33+132832.0,30.28054167,13.47557444,UGC00891,9.755559095131838
J020112.10+140612.1,J020112.10+140612.1,30.30044583,14.10336944,UGC00891,9.850455592978959
J020133.35-082633.7,J020133.35-082633.7,30.3889875,-8.44270583,NGC1090,13.886547143493802
J020206.90+003027.5,J020206.90+003027.5,30.52878333,0.507665,NGC1090,11.138022835803499
J020216.59-003159.1,J020216.59-003159.1,30.5691375,-0.53308972,NGC1090,11.075604782218562
J020223.54+142054.5,J020223.54+142054.5,30.5981125,14.34848222,UGC00891,10.174603092477364
J020232.78-001229.9,J020232.78-001229.9,30.6366125,-0.20831778,NGC1090,11.00468496821197
J020251.99-080136.1,J020251.99-080136.1,30.71663333,-8.02671944,NGC1090,13.381467109154125
J020313.34-083456.7,J020313.34-083456.7,30.80560417,-8.58241694,NGC1090,13.637581944872466
J020331.15-095600.1,J020331.15-095600.1,30.87981667,-9.93338056,NGC1090,14.437459415325366
J020334.02-082320.6,J020334.02-082320.6,30.89175417,-8.38906611,NGC1090,13.453319861085012
J020341.36+001621.5,J020341.36+001621.5,30.92236667,0.27265778,NGC1090,10.731504243881588
J020349.78+144420.9,J020349.78+144420.9,30.95744167,14.73914639,UGC00891,10.588284729460149
J020359.03+142003.2,J020359.03+142003.2,30.9959875,14.33423917,UGC00891,10.552457946508786
J020405.91-080730.3,J020405.91-080730.3,31.02465,-8.1250925,NGC1090,13.190730297620247
J020432.23-010932.7,J020432.23-010932.7,31.13430417,-1.15910889,NGC1090,10.545623567368327
J020443.38-004838.3,J020443.38-004838.3,31.1807875,-0.81064028,NGC1090,10.475212827026784
J020447.19+005006.3,J020447.19+005006.3,31.19664167,0.83509667,NGC1090,10.500292101848947
J020448.01+011227.9,J020448.01+011227.9,31.20005833,1.20777639,NGC1090,10.541481222123483
J020453.93-002108.3,J020453.93-002108.3,31.22474167,-0.35232528,NGC1090,10.416962743933498
J020458.89-001549.0,J020458.89-001549.0,31.24540833,-0.26362722,NGC1090,10.395818049989835
J020503.54+001030.5,J020503.54+001030.5,31.264775,0.17514083,NGC1090,10.385101145286443
J020504.89+140459.3,J020504.89+140459.3,31.27039167,14.08315333,UGC00891,10.778795283662346
J020518.24+000319.9,J020518.24+000319.9,31.32600417,0.05553889,NGC1090,10.31972297077737
J020530.64+143652.7,J020530.64+143652.7,31.3777,14.61464139,UGC00891,10.964198427715306
J020532.19+144359.2,J020532.19+144359.2,31.38415,14.73312556,UGC00891,10.99203654886693
J020539.95+003942.2,J020539.95+003942.2,31.41648333,0.66174806,NGC1090,10.26496713453808
J020540.31-004141.4,J020540.31-004141.4,31.41798333,-0.69485806,NGC1090,10.232764644364636
J020549.66-094921.3,J020549.66-094921.3,31.456925,-9.82259444,NGC1090,13.941545357222846
J020552.47+142516.2,J020552.47+142516.2,31.46865833,14.42117139,UGC00891,11.018334215260587
J020627.69+133952.6,J020627.69+133952.6,31.61537917,13.66463833,UGC00891,11.064890360922973
J020627.93-005353.0,J020627.93-005353.0,31.61639583,-0.89805861,NGC1090,10.045482492614802
J020629.18+004223.1,J020629.18+004223.1,31.6216125,0.70642889,NGC1090,10.064772362726616
J020638.43+003928.5,J020638.43+003928.5,31.66015833,0.65794167,NGC1090,10.021933986951604
J020659.91+010048.6,J020659.91+010048.6,31.74963333,1.01351222,NGC1090,9.971261638704231
J020701.35-003007.4,J020701.35-003007.4,31.7556625,-0.50206556,NGC1090,9.88872327685396
J020724.81-004143.7,J020724.81-004143.7,31.85338333,-0.69549278,NGC1090,9.797844739439178
J020744.46+140453.7,J020744.46+140453.7,31.9352875,14.08160778,UGC00891,11.41823044127652
J020756.10-092343.3,J020756.10-092343.3,31.98377083,-9.39536417,NGC1090,13.270209991145238
J020840.79+002923.0,J020840.79+002923.0,32.1699625,0.48974972,NGC1090,9.499882728793581
J020855.44+123153.7,J020855.44+123153.7,32.23102917,12.53158444,UGC00891,11.620285140110216
J020856.56-081023.0,J020856.56-081023.0,32.2356875,-8.17307278,NGC1090,12.2746592865097
J020859.64+000941.0,J020859.64+000941.0,32.24853333,0.16138889,NGC1090,9.401636656452391
J020928.28-094049.1,J020928.28-094049.1,32.36785,-9.68032472,NGC1090,13.196266339079259
J020943.38-082750.1,J020943.38-082750.1,32.43076667,-8.46392722,NGC1090,12.31722002900412
J020956.29+141651.6,J020956.29+141651.6,32.48455417,14.28100389,UGC00891,11.971770285739721
J020957.00+005234.9,J020957.00+005234.9,32.487525,0.87637917,NGC1090,9.2221883752325
J021004.34+124107.3,J021004.34+124107.3,32.51810417,12.68537167,UGC00891,11.899475743684347
J021005.41-011458.7,J021005.41-011458.7,32.52255833,-1.24965306,NGC1090,9.172821047940024
J021010.35-090807.9,J021010.35-090807.9,32.5431625,-9.13554861,NGC1090,12.690891449896059
J021014.44-094239.7,J021014.44-094239.7,32.56017083,-9.71103528,NGC1090,13.085158949746985
J021101.45-003247.1,J021101.45-003247.1,32.75605,-0.54643611,NGC1090,8.890085979756387
J021106.40-003918.3,J021106.40-003918.3,32.77670833,-0.65508667,NGC1090,8.873701035515374
J021118.04-005850.6,J021118.04-005850.6,32.82519583,-0.98074722,NGC1090,8.846033471561153
J021121.82+143015.6,J021121.82+143015.6,32.84094167,14.50434028,UGC00891,12.34439925425637
J021124.53+001056.6,J021124.53+001056.6,32.852225,0.18240389,NGC1090,8.79955510326301
J021159.89+011305.1,J021159.89+011305.1,32.99956667,1.21810833,NGC1090,8.76453442006074
J021202.57-074747.9,J021202.57-074747.9,33.010725,-7.79664278,NGC1090,11.445854141682815
J021230.47-092447.1,J021230.47-092447.1,33.12696667,-9.41310361,NGC1090,12.483549244221965
J021423.63+122015.6,J021423.63+122015.6,33.59847083,12.33766833,UGC00891,12.959525973593395
J021535.40-080355.1,J021535.40-080355.1,33.89752917,-8.06532833,NGC1090,10.98554975220982
J021609.24+011518.0,J021609.24+011518.0,34.038525,1.25501889,NGC1090,7.749247495336187
J021643.49-003348.5,J021643.49-003348.5,34.18123333,-0.56347583,NGC1090,7.466595261476226
J022012.42-083223.0,J022012.42-083223.0,35.05175833,-8.53972861,NGC1090,10.576346730721701
J022042.04-080826.4,J022042.04-080826.4,35.175175,-8.14068944,NGC1090,10.189697510860714
J022046.63+004142.3,J022046.63+004142.3,35.194325,0.69510056,NGC1090,6.515348121540053
J022151.19-005745.3,J022151.19-005745.3,35.46331667,-0.962585,NGC1090,6.218917378657363
J022204.15-002032.0,J022204.15-002032.0,35.51730417,-0.34224917,NGC1090,6.1246708121123445
J022220.94-084152.2,J022220.94-084152.2,35.58726667,-8.69786056,NGC1090,10.381593829498971
J022221.55-090036.2,J022221.55-090036.2,35.58982083,-9.01008111,NGC1090,10.634867922563343
J022554.47+011205.2,J022554.47+011205.2,36.47695833,1.2014625,NGC1090,5.363346857101049
J022636.57+003856.0,J022636.57+003856.0,36.65240417,0.64889278,NGC1090,5.06864215748751
J022658.12-092742.5,J022658.12-092742.5,36.7422,-9.46181278,NGC1090,10.425394928819486
J022742.94-085054.2,J022742.94-085054.2,36.92894167,-8.84840833,NGC1090,9.79836969135114
J022750.15-093048.5,J022750.15-093048.5,36.95896667,-9.51348917,NGC1090,10.372279146862146
J022751.44+003005.5,J022751.44+003005.5,36.9643375,0.50155056,NGC1090,4.7364655218964105
J022949.53+004847.0,J022949.53+004847.0,37.45639583,0.81306083,NGC1090,4.316995816643419
J023021.73-011030.9,J023021.73-011030.9,37.5905625,-1.17525639,NGC1090,4.155394605861276
J023141.34-091801.6,J023141.34-091801.6,37.9222875,-9.30047028,NGC1090,9.781141552361436
J023232.17-083626.2,J023232.17-083626.2,38.13405,-8.6072975,NGC1090,9.060871001161422
J023242.75+000242.1,J023242.75+000242.1,38.17812917,0.04504278,NGC1090,3.475473774230994
J023317.94-011448.7,J023317.94-011448.7,38.32477917,-1.24687611,NGC1090,3.4636600459650366
J023331.65-072038.6,J023331.65-072038.6,38.3818875,-7.34408056,NGC1090,7.8058674144920825
J023424.44-084454.0,J023424.44-084454.0,38.60183333,-8.7483425,NGC1090,9.024222070849843
J023437.74-005847.2,J023437.74-005847.2,38.65725833,-0.97980444,NGC1090,3.0725239319485826
J023526.41-083051.1,J023526.41-083051.1,38.86006667,-8.51419583,NGC1090,8.71908644073821
J023538.73+011337.5,J023538.73+011337.5,38.91138333,1.22709806,NGC1090,3.102364876743158
J023554.50-073020.2,J023554.50-073020.2,38.97709167,-7.50563194,NGC1090,7.729372456663022
J023557.61-011425.3,J023557.61-011425.3,38.99005417,-1.24037611,NGC1090,2.8309972917550086
J023613.97-004151.9,J023613.97-004151.9,39.058225,-0.69775389,NGC1090,2.6220252006711866
J023617.63+003922.5,J023617.63+003922.5,39.07349583,0.65627556,NGC1090,2.7220333203231637
J023619.17-004119.8,J023619.17-004119.8,39.07990833,-0.68885111,NGC1090,2.599141817550041
J023703.82-001316.4,J023703.82-001316.4,39.265925,-0.22124333,NGC1090,2.3755119336170707
J023810.97+001040.1,J023810.97+001040.1,39.5457375,0.17781861,NGC1090,2.1382087693134686
J023906.62-072154.6,J023906.62-072154.6,39.777625,-7.36518444,NGC1090,7.356730837388672
J024024.87-085934.0,J024024.87-085934.0,40.10364583,-8.99277806,NGC1090,8.878757992716912
J024037.95-083200.0,J024037.95-083200.0,40.1581375,-8.53334861,NGC1090,8.41700250303928
J024101.43-070949.1,J024101.43-070949.1,40.25599167,-7.16365389,NGC1090,7.053246305026698
