preferred_name,catalog_name_normalized,MType,gmag,rmag,imag,gmue,rmue,imue,z,e_z,RAJ2000_deg,DEJ2000_deg,RAJ2000,DEJ2000,axial_ratio_r,major_diam_r_arcsec,edge_likelihood_r,source_catalog,_Glon,_Glat,_RAJ2000,_DEJ2000,_RAB1950,_DEB1950,_Elon2000,_Elat2000,SDSS,e_gmag,e_rmag,e_imag,el(g),el(r),el(i),CI(g),CI(r),CI(i),Diam(g),Diam(r),Diam(i),a/b(g),a/b(r),a/b(i),kautsch_name,kautsch_name_norm,kautsch_catalog_token,RA_match_deg,DE_match_deg,kautsch_sdss_norm,kautsch_sdss_token,matched,match_reason,matched_sparc_name,matched_sparc_index,matched_sep_deg
J075912.70+380150.1,J075912.70+380150.1,Sa(f) ,16.92,16.09,15.67,21.63,20.8,20.38,,,119.80295,38.03060556,07 59 12.708,+38 01 50.18,2.889,33.885,0.547,Kautsch 2006,182.44356313,29.02705622,119.80295,38.03060556,118.97221022,38.16716791,114.17408761,17.05938032,J075912.70+380150.1,0.02,0.01,0.01,0.563,0.547,0.53,2.589,2.819,2.891,31.932,33.885,35.609,3.275,2.889,2.962,J075912.70+380150.1,J075912.70+380150.1,J075912.70+380150.1,119.80295,38.03060556,J075912.70+380150.1,J075912.70+380150.1,False,unmatched,,,
J075916.53+453846.0,J075916.53+453846.0,Sc(f) ,16.18,15.3,14.81,22.05,21.17,20.68,,,119.8189125,45.64611722,07 59 16.539,+45 38 46.02,1.456,37.642,0.717,Kautsch 2006,173.83384309,30.49952028,119.8189125,45.64611722,118.92966124,45.78262132,112.46012318,24.50474934,J075916.53+453846.0,0.01,0.01,0.01,0.742,0.717,0.684,2.347,2.585,2.768,40.025,37.642,40.993,3.041,1.456,1.252,J075916.53+453846.0,J075916.53+453846.0,J075916.53+453846.0,119.8189125,45.64611722,J075916.53+453846.0,J075916.53+453846.0,False,unmatched,,,
J075925.26+375216.0,J075925.26+375216.0,Sc(f) ,16.89,16.19,15.72,21.6,20.9,20.43,,,119.8552875,37.87112833,07 59 25.269,+37 52 16.06,3.425,34.615,0.701,Kautsch 2006,182.63191301,29.0307901,119.8552875,37.87112833,119.0257328,38.00791467,114.25080489,16.91189152,J075925.26+375216.0,0.01,0.01,0.01,0.709,0.701,0.686,2.28,2.366,2.331,30.183,34.615,36.015,3.277,3.425,3.07,J075925.26+375216.0,J075925.26+375216.0,J075925.26+375216.0,119.8552875,37.87112833,J075925.26+375216.0,J075925.26+375216.0,False,unmatched,,,
J075944.67+452157.9,J075944.67+452157.9,Sa(f) ,15.19,14.43,14.04,19.5,18.74,18.34,0.0163,7.748e-05,119.93612917,45.36608417,07 59 44.671,+45 21 57.90,3.2,58.495,0.502,Kautsch 2006,174.16977308,30.53719059,119.93612917,45.36608417,119.04958194,45.50308986,112.61503573,24.24929434,J075944.67+452157.9,0.08,0.08,0.08,0.509,0.502,0.53,3.31,3.355,3.393,51.306,58.495,64.664,3.331,3.2,2.953,J075944.67+452157.9,J075944.67+452157.9,J075944.67+452157.9,119.93612917,45.36608417,J075944.67+452157.9,J075944.67+452157.9,False,unmatched,,,
J080010.15+364625.1,J080010.15+364625.1,Sc(f) ,16.39,15.66,15.34,21.72,20.99,20.67,,,120.04232917,36.77365972,08 00 10.159,+36 46 25.17,3.443,46.262,0.738,Kautsch 2006,183.89146749,28.91944972,120.04232917,36.77365972,119.22046849,36.91125304,114.63928695,15.86898049,J080010.15+364625.1,0.02,0.02,0.06,0.742,0.738,0.736,2.502,2.499,2.552,42.928,46.262,51.45,4.161,3.443,4.0,J080010.15+364625.1,J080010.15+364625.1,J080010.15+364625.1,120.04232917,36.77365972,J080010.15+364625.1,J080010.15+364625.1,False,unmatched,,,
J080022.96+394533.7,J080022.96+394533.7,Sd(f) ,17.65,16.85,16.38,22.51,21.72,21.24,,,120.09569167,39.75938722,08 00 22.966,+39 45 33.79,3.977,32.617,0.8,Kautsch 2006,180.56574708,29.6274188,120.09569167,39.75938722,119.25341674,39.8971618,114.02899004,18.79763496,J080022.96+394533.7,0.03,0.02,0.02,0.825,0.8,0.784,2.179,2.325,2.384,31.153,32.617,38.377,4.879,3.977,4.561,J080022.96+394533.7,J080022.96+394533.7,J080022.96+394533.7,120.09569167,39.75938722,J080022.96+394533.7,J080022.96+394533.7,False,unmatched,,,
J080023.83+421137.5,J080023.83+421137.5,Sc(f) ,15.86,15.69,15.89,22.31,22.14,22.35,0.0024,6.293e-05,120.09932083,42.19375806,08 00 23.837,+42 11 37.53,3.312,66.478,0.71,Kautsch 2006,177.81432882,30.1109823,120.09932083,42.19375806,119.23896494,42.33150913,113.48189183,21.17710479,J080023.83+421137.5,0.02,0.02,0.12,0.728,0.71,0.687,2.358,2.271,1.906,82.863,66.478,73.413,4.446,3.312,3.695,J080023.83+421137.5,J080023.83+421137.5,J080023.83+421137.5,120.09932083,42.19375806,J080023.83+421137.5,J080023.83+421137.5,False,unmatched,,,
J080023.88+390342.3,J080023.88+390342.3,Sb(f) ,17.42,16.55,16.08,21.02,20.15,19.68,,,120.0995375,39.0617575,08 00 23.889,+39 03 42.33,4.091,35.5,0.559,Kautsch 2006,181.35013673,29.48207109,120.0995375,39.0617575,119.26221654,39.19955896,114.18671651,18.11623033,J080023.88+390342.3,0.07,0.06,0.06,0.549,0.559,0.541,2.914,3.054,3.18,34.326,35.5,40.838,4.844,4.091,4.544,J080023.88+390342.3,J080023.88+390342.3,J080023.88+390342.3,120.0995375,39.0617575,J080023.88+390342.3,J080023.88+390342.3,False,unmatched,,,
J080033.26+472214.8,J080033.26+472214.8,Sc(f) ,16.66,15.96,15.57,21.76,21.06,20.66,0.0225,6.122e-05,120.13862083,47.37079639,08 00 33.269,+47 22 14.87,3.679,37.753,0.65,Kautsch 2006,171.88510666,30.96556256,120.13862083,47.37079639,119.23472414,47.50862018,112.27773178,26.23557667,J080033.26+472214.8,0.75,0.9,0.8,0.613,0.65,0.623,2.514,2.481,2.567,32.313,37.753,40.962,3.59,3.679,3.976,J080033.26+472214.8,J080033.26+472214.8,J080033.26+472214.8,120.13862083,47.37079639,J080033.26+472214.8,J080033.26+472214.8,False,unmatched,,,
J080033.51+473035.1,J080033.51+473035.1,Sb(f) ,16.64,15.85,15.37,21.67,20.87,20.39,0.0593,8.273e-05,120.13965,47.50976972,08 00 33.516,+47 30 35.17,3.851,48.05,0.702,Kautsch 2006,171.72455693,30.98468023,120.13965,47.50976972,119.23446917,47.64759512,112.24395042,26.37121211,J080033.51+473035.1,0.03,0.05,0.02,0.716,0.702,0.693,2.668,2.752,2.91,40.988,48.05,49.265,3.834,3.851,3.543,J080033.51+473035.1,J080033.51+473035.1,J080033.51+473035.1,120.13965,47.50976972,J080033.51+473035.1,J080033.51+473035.1,False,unmatched,,,
J080146.46+404329.6,J080146.46+404329.6,Sc(f) ,16.91,16.35,15.93,22.18,21.62,21.2,,,120.44361667,40.7248925,08 01 46.468,+40 43 29.61,3.96,40.544,0.712,Kautsch 2006,179.53780641,30.08342139,120.44361667,40.7248925,119.59504813,40.86411922,114.08661835,19.79751936,J080146.46+404329.6,0.01,0.02,0.01,0.708,0.712,0.701,2.374,2.434,2.42,33.279,40.544,43.898,3.505,3.96,3.978,J080146.46+404329.6,J080146.46+404329.6,J080146.46+404329.6,120.44361667,40.7248925,J080146.46+404329.6,J080146.46+404329.6,False,unmatched,,,
J080207.56+435442.1,J080207.56+435442.1,Sc(f) ,16.92,16.14,15.77,21.25,20.46,20.09,0.0752,7.222e-05,120.53150833,43.91170417,08 02 07.562,+43 54 42.13,3.038,33.237,0.549,Kautsch 2006,175.91699513,30.72256041,120.53150833,43.91170417,119.65852782,44.05124818,113.41294986,22.92266064,J080207.56+435442.1,0.02,0.01,0.01,0.552,0.549,0.552,2.616,2.643,2.664,30.302,33.237,35.516,3.18,3.038,3.116,J080207.56+435442.1,J080207.56+435442.1,J080207.56+435442.1,120.53150833,43.91170417,J080207.56+435442.1,J080207.56+435442.1,False,unmatched,,,
J080213.88+370900.2,J080213.88+370900.2,Sc(f) ,16.44,15.72,15.32,21.96,21.25,20.84,,,120.5578625,37.15005722,08 02 13.887,+37 09 00.21,2.977,41.149,0.688,Kautsch 2006,183.58252567,29.40789622,120.5578625,37.15005722,119.73444739,37.28981802,114.97673646,16.32311768,J080213.88+370900.2,0.01,0.01,0.01,0.684,0.688,0.669,2.389,2.552,2.747,38.224,41.149,41.56,3.17,2.977,2.699,J080213.88+370900.2,J080213.88+370900.2,J080213.88+370900.2,120.5578625,37.15005722,J080213.88+370900.2,J080213.88+370900.2,False,unmatched,,,
J080215.86+374310.7,J080215.86+374310.7,Sc(f) ,17.27,16.82,16.66,22.76,22.31,22.15,,,120.5660875,37.71966583,08 02 15.861,+37 43 10.80,2.934,34.161,0.733,Kautsch 2006,182.94700126,29.54352665,120.5660875,37.71966583,119.73888274,37.85945303,114.85794748,16.8812735,J080215.86+374310.7,0.03,0.02,0.03,0.768,0.733,0.706,2.112,2.329,2.193,30.276,34.161,33.445,3.053,2.934,2.533,J080215.86+374310.7,J080215.86+374310.7,J080215.86+374310.7,120.5660875,37.71966583,J080215.86+374310.7,J080215.86+374310.7,False,unmatched,,,
J080241.34+393923.9,J080241.34+393923.9,Scd(f),16.69,16.13,15.73,22.04,21.48,21.09,,,120.67228333,39.65664778,08 02 41.348,+39 39 23.93,4.038,41.64,0.76,Kautsch 2006,180.78747414,30.04011807,120.67228333,39.65664778,119.83189783,39.79685248,114.50991136,18.79151348,J080241.34+393923.9,0.01,0.01,0.01,0.776,0.76,0.761,2.343,2.4,2.554,39.818,41.64,46.496,4.394,4.038,4.197,J080241.34+393923.9,J080241.34+393923.9,J080241.34+393923.9,120.67228333,39.65664778,J080241.34+393923.9,J080241.34+393923.9,False,unmatched,,,
J080338.03+432034.9,J080338.03+432034.9,Sd(f) ,15.79,15.41,15.12,22.57,22.19,21.89,0.0153,6.089e-05,120.90847917,43.34303278,08 03 38.035,+43 20 34.92,6.319,88.03,0.808,Kautsch 2006,176.6224621,30.89784347,120.90847917,43.34303278,120.0409436,43.48416935,113.83714056,22.42804254,J080338.03+432034.9,0.01,0.01,0.01,0.817,0.808,0.804,2.351,2.337,2.399,88.909,88.03,97.105,7.39,6.319,6.531,J080338.03+432034.9,J080338.03+432034.9,J080338.03+432034.9,120.90847917,43.34303278,J080338.03+432034.9,J080338.03+432034.9,False,unmatched,,,
J080342.98+395552.9,J080342.98+395552.9,Sc(f) ,16.44,15.95,15.61,21.82,21.32,20.99,,,120.92909167,39.93137333,08 03 42.982,+39 55 52.94,2.763,39.203,0.681,Kautsch 2006,180.52245338,30.28892867,120.92909167,39.93137333,120.08727378,40.07265097,114.65108661,19.10228567,J080342.98+395552.9,0.01,0.01,0.01,0.701,0.681,0.674,2.218,2.305,2.391,38.177,39.203,41.965,3.078,2.763,2.705,J080342.98+395552.9,J080342.98+395552.9,J080342.98+395552.9,120.92909167,39.93137333,J080342.98+395552.9,J080342.98+395552.9,False,unmatched,,,
J080357.51+362937.7,J080357.51+362937.7,Sb(f) ,18.04,17.18,16.67,22.54,21.68,21.17,,,120.98962917,36.49382833,08 03 57.511,+36 29 37.78,5.975,37.529,0.7,Kautsch 2006,184.40782161,29.59267271,120.98962917,36.49382833,120.171308,36.63540943,115.47280336,15.75496442,J080357.51+362937.7,0.13,0.09,0.09,0.676,0.7,0.717,3.1,3.235,3.194,32.064,37.529,34.589,6.649,5.975,4.489,J080357.51+362937.7,J080357.51+362937.7,J080357.51+362937.7,120.98962917,36.49382833,J080357.51+362937.7,J080357.51+362937.7,False,unmatched,,,
J080416.19+433821.0,J080416.19+433821.0,Scd(f),17.38,16.9,16.36,23.33,22.85,22.31,0.0633,0.0001167,121.067475,43.63919139,08 04 16.194,+43 38 21.09,5.93,51.32,0.797,Kautsch 2006,176.30368437,31.06007479,121.067475,43.63919139,120.1979488,43.78098871,113.8878104,22.74240913,J080416.19+433821.0,0.18,0.15,0.17,0.795,0.797,0.82,2.406,2.407,2.879,48.38,51.32,51.751,7.021,5.93,5.304,J080416.19+433821.0,J080416.19+433821.0,J080416.19+433821.0,121.067475,43.63919139,J080416.19+433821.0,J080416.19+433821.0,False,unmatched,,,
J080435.10+355951.8,J080435.10+355951.8,Sd(f) ,16.65,16.28,16.25,22.26,21.9,21.86,,,121.1462625,35.99773861,08 04 35.103,+35 59 51.86,6.25,58.525,0.836,Kautsch 2006,184.99650287,29.59949351,121.1462625,35.99773861,120.33141997,36.13998156,115.71059512,15.29717718,J080435.10+355951.8,0.02,0.02,0.04,0.849,0.836,0.82,2.602,2.453,2.434,59.894,58.525,69.385,7.791,6.25,7.994,J080435.10+355951.8,J080435.10+355951.8,J080435.10+355951.8,121.1462625,35.99773861,J080435.10+355951.8,J080435.10+355951.8,False,unmatched,,,
J080441.99+405035.3,J080441.99+405035.3,Scd(f),17.66,17.35,17.3,23.15,22.84,22.79,,,121.17499167,40.84314556,08 04 41.998,+40 50 35.32,3.884,32.668,0.778,Kautsch 2006,179.5268689,30.64960641,121.17499167,40.84314556,120.32710035,40.98543789,114.63437248,20.0329621,J080441.99+405035.3,0.03,0.08,0.09,0.778,0.778,0.755,2.273,2.335,2.175,33.098,32.668,34.336,4.525,3.884,3.866,J080441.99+405035.3,J080441.99+405035.3,J080441.99+405035.3,121.17499167,40.84314556,J080441.99+405035.3,J080441.99+405035.3,False,unmatched,,,
J080458.57+381603.8,J080458.57+381603.8,Sb(f) ,16.01,15.16,14.69,20.99,20.14,19.68,,,121.24404167,38.26774083,08 04 58.570,+38 16 03.87,3.716,65.737,0.639,Kautsch 2006,182.46501197,30.18471864,121.24404167,38.26774083,120.41443275,38.41036021,115.28160216,17.53093453,J080458.57+381603.8,0.05,0.04,0.04,0.662,0.639,0.605,2.859,3.054,3.203,51.074,65.737,73.152,3.455,3.716,3.653,J080458.57+381603.8,J080458.57+381603.8,J080458.57+381603.8,121.24404167,38.26774083,J080458.57+381603.8,J080458.57+381603.8,False,unmatched,,,
J080507.08+432410.9,J080507.08+432410.9,Sc(f) ,17.09,16.29,15.86,21.63,20.83,20.39,0.0544,9.087e-05,121.27953333,43.40303861,08 05 07.088,+43 24 10.94,3.062,29.58,0.733,Kautsch 2006,176.60488218,31.17374514,121.27953333,43.40303861,120.41238683,43.54572618,114.107309,22.54651414,J080507.08+432410.9,0.02,0.01,0.01,0.746,0.733,0.729,2.395,2.518,2.53,30.075,29.58,32.813,3.992,3.062,3.188,J080507.08+432410.9,J080507.08+432410.9,J080507.08+432410.9,121.27953333,43.40303861,J080507.08+432410.9,J080507.08+432410.9,False,unmatched,,,
J080510.29+470304.5,J080510.29+470304.5,Sb(f) ,14.92,14.3,13.97,21.51,20.89,20.56,,,121.2929,47.05127556,08 05 10.296,+47 03 04.59,3.788,86.272,0.661,Kautsch 2006,172.37375742,31.70223665,121.2929,47.05127556,120.39496103,47.19395371,113.2092867,26.10185493,J080510.29+470304.5,0.02,0.04,0.02,0.663,0.661,0.653,2.605,2.839,2.876,81.536,86.272,82.684,3.882,3.788,3.245,J080510.29+470304.5,J080510.29+470304.5,J080510.29+470304.5,121.2929,47.05127556,J080510.29+470304.5,J080510.29+470304.5,False,unmatched,,,
J080517.25+471826.8,J080517.25+471826.8,Sb(f) ,17.52,16.89,16.57,21.58,20.94,20.63,0.0497,8.098e-05,121.32190833,47.30746472,08 05 17.258,+47 18 26.87,4.606,33.362,0.72,Kautsch 2006,172.07760544,31.75294066,121.32190833,47.30746472,120.42172583,47.45025908,113.16486798,26.35569349,J080517.25+471826.8,0.04,0.04,0.04,0.725,0.72,0.713,2.609,2.763,2.798,35.249,33.362,33.72,6.142,4.606,4.806,J080517.25+471826.8,J080517.25+471826.8,J080517.25+471826.8,121.32190833,47.30746472,J080517.25+471826.8,J080517.25+471826.8,False,unmatched,,,
J080517.27+450544.9,J080517.27+450544.9,Sc(f) ,16.03,15.49,15.13,21.23,20.7,20.33,0.0475,8.863e-05,121.32196667,45.09581,08 05 17.272,+45 05 44.92,3.2,45.644,0.624,Kautsch 2006,174.65193412,31.46171442,121.32196667,45.09581,120.44111484,45.23864544,113.72435121,24.2026662,J080517.27+450544.9,0.01,0.03,0.01,0.623,0.624,0.615,2.375,2.397,2.559,42.444,45.644,44.848,3.254,3.2,3.033,J080517.27+450544.9,J080517.27+450544.9,J080517.27+450544.9,121.32196667,45.09581,J080517.27+450544.9,J080517.27+450544.9,False,unmatched,,,
J080517.61+382753.1,J080517.61+382753.1,Sc(f) ,15.49,14.87,14.52,21.05,20.43,20.08,,,121.323375,38.46476111,08 05 17.610,+38 27 53.14,3.367,48.973,0.719,Kautsch 2006,182.25738293,30.28722649,121.323375,38.46476111,120.49258194,38.60770869,115.30051179,17.73675317,J080517.61+382753.1,0.01,,,0.717,0.719,0.717,2.292,2.39,2.443,49.006,48.973,55.909,3.844,3.367,3.58,J080517.61+382753.1,J080517.61+382753.1,J080517.61+382753.1,121.323375,38.46476111,J080517.61+382753.1,J080517.61+382753.1,False,unmatched,,,
J080523.83+382518.7,J080523.83+382518.7,Sc(f) ,16.85,16.46,16.25,22.19,21.8,21.59,,,121.349325,38.42188417,08 05 23.838,+38 25 18.78,3.263,40.998,0.623,Kautsch 2006,182.31088249,30.29806944,121.349325,38.42188417,120.51887526,38.56494059,115.33111456,17.69931343,J080523.83+382518.7,0.02,0.08,0.03,0.584,0.623,0.596,2.4,2.458,2.463,37.86,40.998,41.129,3.304,3.263,3.145,J080523.83+382518.7,J080523.83+382518.7,J080523.83+382518.7,121.349325,38.42188417,J080523.83+382518.7,J080523.83+382518.7,False,unmatched,,,
J080525.71+461714.6,J080525.71+461714.6,Sc(f) ,17.04,16.33,15.95,21.7,20.98,20.6,0.029,6.975e-05,121.35713333,46.28739861,08 05 25.712,+46 17 14.63,4.068,34.622,0.743,Kautsch 2006,173.27067347,31.64915198,121.35713333,46.28739861,120.46615283,46.4303592,113.45158928,25.36849925,J080525.71+461714.6,0.02,0.01,0.02,0.766,0.743,0.739,2.246,2.264,2.321,32.687,34.622,36.355,4.615,4.068,4.065,J080525.71+461714.6,J080525.71+461714.6,J080525.71+461714.6,121.35713333,46.28739861,J080525.71+461714.6,J080525.71+461714.6,False,unmatched,,,
J080531.84+393246.6,J080531.84+393246.6,Sd(f) ,16.32,15.68,15.39,22.18,21.53,21.25,,,121.382675,39.54628444,08 05 31.842,+39 32 46.62,5.746,70.491,0.814,Kautsch 2006,181.04073629,30.55388695,121.382675,39.54628444,120.54451684,39.68946337,115.09962702,18.80231807,J080531.84+393246.6,0.03,0.1,0.02,0.833,0.814,0.804,2.589,2.651,2.715,64.129,70.491,69.426,6.389,5.746,5.188,J080531.84+393246.6,J080531.84+393246.6,J080531.84+393246.6,121.382675,39.54628444,J080531.84+393246.6,J080531.84+393246.6,False,unmatched,,,
J080616.04+461719.0,J080616.04+461719.0,Scd(f),17.35,17.03,17.06,21.77,21.45,21.48,0.0362,5.55e-05,121.56684583,46.28861667,08 06 16.043,+46 17 19.02,4.374,31.698,0.769,Kautsch 2006,173.29126225,31.7930134,121.56684583,46.28861667,120.67640189,46.43245126,113.60739349,25.40298726,J080616.04+461719.0,0.03,0.03,0.21,0.773,0.769,0.757,2.198,2.338,2.185,31.886,31.698,34.661,5.254,4.374,5.479,J080616.04+461719.0,J080616.04+461719.0,J080616.04+461719.0,121.56684583,46.28861667,J080616.04+461719.0,J080616.04+461719.0,False,unmatched,,,
J080626.76+385626.5,J080626.76+385626.5,Sb(f) ,15.6,14.81,14.39,21.11,20.32,19.9,,,121.6115,38.94069944,08 06 26.760,+38 56 26.52,4.893,72.437,0.721,Kautsch 2006,181.77118271,30.60563767,121.6115,38.94069944,120.77802168,39.08484014,115.42197118,18.25030037,J080626.76+385626.5,0.03,0.02,0.02,0.73,0.721,0.705,2.747,2.773,2.771,64.853,72.437,72.532,5.014,4.893,4.502,J080626.76+385626.5,J080626.76+385626.5,J080626.76+385626.5,121.6115,38.94069944,J080626.76+385626.5,J080626.76+385626.5,False,unmatched,,,
J080642.90+471843.6,J080642.90+471843.6,Scd(f),17.54,17.13,17.07,22.67,22.26,22.19,0.0226,6.151e-05,121.67875833,47.31212278,08 06 42.902,+47 18 43.64,4.868,35.224,0.78,Kautsch 2006,172.1057347,31.99375986,121.67875833,47.31212278,120.77949955,47.45640383,113.42638629,26.41636086,J080642.90+471843.6,0.04,0.19,0.07,0.789,0.78,0.756,2.403,2.486,2.177,33.637,35.224,34.16,4.153,4.868,4.427,J080642.90+471843.6,J080642.90+471843.6,J080642.90+471843.6,121.67875833,47.31212278,J080642.90+471843.6,J080642.90+471843.6,False,unmatched,,,
J080648.54+392535.9,J080648.54+392535.9,Sc(f) ,17.03,16.25,15.8,21.62,20.83,20.38,,,121.70225417,39.42665556,08 06 48.541,+39 25 35.96,3.668,37.082,0.667,Kautsch 2006,181.23392386,30.77189885,121.70225417,39.42665556,120.86559233,39.57116635,115.38152499,18.73982107,J080648.54+392535.9,0.03,0.02,0.02,0.655,0.667,0.662,2.62,2.69,2.851,34.751,37.082,28.271,4.12,3.668,2.563,J080648.54+392535.9,J080648.54+392535.9,J080648.54+392535.9,121.70225417,39.42665556,J080648.54+392535.9,J080648.54+392535.9,False,unmatched,,,
J080658.75+463346.8,J080658.75+463346.8,Scd(f),15.47,14.69,14.26,21.61,20.83,20.39,0.0221,6.891e-05,121.74482083,46.56300472,08 06 58.757,+46 33 46.82,5.47,79.792,0.779,Kautsch 2006,172.98884108,31.94914798,121.74482083,46.56300472,120.8524378,46.70757449,113.66930524,25.69831472,J080658.75+463346.8,0.01,0.07,0.01,0.777,0.779,0.776,2.491,2.548,2.497,68.497,79.792,73.362,5.464,5.47,4.152,J080658.75+463346.8,J080658.75+463346.8,J080658.75+463346.8,121.74482083,46.56300472,J080658.75+463346.8,J080658.75+463346.8,False,unmatched,,,
J080706.93+472016.7,J080706.93+472016.7,Sc(f) ,17.42,16.87,16.5,22.64,22.08,21.71,0.0472,5.179e-05,121.77890833,47.33797722,08 07 06.938,+47 20 16.72,4.003,37.317,0.739,Kautsch 2006,172.08464609,32.06416762,121.77890833,47.33797722,120.87968811,47.48267404,113.49335644,26.45735938,J080706.93+472016.7,0.03,0.04,0.03,0.747,0.739,0.735,2.414,2.344,2.566,33.651,37.317,38.76,4.167,4.003,3.992,J080706.93+472016.7,J080706.93+472016.7,J080706.93+472016.7,121.77890833,47.33797722,J080706.93+472016.7,J080706.93+472016.7,False,unmatched,,,
J080721.80+384611.4,J080721.80+384611.4,Sc(f) ,16.01,15.23,14.81,21.14,20.36,19.93,,,121.84087083,38.76984222,08 07 21.809,+38 46 11.43,3.714,45.197,0.725,Kautsch 2006,182.00785071,30.7458658,121.84087083,38.76984222,121.00902995,38.91493816,115.6449645,18.12296308,J080721.80+384611.4,0.02,0.01,0.01,0.738,0.725,0.719,2.561,2.602,2.662,42.423,45.197,44.661,4.158,3.714,3.124,J080721.80+384611.4,J080721.80+384611.4,J080721.80+384611.4,121.84087083,38.76984222,J080721.80+384611.4,J080721.80+384611.4,False,unmatched,,,
J080739.14+474802.0,J080739.14+474802.0,Sc(f) ,16.62,15.95,15.57,21.23,20.56,20.17,0.04,5.956e-05,121.91310417,47.80057028,08 07 39.145,+47 48 02.05,3.427,37.35,0.749,Kautsch 2006,171.5535927,32.20546377,121.91310417,47.80057028,121.01002387,47.94581531,113.47022631,26.92827645,J080739.14+474802.0,0.01,0.01,0.01,0.743,0.749,0.735,2.411,2.491,2.542,32.891,37.35,39.743,3.445,3.427,3.166,J080739.14+474802.0,J080739.14+474802.0,J080739.14+474802.0,121.91310417,47.80057028,J080739.14+474802.0,J080739.14+474802.0,False,unmatched,,,
J080824.80+462202.9,J080824.80+462202.9,Sc(f) ,16.97,16.47,16.29,22.07,21.56,21.38,0.032,5.32e-05,122.1033625,46.36749444,08 08 24.807,+46 22 02.98,3.918,39.973,0.74,Kautsch 2006,173.25334203,32.17042819,122.1033625,46.36749444,121.21364737,46.51355485,113.98625494,25.5658162,J080824.80+462202.9,0.02,0.07,0.04,0.763,0.74,0.734,2.402,2.514,2.311,38.724,39.973,37.156,4.608,3.918,3.385,J080824.80+462202.9,J080824.80+462202.9,J080824.80+462202.9,122.1033625,46.36749444,J080824.80+462202.9,J080824.80+462202.9,False,unmatched,,,
J080831.35+373511.7,J080831.35+373511.7,Sc(f) ,15.45,15.14,15.01,21.98,21.67,21.54,,,122.13064167,37.58659194,08 08 31.354,+37 35 11.73,3.009,67.76,0.689,Kautsch 2006,183.40949242,30.72338042,122.13064167,37.58659194,121.3073264,37.73290499,116.15231482,17.01932048,J080831.35+373511.7,0.01,0.03,0.03,0.705,0.689,0.677,2.154,2.207,2.155,64.31,67.76,70.19,3.163,3.009,3.084,J080831.35+373511.7,J080831.35+373511.7,J080831.35+373511.7,122.13064167,37.58659194,J080831.35+373511.7,J080831.35+373511.7,False,unmatched,,,
J080848.56+472333.9,J080848.56+472333.9,Sc(f) ,16.93,16.23,15.78,21.73,21.03,20.58,0.0538,9.837e-05,122.20234583,47.39277417,08 08 48.563,+47 23 33.99,4.001,38.859,0.736,Kautsch 2006,172.05804902,32.35528958,122.20234583,47.39277417,121.30379426,47.53922503,113.7904411,26.57816013,J080848.56+472333.9,0.02,0.01,0.01,0.718,0.736,0.73,2.439,2.429,2.463,33.087,38.859,38.85,3.744,4.001,3.429,J080848.56+472333.9,J080848.56+472333.9,J080848.56+472333.9,122.20234583,47.39277417,J080848.56+472333.9,J080848.56+472333.9,False,unmatched,,,
J080856.14+385309.1,J080856.14+385309.1,Sa(f) ,16.15,15.28,14.88,19.51,18.64,18.24,,,122.23392083,38.88588861,08 08 56.141,+38 53 09.20,4.041,51.657,0.432,Kautsch 2006,181.94684859,31.06910706,122.23392083,38.88588861,121.40208951,39.03261009,115.93212154,18.30412871,J080856.14+385309.1,0.02,0.02,0.02,0.396,0.432,0.438,3.04,3.047,3.101,47.519,51.657,56.894,4.564,4.041,3.915,J080856.14+385309.1,J080856.14+385309.1,J080856.14+385309.1,122.23392083,38.88588861,J080856.14+385309.1,J080856.14+385309.1,False,unmatched,,,
