galaxy,source_file,beta_mode,beta_raw,beta_formula,beta,beta_clipped,beta_hit_lower,beta_hit_upper,beta_saturation_ratio,beta_z,beta_numerator,beta_denominator,beta_g_choice,beta_sigma_choice,gbar_char_median,gbar_char_logmean,sigma_char_mean,sigma_char_median,sigma_char_rms,n_sigma_positive,formula_g0,formula_sigma0,formula_p,formula_q,formula_lambda_beta,structural_mode,sigma_proxy_mode,sigma_damping_mode,sigma_positive_only,D_bg,upsilon_disk,upsilon_bul,rmse_kmps,mae_kmps,mean_absolute_fractional_error,median_absolute_fractional_error,chi_square,reduced_chi_square,n_points_total,n_points_valid,detail_table,plot_path,status,error
NGC3877,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3877_normalized.csv,formula,,848.2236654725962,848.2236654725962,848.2236654725962,False,False,0.4241118327362981,0.7364482495819284,,,gbar_char_logmean,sigma_char_rms,5055.686628571429,5252.418023885908,0.01759640007454832,0.0,0.04497869503007569,2,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.093302413793573,24.021429648472235,0.26245222733436474,0.1610963215082844,277.95279331173975,23.162732775978313,13,13,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3877_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3877_rotation_curve.png,ok,
NGC3893,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3893_normalized.csv,formula,,1476.6865446821437,1476.6865446821437,1476.6865446821437,False,False,0.7383432723410719,2.821801216223681,,,gbar_char_logmean,sigma_char_rms,3104.9381882295975,3494.771820901558,0.18485853744705233,0.14079341448180618,0.25901892156410183,6,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.80881231451993,28.725966101179267,0.16821117991266027,0.1820346768595878,161.74827232357194,17.97203025817466,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3893_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3893_rotation_curve.png,ok,
NGC3917,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3917_normalized.csv,formula,,1172.1953872089393,1172.1953872089393,1172.1953872089393,False,False,0.5860976936044696,1.41602905938965,,,gbar_char_logmean,sigma_char_rms,1401.0041762452108,1242.4668338034214,0.33987408324436463,0.34646457626885974,0.3656042714933764,16,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,23.877475156423095,21.946744037947216,0.19587879680239464,0.17530187615202067,537.7229376534549,33.60768360334093,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3917_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3917_rotation_curve.png,ok,
NGC3949,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3949_normalized.csv,formula,,863.7647235617857,863.7647235617857,863.7647235617857,False,False,0.43188236178089284,0.7601988263112643,,,gbar_char_logmean,sigma_char_rms,8354.517986270024,8026.112084205152,0.01148409705506331,0.0,0.030384064839826756,1,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,32.020504448446765,28.008295777833776,0.19113127056488488,0.21703134917738376,196.60921299929709,32.768202166549514,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3949_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3949_rotation_curve.png,ok,
NGC3953,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3953_normalized.csv,formula,,3.832268633733711e-08,3.832268633733711e-08,3.832268633733711e-08,False,False,1.9161343168668555e-11,1.9161343169035713e-11,,,gbar_char_logmean,sigma_char_rms,6368.252248779825,6146.810842889016,0.0,0.0,0.0,0,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,18.266390697977915,17.32294665590406,0.0818601811758633,0.08732603517656926,69.0729311797792,9.867561597111315,8,8,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3953_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3953_rotation_curve.png,ok,
NGC3972,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3972_normalized.csv,formula,,1293.9631685484585,1293.9631685484585,1293.9631685484585,False,False,0.6469815842742292,1.8327134094239808,,,gbar_char_logmean,sigma_char_rms,1960.3350696361863,1827.6612023242815,0.2959795442299969,0.3111309762398391,0.3216790403792277,9,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.039877223450148,17.223071934046565,0.16290245808442944,0.15456061978454416,151.29592490626277,16.810658322918087,10,10,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3972_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3972_rotation_curve.png,ok,
NGC3992,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC3992_normalized.csv,formula,,1330.6358027458757,1330.6358027458757,1330.6358027458757,False,False,0.6653179013729379,1.9879100319443872,,,gbar_char_logmean,sigma_char_rms,1655.6918095930232,1691.0865557017491,0.3445911995894088,0.35143363372991643,0.3770984855655201,9,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,50.11189977756977,45.995525486845644,0.1848500880908028,0.18730560728243262,561.3143753444821,70.16429691806026,9,9,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC3992_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC3992_rotation_curve.png,ok,
NGC4010,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4010_normalized.csv,formula,,1128.480185483926,1128.480185483926,1128.480185483926,False,False,0.5642400927419631,1.2948416853959128,,,gbar_char_logmean,sigma_char_rms,1615.7787131809846,1635.1392377162035,0.1965849055525952,0.26236995927614887,0.2540304818058713,8,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,16.416507146363642,14.37741898107972,0.14216839538357115,0.17130733256610797,132.4868392314415,12.044258111949228,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4010_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4010_rotation_curve.png,ok,
NGC4013,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4013_normalized.csv,formula,,1245.3094276594775,1245.3094276594775,1245.3094276594775,False,False,0.6226547138297387,1.6500927311141547,,,gbar_char_logmean,sigma_char_rms,1138.8862424505674,1408.061189332279,0.28164642814110086,0.24885181402289958,0.375933235776614,27,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,37.443571271544364,32.00894786846142,0.18007776436019277,0.1611321753219138,1971.9027229657306,56.340077799020875,36,36,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4013_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4013_rotation_curve.png,ok,
NGC4051,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4051_normalized.csv,formula,,3.055220006511813e-08,3.055220006511813e-08,3.055220006511813e-08,False,False,1.5276100032559065e-11,1.5276100032792424e-11,,,gbar_char_logmean,sigma_char_rms,4485.998497706421,4900.45486322508,0.0,0.0,0.0,0,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.682131008832755,27.48977834687648,0.19648713205047794,0.19603448275862076,104.70544359698776,17.450907266164627,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4051_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4051_rotation_curve.png,ok,
NGC4068,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4068_normalized.csv,formula,,499.66259193496904,499.66259193496904,499.66259193496904,False,False,0.24983129596748452,0.3330334825013651,,,gbar_char_logmean,sigma_char_rms,458.40876758835077,403.4461294102056,0.1793420347524369,0.12098525911489796,0.2648050391152559,3,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,4.109845329983392,3.3357576420691246,0.1916416315872446,0.146982353748137,10.31282180643179,2.0625643612863582,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4068_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4068_rotation_curve.png,ok,
NGC4085,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4085_normalized.csv,formula,,3.8897377006276526e-08,3.8897377006276526e-08,3.8897377006276526e-08,False,False,1.9448688503138262e-11,1.9448688503516513e-11,,,gbar_char_logmean,sigma_char_rms,6279.111731843575,6238.989006082419,0.0,0.0,0.0,0,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,33.53583468853068,29.69720148014877,0.38848772403783044,0.20791386992606534,219.1782268360194,36.5297044726699,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4085_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4085_rotation_curve.png,ok,
NGC4088,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4088_normalized.csv,formula,,735.9296911803241,735.9296911803241,735.9296911803241,False,False,0.367964845590162,0.5821904731450399,,,gbar_char_logmean,sigma_char_rms,4732.361785111256,4327.859358517689,0.012534310332859606,0.0,0.04315348308529505,2,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,50.78218274893985,43.76128930349676,0.2843357090381567,0.30560089241308563,618.848746118195,56.25897691983591,12,12,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4088_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4088_rotation_curve.png,ok,
NGC4100,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4100_normalized.csv,formula,,1332.781827143351,1332.781827143351,1332.781827143351,False,False,0.6663909135716755,1.9975202735218318,,,gbar_char_logmean,sigma_char_rms,1965.265297959518,2071.8489579062953,0.254681968128897,0.2935745699367275,0.3092836801238637,20,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,27.826240893332677,24.16021306299483,0.14011155439153009,0.15119421716688414,487.5048294506078,21.195862150026425,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4100_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4100_rotation_curve.png,ok,
NGC4138,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4138_normalized.csv,formula,,1387.9282414275629,1387.9282414275629,1387.9282414275629,False,False,0.6939641207137814,2.2675907228013448,,,gbar_char_logmean,sigma_char_rms,1860.9677558685448,2448.5831298572934,0.2334126615839732,0.2464124045769845,0.2970802073179875,5,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,30.14129301224558,25.87338585762661,0.16142728840777987,0.13451217549324496,26.803597563660272,4.467266260610045,7,7,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4138_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4138_rotation_curve.png,ok,
NGC4157,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4157_normalized.csv,formula,,1320.640675522789,1320.640675522789,1320.640675522789,False,False,0.6603203377613945,1.943950171787316,,,gbar_char_logmean,sigma_char_rms,2234.475216836735,2674.6843206517738,0.1431140767459089,0.0,0.2331505781103923,8,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.379782524148645,34.865694719209934,0.20338875307267426,0.21788164989336575,352.5838832148328,22.03649270092705,17,17,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4157_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4157_rotation_curve.png,ok,
NGC4183,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4183_normalized.csv,formula,,995.8641843030329,995.8641843030329,995.8641843030329,False,False,0.4979320921515164,0.9917624376457549,,,gbar_char_logmean,sigma_char_rms,670.1451766953198,577.1197050715907,0.5372390852916742,0.5104665126944049,0.5512716418711407,23,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,29.441174220618635,27.756212202191765,0.26453285538407423,0.24013903626522093,628.7938979232698,28.581540814694083,23,23,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4183_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4183_rotation_curve.png,ok,
NGC4214,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4214_normalized.csv,formula,,1337.0458649079965,1337.0458649079965,1337.0458649079965,False,False,0.6685229324539982,2.0167999475898033,,,gbar_char_logmean,sigma_char_rms,735.9389734293841,866.9150838264462,0.6935828018247564,0.7419640553634528,0.7462943636733217,14,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.565839751211023,20.507264516791118,0.26386172912621364,0.30361606585128476,166.5875275610792,12.814425197006093,14,14,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4214_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4214_rotation_curve.png,ok,
NGC4217,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4217_normalized.csv,formula,,1266.0640236429142,1266.0640236429142,1266.0640236429142,False,False,0.6330320118214571,1.7250333331894458,,,gbar_char_logmean,sigma_char_rms,5269.303887614678,5971.625162849993,0.04921300637564863,0.0,0.0926677998234189,7,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,64.35990461565244,47.633100052761556,0.39219727801921644,0.1308008708037457,1593.7372732521744,88.5409596251208,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4217_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4217_rotation_curve.png,ok,
NGC4389,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4389_normalized.csv,formula,,3.805723704325223e-08,3.805723704325223e-08,3.805723704325223e-08,False,False,1.9028618521626115e-11,1.9028618521988204e-11,,,gbar_char_logmean,sigma_char_rms,6119.834118101795,6104.233801582819,0.0,0.0,0.0,0,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.397816450798075,56.31212209049402,0.9893533787901543,0.8173451042097888,479.21468814459195,95.84293762891839,6,6,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4389_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4389_rotation_curve.png,ok,
NGC4559,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC4559_normalized.csv,formula,,1074.384546648141,1074.384546648141,1074.384546648141,False,False,0.5371922733240705,1.1607245133576325,,,gbar_char_logmean,sigma_char_rms,990.5384813412618,1105.733861534528,0.25060260147338265,0.2660708535866657,0.3367460007924292,21,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,22.024089913323305,19.25713944747237,0.1750155822142415,0.18983856319825662,666.3654209533373,21.495658740430237,32,32,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC4559_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC4559_rotation_curve.png,ok,
NGC5005,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5005_normalized.csv,formula,,1.444561530005011e-07,1.444561530005011e-07,1.444561530005011e-07,False,False,7.222807650025055e-11,7.222807650546743e-11,,,gbar_char_logmean,sigma_char_rms,21660.17275912335,23170.208889232446,0.0,0.0,0.0,0,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.02955192190641,53.236780920756786,0.21456873998303921,0.216260082715879,251.4164593960225,14.789203493883676,18,18,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC5005_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC5005_rotation_curve.png,ok,
NGC5033,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5033_normalized.csv,formula,,1486.4988290599288,1486.4988290599288,1486.4988290599288,False,False,0.7432494145299644,2.8948304564497525,,,gbar_char_logmean,sigma_char_rms,1316.8768980570999,2070.048818358792,0.36281272901693756,0.45102965072842754,0.4486074125148343,16,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,59.10329511011691,54.379833545750124,0.26104569390677107,0.3014092748865786,7351.922139944145,350.0915304735307,22,22,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC5033_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC5033_rotation_curve.png,ok,
NGC5055,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5055_normalized.csv,formula,,1454.9910994756797,1454.9910994756797,1454.9910994756797,False,False,0.7274955497378398,2.669664840474935,,,gbar_char_logmean,sigma_char_rms,3173.368248375824,3114.545459378469,0.17135972019754675,0.0,0.2749704139621604,13,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,57.569891525216086,51.827277262366195,0.28245700845706495,0.28863113786339445,94402.48855178502,3496.3884648809267,28,28,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC5055_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC5055_rotation_curve.png,ok,
NGC5371,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5371_normalized.csv,formula,,824.573962648126,824.573962648126,824.573962648126,False,False,0.412286981324063,0.7015107173445083,,,gbar_char_logmean,sigma_char_rms,4393.762316831684,4048.743956016753,0.018741445535539206,0.0,0.05558247706118898,3,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,35.60679280387966,31.43459867740621,0.138684742682331,0.13206924789598626,2411.587296433867,133.9770720241037,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC5371_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC5371_rotation_curve.png,ok,
NGC5585,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5585_normalized.csv,formula,,1148.7609946767475,1148.7609946767475,1148.7609946767475,False,False,0.5743804973383737,1.3495163960919678,,,gbar_char_logmean,sigma_char_rms,1093.1413466299566,928.9264754329391,0.3267524681495944,0.2904474291971676,0.46603735019459697,13,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,19.49707581710923,15.554336188167065,0.22200904039143676,0.2308586472432657,2742.373083352746,119.23361231968461,24,24,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC5585_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC5585_rotation_curve.png,ok,
NGC5907,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5907_normalized.csv,formula,,1229.468988253212,1229.468988253212,1229.468988253212,False,False,0.614734494126606,1.5956125963911756,,,gbar_char_logmean,sigma_char_rms,1250.7879660404624,1428.5507842734771,0.3041844881639825,0.3121958936637477,0.3583073128524756,19,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,41.86169154019405,35.37424161641318,0.1625695340271501,0.16371121865960708,4506.138950888904,250.34105282716135,19,19,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC5907_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC5907_rotation_curve.png,ok,
NGC5985,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC5985_normalized.csv,formula,,1652.330360142695,1652.330360142695,1652.330360142695,False,False,0.8261651800713475,4.7525874298971456,,,gbar_char_logmean,sigma_char_rms,3347.1764769820966,3039.027176141767,0.4967086874009746,0.4916300238661504,0.5016715018870782,33,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,78.08518709868176,77.2942594977356,0.27172270826286365,0.2691608927001462,8045.889295124208,251.4340404726315,33,33,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC5985_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC5985_rotation_curve.png,ok,
NGC6015,C:\Users\mincu\Desktop\topological_gravity_project\data\processed\sparc_normalized_beta_abar\NGC6015_normalized.csv,formula,,1366.2871620678584,1366.2871620678584,1366.2871620678584,False,False,0.6831435810339292,2.156003603345277,,,gbar_char_logmean,sigma_char_rms,1362.6143442616171,1428.604068416839,0.39090360523775924,0.3204833600704017,0.4841294473217124,40,608.3984930448789,0.5272732878135848,1.0,1.0,1.0,sigma_over_r,log_ratio,bar_over_obs,True,0.0,1.0,1.0,39.85755360189813,31.37134139059457,0.2076374768247063,0.17739048957416786,4040.9458762741942,93.9754854947487,44,44,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\tables\NGC6015_rotation_table.csv,C:\Users\mincu\Desktop\topological_gravity_project\outputs\galaxy_rotation\pipeline_beta_formula\2026-03-22_124004_formula\figures\NGC6015_rotation_curve.png,ok,
