r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
26.59,180.0,118.45436674095218,6.0,NGC4013,29.63,103.24,49.95,1218.503196690485,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,5,2.3671029408355007,0.03355433736321878,0.8720468014249995,0.17694579624809248,0.1543050156437487,4.29733305819732,1000000.0,2.0067103972987663,2.375934255944069,0.01215066828675577,0.4958503004027739,86540580121.68549,0.991734756752129,0.14486614759344363,0.006566406529005628,0.5096532201262166,0.0908357812080609,0.9017179427293727,1.7313814775909184,2.5119690884289443,2.509653220126217,0.002315868302727342,1.0038566373365398,16.98844067090722,9.083578120906092,0.6925525910367674,1.0,1072839.92386422,6078.023006719704,402.0132233505223,419.10150172562845,-239.10150172562845,61.54563325904782,NGC4013_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.41,180.0,116.55454731583835,8.0,NGC4013,29.1,101.58,49.19,1182.0503465888362,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,5,2.3671029408355007,0.03355433736321878,0.8720468014249995,0.17694579624809248,0.1543050156437487,4.29733305819732,1000000.0,2.0067103972987663,2.375934255944069,0.01215066828675577,0.4958503004027739,86540580121.68549,0.991734756752129,0.14486614759344363,0.006566406529005628,0.5096532201262166,0.0908357812080609,0.9017179427293727,1.7313814775909184,2.5119690884289443,2.509653220126217,0.002315868302727342,1.0038566373365398,16.98844067090722,9.083578120906092,0.6925525910367674,1.0,1072839.92386422,5719.801314796579,395.95423225238324,412.7526093661604,-232.7526093661604,63.44545268416165,NGC4013_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.1,180.0,114.97151038409471,5.0,NGC4013,28.45,100.24,48.59,1153.0249110320285,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,5,2.3671029408355007,0.03355433736321878,0.8720468014249995,0.17694579624809248,0.1543050156437487,4.29733305819732,1000000.0,2.0067103972987663,2.375934255944069,0.01215066828675577,0.4958503004027739,86540580121.68549,0.991734756752129,0.14486614759344363,0.006566406529005628,0.5096532201262166,0.0908357812080609,0.9017179427293727,1.7313814775909184,2.5119690884289443,2.509653220126217,0.002315868302727342,1.0038566373365398,16.98844067090722,9.083578120906092,0.6925525910367674,1.0,1072839.92386422,5442.348828152276,391.0626574745778,407.61311346800284,-227.61311346800284,65.02848961590529,NGC4013_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.8,180.0,113.47812167990797,5.0,NGC4013,28.02,98.94,47.99,1125.0,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,5,2.3671029408355007,0.03355433736321878,0.8720468014249995,0.17694579624809248,0.1543050156437487,4.29733305819732,1000000.0,2.0067103972987663,2.375934255944069,0.01215066828675577,0.4958503004027739,86540580121.68549,0.991734756752129,0.14486614759344363,0.006566406529005628,0.5096532201262166,0.0908357812080609,0.9017179427293727,1.7313814775909184,2.5119690884289443,2.509653220126217,0.002315868302727342,1.0038566373365398,16.98844067090722,9.083578120906092,0.6925525910367674,1.0,1072839.92386422,5181.005326723234,386.2809255058152,402.60431879157625,-222.60431879157625,66.52187832009203,NGC4013_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.61,178.0,111.83732382348927,5.0,NGC4013,27.59,97.5,47.33,1070.0439040864574,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,5,2.3671029408355007,0.03355433736321878,0.8720468014249995,0.17694579624809248,0.1543050156437487,4.29733305819732,1000000.0,2.0067103972987663,2.375934255944069,0.01215066828675577,0.4958503004027739,86540580121.68549,0.991734756752129,0.14486614759344363,0.006566406529005628,0.5096532201262166,0.0908357812080609,0.9017179427293727,1.7313814775909184,2.5119690884289443,2.509653220126217,0.002315868302727342,1.0038566373365398,16.98844067090722,9.083578120906092,0.6925525910367674,1.0,1072839.92386422,4901.423171039248,380.96081175689466,397.0374379003473,-219.0374379003473,66.16267617651073,NGC4013_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.31,174.0,110.56759290135605,5.0,NGC4013,27.59,96.31,46.78,998.87825800066,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,5,2.3671029408355007,0.03355433736321878,0.8720468014249995,0.17694579624809248,0.1543050156437487,4.29733305819732,1000000.0,2.0067103972987663,2.375934255944069,0.01215066828675577,0.4958503004027739,86540580121.68549,0.991734756752129,0.14486614759344363,0.006566406529005628,0.5096532201262166,0.0908357812080609,0.9017179427293727,1.7313814775909184,2.5119690884289443,2.509653220126217,0.002315868302727342,1.0038566373365398,16.98844067090722,9.083578120906092,0.6925525910367674,1.0,1072839.92386422,4677.643736810595,376.5360297006505,392.4341655140759,-218.43416551407591,63.43240709864395,NGC4013_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.01,170.0,108.99726693821272,10.0,NGC4013,26.19,95.16,46.25,931.9574330861012,NGC4013,NGC4013,Bizyaev_2014,,False,unique_to_2014,PGC2239618,,EON_179.598_44.230,PGC2239618,PGC2239618,179.597916,44.229671,r,6.57,0.16,1.63,0.12,0.2480974124809741,4.030674846625767,22.33,0.17,-0.001,16.5,0.06,SD,7200.0,PGC2239618,NED,thick_like,PGC2239618,PGC2239618,PGC2239618,179.597916,44.229671,PGC2239618,PGC2239618,NED,,True,coord_review,NGC4013,66.0,0.2836401992169861,Bizyaev_2014,0.35,5,2.3671029408355007,0.03355433736321878,0.8720468014249995,0.17694579624809248,0.1543050156437487,4.29733305819732,1000000.0,2.0067103972987663,2.375934255944069,0.01215066828675577,0.4958503004027739,86540580121.68549,0.991734756752129,0.14486614759344363,0.006566406529005628,0.5096532201262166,0.0908357812080609,0.9017179427293727,1.7313814775909184,2.5119690884289443,2.509653220126217,0.002315868302727342,1.0038566373365398,16.98844067090722,9.083578120906092,0.6925525910367674,1.0,1072839.92386422,4468.846957543129,372.2619294977831,387.89089748718317,-217.89089748718317,61.00273306178728,NGC4013_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.21,4.68,6.901594018775662,3.65,NGC4068,0.92,6.84,0.0,104.29714285714284,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,0.35,1,2.308835978121828,0.0,1.0,0.0,0.0,0.0,9.909583034949466e-06,2.1348524185649818,2.3840140594118235,0.2160493827160494,0.5,145054736.8955648,1.0,0.0,0.0,0.30883597812182817,0.0,1.0,2.4065160158422776,2.308835978121828,2.308835978121828,0.0,1.0,10.294532604094272,9.999999999999999e-11,0.9626064063373111,1.0,9.909583034949466e-06,0.0,0.0,6.901594018775662,-2.2215940187756624,-2.2215940187756624,NGC4068_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.64,13.1,17.174693592608865,3.44,NGC4068,4.01,16.7,0.0,268.14062499999994,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,0.35,1,2.308835978121828,0.0,1.0,0.0,0.0,0.0,9.909583034949466e-06,2.1348524185649818,2.3840140594118235,0.2160493827160494,0.5,145054736.8955648,1.0,0.0,0.0,0.30883597812182817,0.0,1.0,2.4065160158422776,2.308835978121828,2.308835978121828,0.0,1.0,10.294532604094272,9.999999999999999e-11,0.9626064063373111,1.0,9.909583034949466e-06,0.0,0.0,17.174693592608865,-4.074693592608865,-4.074693592608865,NGC4068_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06,22.5,22.809009184968993,2.45,NGC4068,7.7,21.47,0.0,477.5943396226415,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,0.35,1,2.308835978121828,0.0,1.0,0.0,0.0,0.0,9.909583034949466e-06,2.1348524185649818,2.3840140594118235,0.2160493827160494,0.5,145054736.8955648,1.0,0.0,0.0,0.30883597812182817,0.0,1.0,2.4065160158422776,2.308835978121828,2.308835978121828,0.0,1.0,10.294532604094272,9.999999999999999e-11,0.9626064063373111,1.0,9.909583034949466e-06,0.0,0.0,22.809009184968993,-0.30900918496899266,-0.30900918496899266,NGC4068_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.48,30.4,26.494142748917163,1.71,NGC4068,12.5,23.36,0.0,624.4324324324324,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,0.35,1,2.308835978121828,0.0,1.0,0.0,0.0,0.0,9.909583034949466e-06,2.1348524185649818,2.3840140594118235,0.2160493827160494,0.5,145054736.8955648,1.0,0.0,0.0,0.30883597812182817,0.0,1.0,2.4065160158422776,2.308835978121828,2.308835978121828,0.0,1.0,10.294532604094272,9.999999999999999e-11,0.9626064063373111,1.0,9.909583034949466e-06,0.0,0.0,26.494142748917163,3.9058572510828355,3.9058572510828355,NGC4068_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.91,36.0,29.509661129874058,1.7,NGC4068,17.24,23.95,0.0,678.5340314136126,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,0.35,1,2.308835978121828,0.0,1.0,0.0,0.0,0.0,9.909583034949466e-06,2.1348524185649818,2.3840140594118235,0.2160493827160494,0.5,145054736.8955648,1.0,0.0,0.0,0.30883597812182817,0.0,1.0,2.4065160158422776,2.308835978121828,2.308835978121828,0.0,1.0,10.294532604094272,9.999999999999999e-11,0.9626064063373111,1.0,9.909583034949466e-06,0.0,0.0,29.509661129874058,6.490338870125942,6.490338870125942,NGC4068_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.33,41.9,30.09371529073803,4.97,NGC4068,19.86,22.61,0.0,753.4806866952789,NGC4068,NGC4068,Bizyaev_2014,,False,unique_to_2014,PGC2415360,,EON_181.180_52.453,PGC2415360,PGC2415360,181.179565,52.453362,r,5.0,0.28,0.74,0.06,0.148,6.756756756756757,21.44,0.16,0.041,17.45,0.06,SD,18667.0,PGC2415360,NED,intermediate,PGC2415360,PGC2415360,PGC2415360,181.179565,52.453362,PGC2415360,PGC2415360,NED,,True,coord_review,NGC4068,68.0,0.1703601224655116,Bizyaev_2014,0.35,1,2.308835978121828,0.0,1.0,0.0,0.0,0.0,9.909583034949466e-06,2.1348524185649818,2.3840140594118235,0.2160493827160494,0.5,145054736.8955648,1.0,0.0,0.0,0.30883597812182817,0.0,1.0,2.4065160158422776,2.308835978121828,2.308835978121828,0.0,1.0,10.294532604094272,9.999999999999999e-11,0.9626064063373111,1.0,9.909583034949466e-06,0.0,0.0,30.09371529073803,11.80628470926197,11.80628470926197,NGC4068_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.74,84.9,137.12,11.3,NGC4088,0.0,137.12,0.0,4142.534482758621,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,0.35,1,2.1847091684983093,0.14707716743538723,0.9285099735944953,0.1410277806177707,0.13094570085749654,0.6861554724932819,968310.7678124715,2.0615558238991416,2.222313651164027,0.07430997876857749,0.2433625401470132,43117577877.2855,0.5671304235897192,0.101591877200093,0.02806816172431054,0.26291256924107326,0.10331065003893491,0.9602967218067203,2.513237156414226,2.2863010456984023,2.2629125692410734,0.02338847645732889,1.063863991210908,8.763752308069108,10.331065003993492,1.0052948625660905,1.0,968310.7678124715,219451.6225421783,617.9367469437226,632.9673906477254,-548.0673906477255,-52.22,NGC4088_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,136.0,180.27,9.9,NGC4088,0.0,180.27,0.0,5284.571428571428,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,0.35,1,2.1847091684983093,0.14707716743538723,0.9285099735944953,0.1410277806177707,0.13094570085749654,0.6861554724932819,968310.7678124715,2.0615558238991416,2.222313651164027,0.07430997876857749,0.2433625401470132,43117577877.2855,0.5671304235897192,0.101591877200093,0.02806816172431054,0.26291256924107326,0.10331065003893491,0.9602967218067203,2.513237156414226,2.2863010456984023,2.2629125692410734,0.02338847645732889,1.063863991210908,8.763752308069108,10.331065003993492,1.0052948625660905,1.0,968310.7678124715,54237.69244152645,435.69705478157937,471.517970437334,-335.517970437334,-44.27000000000001,NGC4088_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.24,162.0,241.53337243536348,8.0,NGC4088,16.92,240.94,0.0,5008.396946564885,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,0.35,1,2.1847091684983093,0.14707716743538723,0.9285099735944953,0.1410277806177707,0.13094570085749654,0.6861554724932819,968310.7678124715,2.0615558238991416,2.222313651164027,0.07430997876857749,0.2433625401470132,43117577877.2855,0.5671304235897192,0.101591877200093,0.02806816172431054,0.26291256924107326,0.10331065003893491,0.9602967218067203,2.513237156414226,2.2863010456984023,2.2629125692410734,0.02338847645732889,1.063863991210908,8.763752308069108,10.331065003993492,1.0052948625660905,1.0,968310.7678124715,24197.73514104288,356.08444523604885,430.2725905040486,-268.2725905040486,-79.53337243536348,NGC4088_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.72,182.0,247.18580076533524,6.1,NGC4088,42.24,243.55,0.0,3798.6238532110087,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,0.35,2,2.3317863359336966,0.10331065003893491,0.9645345415302629,0.15082543483919783,0.14547634164372822,1.445541975873543,968310.7678124715,2.0150879702026274,2.350512868365156,0.029965753424657533,0.5067732198806106,137738539364.0437,1.0136394485039601,0.04548529023529424,0.019791312267995197,0.26291256924107326,0.10331065003893491,0.9602967218067203,2.513237156414226,2.2863010456984023,2.2629125692410734,0.02338847645732889,1.063863991210908,8.763752308069108,10.331065003993492,1.0052948625660905,1.0,968310.7678124715,18408.249786466673,400.6493955292949,470.76613964684145,-288.76613964684145,-65.18580076533524,NGC4088_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.47,179.0,235.3753226232521,7.0,NGC4088,48.71,230.28,0.0,3060.2674307545367,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,0.35,2,2.3317863359336966,0.10331065003893491,0.9645345415302629,0.15082543483919783,0.14547634164372822,1.445541975873543,968310.7678124715,2.0150879702026274,2.350512868365156,0.029965753424657533,0.5067732198806106,137738539364.0437,1.0136394485039601,0.04548529023529424,0.019791312267995197,0.26291256924107326,0.10331065003893491,0.9602967218067203,2.513237156414226,2.2863010456984023,2.2629125692410734,0.02338847645732889,1.063863991210908,8.763752308069108,10.331065003993492,1.0052948625660905,1.0,968310.7678124715,12768.859410598412,365.63637405073007,434.84652525801033,-255.84652525801033,-56.37532262325209,NGC4088_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.19,174.0,225.54851761871547,6.2,NGC4088,53.67,219.07,0.0,2483.6751435602955,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,0.35,2,2.3317863359336966,0.10331065003893491,0.9645345415302629,0.15082543483919783,0.14547634164372822,1.445541975873543,968310.7678124715,2.0150879702026274,2.350512868365156,0.029965753424657533,0.5067732198806106,137738539364.0437,1.0136394485039601,0.04548529023529424,0.019791312267995197,0.26291256924107326,0.10331065003893491,0.9602967218067203,2.513237156414226,2.2863010456984023,2.2629125692410734,0.02338847645732889,1.063863991210908,8.763752308069108,10.331065003993492,1.0052948625660905,1.0,968310.7678124715,9419.721382750071,338.8604486447531,407.06085227607355,-233.06085227607355,-51.548517618715465,NGC4088_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.68,168.0,192.1140338444852,6.1,NGC4088,54.64,184.18,0.0,1800.0,NGC4088,NGC4088,Bizyaev_2014,,False,unique_to_2014,PGC2372663,,EON_181.734_50.426,PGC2372663,PGC2372663,181.734207,50.425667,r,4.13,0.11,1.41,0.08,0.3414043583535109,2.9290780141843973,21.06,0.17,0.035,16.43,0.13,SC,19103.0,PGC2372663,NED,thick_like,PGC2372663,PGC2372663,PGC2372663,181.734207,50.425667,PGC2372663,PGC2372663,NED,,True,coord_review,NGC4088,70.0,0.245235705493907,Bizyaev_2014,0.35,3,2.272242203291214,0.059544132642482595,0.9878456502954027,0.07360297504967095,0.0727083787516185,1.8672505726329303,968310.7678124715,2.007593309232488,2.2820284804090747,0.018489170628631802,0.5,134056681773.51591,1.0,0.014058842407188354,0.010266229765945274,0.26291256924107326,0.10331065003893491,0.9602967218067203,2.513237156414226,2.2863010456984023,2.2629125692410734,0.02338847645732889,1.063863991210908,8.763752308069108,10.331065003993492,1.0052948625660905,1.0,968310.7678124715,7354.0274384552895,339.57495525285566,390.1524730601857,-222.15247306018568,-24.114033844485192,NGC4088_pointwise_topostructure_v8_5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
