galaxy,segment_index,r_left_kpc,r_right_kpc,r_mid_kpc,dr_kpc,h_i_kpc,mass_bar_segment_msun,v_vis_segment_kms,v_obs_segment_kms,v_err_segment_kms,n_points,r_max_gal_kpc,r_min_gal_kpc,r_scale,sigma_scale,r_ref_kpc,mass_ref_gal_msun,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,Dw_i,sigma_left_i,sigma_right_i,sigma_i,alpha_star_gal,alpha_relax_i,neighbor_gradient_i,mass_norm_i,kappa_dyn_gal,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,mean_dw_pert,mean_sigma,mean_beta,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_segment_kms,source_file
UGC07089,3,6.98,9.16,8.07,2.1799999999999997,0.35,5358322029.581978,53.43893757923338,75.175,6.3999999999999995,4,9.16,0.87,2.3541082460195466,0.4247893025696053,0.87,3644211336.501261,2.0182231902644343,2.3881736454038385,0.04156769596199525,0.5952015740112986,2.364023629431991,0.048943542886106695,,0.048943542886106695,2.3289873789100493,0.0350362505219417,0.022451166461516837,1.2125862183425997,0.4247893025696053,0.969071877767832,0.10183274010585819,0.09868324467262761,0.8834994389253906,1000000.0,0.2690508882430273,0.11798734034039216,0.942676343949981,2.3289873789100493,2.269050888243027,0.05993649066702211,1.1548593555897382,8.968362941467577,11.798734034139216,0.9416432984082187,1.0,1150705.2743544271,13566.23102569663,330.87684170605206,335.16444385848723,UGC07089_segment_structure_v8_5.csv
UGC08490,1,0.34,2.03,1.1849999999999998,1.6899999999999997,0.35000000000000003,506070544.5326532,42.857470245607225,60.900000000000006,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.34,1825369211.387745,2.1724326388622215,2.163048413989705,0.22801302931596096,0.21706353048477905,2.1678559588802346,,0.050881335599811894,0.050881335599811894,2.2169011775440275,0.049045218663792856,0.030107299171486333,0.5265385457634932,0.2944395069498046,0.9590436914046071,0.05261518256511524,0.05046025891117545,0.0852778375598865,165497.62155622002,0.20971862619372814,0.016891199365940635,0.9892373107121228,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,10050.582554518616,109.13267305030405,117.24633505128281,UGC08490_segment_structure_v8_5.csv
UGC08490,2,2.37,4.06,3.215,1.6899999999999995,0.35000000000000003,1508613748.0385149,44.92403110569881,78.14999999999999,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.34,1825369211.387745,2.04402617979575,2.2566438531827324,0.09817671809256663,0.4524959384609842,2.2187372944800465,0.050881335599811894,0.003994783064620311,0.027438059332216103,2.2169011775440275,0.0018361169360190388,0.016235538066400067,0.9091042123392795,0.2944395069498046,0.9983218103434569,0.026613276958215137,0.026568614832097145,0.13017879662613066,165497.62155622002,0.20971862619372814,0.016891199365940635,0.9892373107121228,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,2084.3471594973507,81.86071168627831,93.37743136630915,UGC08490_segment_structure_v8_5.csv
UGC08490,3,4.39,6.09,5.24,1.7000000000000002,0.35000000000000003,1825369211.387745,38.707034034772285,79.31666666666666,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.34,1825369211.387745,2.0231085864671536,2.2477296524559836,0.06261180679785332,0.5,2.222732077544667,0.003994783064620311,0.003358435725956621,0.003676609395288466,2.2169011775440275,0.00583090000063935,0.002162711408993215,1.0,0.2944395069498046,0.9942575625677151,0.009507509395927816,0.009452913118084839,0.1462487489268749,165497.62155622002,0.20971862619372814,0.016891199365940635,0.9892373107121228,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,881.4980225136421,67.96359053178021,78.21306874008016,UGC08490_segment_structure_v8_5.csv
UGC08490,4,6.42,8.12,7.27,1.6999999999999993,0.35000000000000003,1991907456.4012516,34.32792483425858,79.8,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.34,1825369211.387745,2.0151273973282553,2.237352066430369,0.04593175853018373,0.5218137509417109,2.21937364181871,0.003358435725956621,0.0005205164262722661,0.0019394760761144436,2.2169011775440275,0.0024724642746827286,0.0011408682800673202,1.0446221208041784,0.2944395069498046,0.9975467294968947,0.004608810486111272,0.004597503827291293,0.15406450543327008,165497.62155622002,0.20971862619372814,0.016891199365940635,0.9892373107121228,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,482.42024970137004,59.2215772782941,68.45145461387557,UGC08490_segment_structure_v8_5.csv
UGC08490,5,8.46,10.15,9.305,1.6899999999999995,0.35000000000000003,2165695188.373645,31.63884744527787,77.61666666666667,3.69,6,10.15,0.34,3.396283366859726,0.2944395069498046,0.34,1825369211.387745,2.011037750071705,2.2338467528243746,0.03625064733298809,0.542635991667567,2.2198941582449825,0.0005205164262722661,,0.0005205164262722661,2.2169011775440275,0.0029929807009549947,0.0003079978853682049,1.089239307360785,0.2944395069498046,0.9970167597479405,0.003827039177275129,0.003815622199955273,0.1605129069511945,165497.62155622002,0.20971862619372814,0.016891199365940635,0.9892373107121228,2.2169011775440275,2.209718626193728,0.007182551350299438,1.0316956748568178,6.990620873157605,1.6891199366940632,1.3585133467442905,1.0,165497.62155622002,306.8096122709682,53.43092215357469,62.09573342707955,UGC08490_segment_structure_v8_5.csv
UGC08837,1,0.52,2.09,1.305,1.5699999999999998,0.35,111591795.45525987,19.17745861076016,17.752499999999998,2.07,4,4.2,0.52,2.089010992695987,0.47869542261692144,0.52,485258254.90987074,2.1892447204981793,2.1648614992185284,0.21148036253776437,0.18696789149467638,2.1778031357393886,,0.2678120275099918,0.2678120275099918,2.4148216376452623,0.2370185019058737,0.170580909242033,0.47954533061244314,0.47869542261692144,0.8589991667599699,0.2420891231319859,0.20795435505202764,0.3264883374316834,1000000.0,0.31170914949438444,0.2678120275099918,0.9197233004795455,2.4148216376452623,2.3117091494943844,0.10311248815087781,1.17792704087861,10.390304983179481,26.781202751099176,0.8356043970787947,1.0,2738908.2311403467,191710.8306875609,500.18260070424975,500.5501063490391,UGC08837_segment_structure_v8_5.csv
UGC08837,2,2.63,4.2,3.415,1.5700000000000003,0.35,858924714.3644816,32.88988635846468,43.225,3.0075,4,4.2,0.52,2.089010992695987,0.47869542261692144,0.52,485258254.90987074,2.0482105779221866,2.5034299897994963,0.09296148738379813,0.6389938974068136,2.4456151632493803,0.2678120275099918,,0.2678120275099918,2.4148216376452623,0.030793525604118077,0.17058090924203295,1.330427102808644,0.47869542261692144,0.9804474341991212,0.39727292091217786,0.38950521598513516,0.9380115265283456,1000000.0,0.31170914949438444,0.2678120275099918,0.9197233004795455,2.4148216376452623,2.3117091494943844,0.10311248815087781,1.17792704087861,10.390304983179481,26.781202751099176,0.8356043970787947,1.0,2738908.2311403467,80431.60945088486,524.0934518525984,525.1244527723353,UGC08837_segment_structure_v8_5.csv
UGC12506,1,0.82,9.02,4.92,8.2,0.35000000000000003,13690247488.640131,109.39646172839652,181.83333333333334,17.9,6,49.99,0.82,4.110273924149317,0.2432927874039356,0.82,167728188566.518,2.0353160355746214,2.0403211939988637,0.06641366223908919,0.07546227266824068,2.037978225113705,,0.12260550567558148,0.12260550567558148,2.1897230389501687,0.15174481383646388,0.014951890936046524,0.28569498782860997,0.2432927874039356,0.9040252072383452,0.07838051119376906,0.0708579578753945,0.5810352545782349,462318.41872647067,0.15877427609954387,0.0461603986475783,0.9714210517933258,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,11097.201571524138,233.6626451358855,258.00352239958136,UGC12506_segment_structure_v8_5.csv
UGC12506,2,10.65,18.85,14.75,8.200000000000001,0.35000000000000003,108594283485.8216,177.94576202553347,240.0,11.6,6,49.99,0.82,4.110273924149317,0.2432927874039356,0.82,167728188566.518,2.0079664669934654,2.1695850051954895,0.02317880794701987,0.3929983785946017,2.1605837307892863,0.12260550567558148,0.034260875805686375,0.07843319074063393,2.1897230389501687,0.029139308160882393,0.009565023261052918,0.8046378423726908,0.2432927874039356,0.9782055363730491,0.08655690341475474,0.08467044213162035,1.2753328800575219,462318.41872647067,0.15877427609954387,0.0461603986475783,0.9714210517933258,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,2710.071268982794,199.93386710984262,267.653218625041,UGC12506_segment_structure_v8_5.csv
UGC12506,3,20.49,30.32,25.405,9.830000000000002,0.35000000000000003,167728188566.518,168.50919584502986,248.71428571428572,12.07142857142857,7,49.99,0.82,4.110273924149317,0.2432927874039356,0.82,167728188566.518,2.003948666673382,2.200033003331339,0.013589594253543,0.5,2.1948446065949727,0.034260875805686375,0.0017652741479410317,0.018013074976813703,2.1897230389501687,0.0051215676448039815,0.001832459305881353,1.0,0.2432927874039356,0.9952428380549302,0.023134642621617685,0.023024587380125337,1.5016645740041539,462318.41872647067,0.15877427609954387,0.0461603986475783,0.9714210517933258,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,1075.661768135825,165.3093682145408,236.0562142876761,UGC12506_segment_structure_v8_5.csv
UGC12506,4,31.96,38.52,35.24,6.560000000000002,0.35,190021979808.45602,152.28746127646687,242.2,16.8,5,49.99,0.82,4.110273924149317,0.2432927874039356,0.82,167728188566.518,2.0026120114771495,2.200201688007795,0.009834223096375385,0.5311583238984963,2.1966098807429137,0.0017652741479410317,0.007245056513927928,0.00450516533093448,2.1897230389501687,0.006886841792745013,0.0006867630077644021,1.0643853563408676,0.2432927874039356,0.9932611749166024,0.0121254855617753,0.012043774035523232,1.5806717316771863,462318.41872647067,0.15877427609954387,0.0461603986475783,0.9714210517933258,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,588.4520540153951,144.00364711875363,209.59131958536335,UGC12506_segment_structure_v8_5.csv
UGC12506,5,40.16,49.99,45.075,9.830000000000005,0.35000000000000003,217529429172.4537,144.06925810466495,230.28571428571428,14.628571428571425,7,49.99,0.82,4.110273924149317,0.2432927874039356,0.82,167728188566.518,2.00192179276354,2.2066105230127153,0.007705008255365988,0.5646336870614174,2.2038549372568417,0.007245056513927928,,0.007245056513927928,2.1897230389501687,0.014131898306672941,0.0007370352506539088,1.1388223498085372,0.2432927874039356,0.9863705023837023,0.02434455392054762,0.024012749880917682,1.8167170630066072,462318.41872647067,0.15877427609954387,0.0461603986475783,0.9714210517933258,2.1897230389501687,2.158774276099544,0.030948762850624867,1.1510176981460747,5.292475870018129,4.61603986485783,1.644109569660127,1.0,462318.41872647067,413.38719554061163,136.50431436036396,198.467576621023,UGC12506_segment_structure_v8_5.csv
UGCA281,1,0.25,1.08,0.665,0.8300000000000001,0.35000000000000003,49789950.051712885,17.94486518706182,24.633333333333336,1.6616666666666664,6,1.08,0.25,1.463255402256019,0.6834076938709533,0.25,49789950.051712885,2.3259104905315224,2.5342326538845117,0.3448275862068965,0.5,2.44920319945472,,,0.0,2.44920319945472,0.0,0.0,1.0,0.6834076938709533,1.0,0.0,0.0,0.0,8.763986777529594e-06,0.4492031994547201,0.0,1.0,2.44920319945472,2.44920319945472,0.0,1.0,14.973439981857336,9.999999999999999e-11,0.5853021609028076,1.0,8.763986777529594e-06,0.0,0.0,17.94486518706182,UGCA281_segment_structure_v8_5.csv
